time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
1973-03-12T20:25:20.262170,73519.54716981133,1.1831190947615135e-11
1973-03-12T20:25:20.413113,73519.69811320755,3.797682379710119e-11
1973-03-12T20:25:20.564057,73519.84905660378,7.424079888244749e-11
1973-03-12T20:25:20.715000,73520.0,1.0113796062578833e-10
1973-03-12T20:25:20.865943,73520.15094339622,9.484700051730867e-11
1973-03-12T20:25:21.016887,73520.30188679245,4.646467868057352e-11
1973-03-12T20:25:21.620660,73520.90566037736,4.465235967195075e-11
1973-03-12T20:25:21.771604,73521.05660377358,1.3367729059437143e-10
1973-03-12T20:25:21.922547,73521.2075471698,1.5115960949205348e-10
1973-03-12T20:25:22.073491,73521.35849056604,6.080635258744596e-11
1973-03-12T20:25:22.828208,73522.11320754717,6.96939403368259e-13
1973-03-12T20:25:22.979151,73522.2641509434,8.183889311813416e-11
1973-03-12T20:25:23.130094,73522.41509433962,4.903289588656987e-11
1973-03-12T20:25:23.582925,73522.8679245283,1.6448999418934558e-11
1973-03-12T20:25:23.733868,73523.01886792453,2.3249174990010275e-10
1973-03-12T20:25:23.884811,73523.16981132075,4.3045856199329277e-10
1973-03-12T20:25:24.035755,73523.32075471699,4.6074249776625007e-10
1973-03-12T20:25:24.186698,73523.47169811321,2.706787406616616e-10
1973-03-12T20:25:24.941415,73524.22641509434,3.4451709136737303e-11
1973-03-12T20:25:25.092358,73524.37735849057,1.9465807493437036e-10
1973-03-12T20:25:25.243302,73524.52830188679,1.7445206940945828e-10
1973-03-12T20:25:25.394245,73524.67924528301,1.1635482292739103e-11
1973-03-12T20:25:26.903679,73526.18867924529,6.76816133154886e-11
1973-03-12T20:25:27.054623,73526.3396226415,1.6847902799427638e-10
1973-03-12T20:25:27.205566,73526.49056603774,1.78195684019533e-10
1973-03-12T20:25:27.356509,73526.64150943396,9.661586677806378e-11
1973-03-12T20:25:27.960283,73527.24528301887,3.954374706287943e-11
1973-03-12T20:25:28.111226,73527.39622641509,1.0164037359505786e-10
1973-03-12T20:25:28.262170,73527.54716981133,1.0510618626576563e-10
1973-03-12T20:25:28.413113,73527.69811320755,5.845859682175264e-11
1973-03-12T20:25:28.564057,73527.84905660378,6.594012863792107e-12
1973-03-12T20:25:28.865943,73528.15094339622,5.640323125068497e-12
1973-03-12T20:25:29.016887,73528.30188679245,2.6802451144313368e-11
1973-03-12T20:25:29.167830,73528.45283018867,2.0205359746208497e-11
1973-03-12T20:25:30.979151,73530.2641509434,9.269040509420162e-12
1973-03-12T20:25:31.582925,73530.8679245283,3.016941465951513e-11
1973-03-12T20:25:31.733868,73531.01886792453,2.0060502056475308e-10
1973-03-12T20:25:31.884811,73531.16981132075,3.711094871928793e-10
1973-03-12T20:25:32.035755,73531.32075471699,4.43389824060771e-10
1973-03-12T20:25:32.186698,73531.47169811321,3.6650826848781634e-10
1973-03-12T20:25:32.337642,73531.62264150943,1.748048171641449e-10
1973-03-12T20:25:33.092358,73532.37735849057,5.0661726774190476e-11
1973-03-12T20:25:33.243302,73532.52830188679,6.318567493465358e-11
1973-03-12T20:25:35.054623,73534.3396226415,5.6037335259600535e-11
1973-03-12T20:25:35.205566,73534.49056603774,9.452153823003312e-11
1973-03-12T20:25:35.356509,73534.64150943396,1.0334667591192703e-10
1973-03-12T20:25:35.507453,73534.7924528302,9.200823587313376e-11
1973-03-12T20:25:35.658396,73534.94339622642,8.089015805289165e-11
1973-03-12T20:25:35.809340,73535.09433962264,8.297059094555842e-11
1973-03-12T20:25:35.960283,73535.24528301887,9.399017414699175e-11
1973-03-12T20:25:36.111226,73535.39622641509,9.878502567438411e-11
1973-03-12T20:25:36.262170,73535.54716981133,8.676749290062064e-11
1973-03-12T20:25:36.413113,73535.69811320755,6.190197384832359e-11
1973-03-12T20:25:36.564057,73535.84905660378,3.832799761689494e-11
1973-03-12T20:25:36.715000,73536.0,2.634762980391199e-11
1973-03-12T20:25:36.865943,73536.15094339622,2.239647775997037e-11
1973-03-12T20:25:37.016887,73536.30188679245,1.2792047407601518e-11
1973-03-12T20:25:38.979151,73538.2641509434,2.8863019292424902e-11
1973-03-12T20:25:39.130094,73538.41509433962,1.1819124854801312e-11
1973-03-12T20:25:39.582925,73538.8679245283,9.34012470668314e-11
1973-03-12T20:25:39.733868,73539.01886792453,2.8245919317290326e-10
1973-03-12T20:25:39.884811,73539.16981132075,4.621001396644368e-10
1973-03-12T20:25:40.035755,73539.32075471699,5.146120960635783e-10
1973-03-12T20:25:40.186698,73539.47169811321,3.732332033992346e-10
1973-03-12T20:25:40.337642,73539.62264150943,7.62968666682339e-11
1973-03-12T20:25:41.243302,73540.52830188679,8.390686011744571e-11
1973-03-12T20:25:41.394245,73540.67924528301,2.242008465451971e-11
1973-03-12T20:25:42.148962,73541.43396226416,6.328074388223208e-11
1973-03-12T20:25:42.299906,73541.58490566038,3.457242859323564e-10
1973-03-12T20:25:42.450849,73541.7358490566,5.073535847343731e-10
1973-03-12T20:25:42.601792,73541.88679245283,4.797517662658566e-10
1973-03-12T20:25:42.752736,73542.03773584905,2.8276266074154925e-10
1973-03-12T20:25:42.903679,73542.18867924529,1.1788468463290343e-11
1973-03-12T20:25:43.658396,73542.94339622642,1.2771958477100796e-10
1973-03-12T20:25:43.809340,73543.09433962264,1.4942994253041478e-10
1973-03-12T20:25:43.960283,73543.24528301887,1.8065018904327498e-11
1973-03-12T20:25:44.715000,73544.0,1.9177367462647554e-10
1973-03-12T20:25:44.865943,73544.15094339622,4.1500983031414476e-10
1973-03-12T20:25:45.016887,73544.30188679245,4.411213276344938e-10
1973-03-12T20:25:45.167830,73544.45283018867,2.589082453935159e-10
1973-03-12T20:25:45.922547,73545.2075471698,7.573671063387287e-12
1973-03-12T20:25:46.073491,73545.35849056604,1.6835490956324954e-10
1973-03-12T20:25:46.224434,73545.50943396226,1.97520351969763e-10
1973-03-12T20:25:46.375377,73545.6603773585,8.575416085051769e-11
1973-03-12T20:25:47.281038,73546.56603773584,1.71329757277025e-10
1973-03-12T20:25:47.431981,73546.71698113208,3.7724649889232636e-10
1973-03-12T20:25:47.582925,73546.8679245283,4.446328776867751e-10
1973-03-12T20:25:47.733868,73547.01886792453,3.304763738665148e-10
1973-03-12T20:25:47.884811,73547.16981132075,7.735744848859972e-11
1973-03-12T20:25:48.639528,73547.92452830188,1.7647293722300895e-10
1973-03-12T20:25:48.790472,73548.07547169812,2.7799786685243347e-10
1973-03-12T20:25:48.941415,73548.22641509434,1.7006684186099358e-10
1973-03-12T20:25:49.696132,73548.98113207547,2.2022535302568029e-10
1973-03-12T20:25:49.847075,73549.1320754717,4.3695320901245404e-10
1973-03-12T20:25:49.998019,73549.28301886792,4.0913594026667864e-10
1973-03-12T20:25:50.148962,73549.43396226416,1.4160327361158604e-10
1973-03-12T20:25:50.903679,73550.18867924529,1.5775112248802096e-10
1973-03-12T20:25:51.054623,73550.3396226415,3.138259940492249e-10
1973-03-12T20:25:51.205566,73550.49056603774,2.2552274369464294e-10
1973-03-12T20:25:51.960283,73551.24528301887,6.651784002993426e-11
1973-03-12T20:25:52.111226,73551.39622641509,3.8041876759866466e-10
1973-03-12T20:25:52.262170,73551.54716981133,4.958040643806787e-10
1973-03-12T20:25:52.413113,73551.69811320755,3.442816398701263e-10
1973-03-12T20:25:52.564057,73551.84905660378,1.2967181426064863e-11
1973-03-12T20:25:53.318774,73552.60377358491,2.1347290782976978e-10
1973-03-12T20:25:53.469717,73552.75471698113,2.7913431085045563e-10
1973-03-12T20:25:53.620660,73552.90566037736,1.2908866439687714e-10
1973-03-12T20:25:54.224434,73553.50943396226,6.864376996146588e-11
1973-03-12T20:25:54.375377,73553.6603773585,3.8297562841354966e-10
1973-03-12T20:25:54.526321,73553.81132075471,5.364017290505466e-10
1973-03-12T20:25:54.677264,73553.96226415095,4.181348078123328e-10
1973-03-12T20:25:54.828208,73554.11320754717,8.3819160752256e-11
1973-03-12T20:25:55.582925,73554.8679245283,1.1332711194921148e-10
1973-03-12T20:25:55.733868,73555.01886792453,2.0313149956816748e-10
1973-03-12T20:25:55.884811,73555.16981132075,8.542432890286763e-11
1973-03-12T20:25:56.639528,73555.92452830188,2.5791212717867787e-10
1973-03-12T20:25:56.790472,73556.07547169812,4.479091941307033e-10
1973-03-12T20:25:56.941415,73556.22641509434,4.3025764270669187e-10
1973-03-12T20:25:57.092358,73556.37735849057,2.1873612317004404e-10
1973-03-12T20:25:57.998019,73557.28301886792,6.987934086961967e-11
1973-03-12T20:25:58.148962,73557.43396226416,7.461391141430484e-11
1973-03-12T20:25:58.903679,73558.18867924529,1.7105981050790104e-11
1973-03-12T20:25:59.054623,73558.3396226415,2.625227824517596e-10
1973-03-12T20:25:59.205566,73558.49056603774,4.4404670255256436e-10
1973-03-12T20:25:59.356509,73558.64150943396,4.697050232419681e-10
1973-03-12T20:25:59.507453,73558.7924528302,3.1994420945727555e-10
1973-03-12T20:25:59.658396,73558.94339622642,6.249696928142696e-11
1973-03-12T20:26:00.413113,73559.69811320755,1.3690981620280643e-10
1973-03-12T20:26:00.564057,73559.84905660378,1.7670216230152878e-10
1973-03-12T20:26:00.715000,73560.0,4.1346777721674325e-11
1973-03-12T20:26:01.469717,73560.75471698113,1.3385644049317338e-10
1973-03-12T20:26:01.620660,73560.90566037736,3.5609353907382397e-10
1973-03-12T20:26:01.771604,73561.05660377358,3.4726032502922367e-10
1973-03-12T20:26:01.922547,73561.2075471698,1.0216260401067808e-10
1973-03-12T20:26:02.677264,73561.96226415095,2.2045629892939227e-10
1973-03-12T20:26:02.828208,73562.11320754717,3.739484497071341e-10
1973-03-12T20:26:02.979151,73562.2641509434,2.524398584919876e-10
1973-03-12T20:26:03.733868,73563.01886792453,3.2879995342482007e-10
1973-03-12T20:26:03.884811,73563.16981132075,6.089454906675864e-10
1973-03-12T20:26:04.035755,73563.32075471699,5.849849216920068e-10
1973-03-12T20:26:04.186698,73563.47169811321,2.706639773277093e-10
1973-03-12T20:26:04.941415,73564.22641509434,1.8787671750871932e-10
1973-03-12T20:26:05.092358,73564.37735849057,2.9311451374770406e-10
1973-03-12T20:26:05.243302,73564.52830188679,1.7871702485466156e-10
1973-03-12T20:26:05.847075,73565.1320754717,1.253834062472816e-11
1973-03-12T20:26:05.998019,73565.28301886792,1.6043204025943051e-10
1973-03-12T20:26:06.148962,73565.43396226416,1.5537953141604536e-10
1973-03-12T20:26:07.054623,73566.3396226415,1.6232729861261795e-10
1973-03-12T20:26:07.205566,73566.49056603774,1.8748948675070923e-10
1973-03-12T20:26:07.356509,73566.64150943396,2.4015995085214363e-11
1973-03-12T20:26:08.262170,73567.54716981133,7.257892953352998e-11
1973-03-12T20:26:08.413113,73567.69811320755,9.147718163936105e-12
1973-03-12T20:26:09.016887,73568.30188679245,2.5742028689164936e-10
1973-03-12T20:26:09.167830,73568.45283018867,4.95698951287911e-10
1973-03-12T20:26:09.318774,73568.60377358491,5.516742174102444e-10
1973-03-12T20:26:09.469717,73568.75471698113,3.6383053405539296e-10
1973-03-12T20:26:09.620660,73568.90566037736,1.9530682214927636e-11
1973-03-12T20:26:10.224434,73569.50943396226,2.0635159123179603e-10
1973-03-12T20:26:10.375377,73569.6603773585,5.720703364557164e-10
1973-03-12T20:26:10.526321,73569.81132075471,7.20323531697355e-10
1973-03-12T20:26:10.677264,73569.96226415095,5.704885815659325e-10
1973-03-12T20:26:10.828208,73570.11320754717,1.9832938139964738e-10
1973-03-12T20:26:11.733868,73571.01886792453,7.507808584199334e-11
1973-03-12T20:26:11.884811,73571.16981132075,1.1952529768454998e-10
1973-03-12T20:26:12.035755,73571.32075471699,3.052042090557703e-11
1973-03-12T20:26:13.092358,73572.37735849057,2.2145046006406248e-11
1973-03-12T20:26:13.243302,73572.52830188679,4.3109453757136136e-11
1973-03-12T20:26:13.394245,73572.67924528301,9.91323592037077e-12
1973-03-12T20:26:13.998019,73573.28301886792,5.605359486301476e-11
1973-03-12T20:26:14.148962,73573.43396226416,1.0638670033492952e-10
1973-03-12T20:26:14.299906,73573.58490566038,9.239487153028847e-11
1973-03-12T20:26:14.450849,73573.7358490566,1.673356085165777e-11
1973-03-12T20:26:14.903679,73574.18867924529,1.1042959082705596e-11
1973-03-12T20:26:15.054623,73574.3396226415,1.651356388167654e-10
1973-03-12T20:26:15.205566,73574.49056603774,2.953585459257692e-10
1973-03-12T20:26:15.356509,73574.64150943396,3.2387267176066545e-10
1973-03-12T20:26:15.507453,73574.7924528302,2.4370567970324303e-10
1973-03-12T20:26:15.658396,73574.94339622642,1.269464831315759e-10
1973-03-12T20:26:15.809340,73575.09433962264,7.072651851240139e-11
1973-03-12T20:26:15.960283,73575.24528301887,1.197854275471432e-10
1973-03-12T20:26:16.111226,73575.39622641509,2.2614097136813208e-10
1973-03-12T20:26:16.262170,73575.54716981133,2.8053474436279217e-10
1973-03-12T20:26:16.413113,73575.69811320755,1.9499104193709463e-10
1973-03-12T20:26:18.224434,73577.50943396226,1.316377541506031e-10
1973-03-12T20:26:18.375377,73577.6603773585,2.1399932010448367e-10
1973-03-12T20:26:18.526321,73577.81132075471,1.7224061064408074e-10
1973-03-12T20:26:18.677264,73577.96226415095,1.5759465815057635e-11
1973-03-12T20:26:19.431981,73578.71698113208,4.765464578544928e-11
1973-03-12T20:26:19.582925,73578.8679245283,1.9908672415772458e-10
1973-03-12T20:26:19.733868,73579.01886792453,2.6844643145740446e-10
1973-03-12T20:26:19.884811,73579.16981132075,2.539542663756475e-10
1973-03-12T20:26:20.035755,73579.32075471699,1.9126128126804558e-10
1973-03-12T20:26:20.186698,73579.47169811321,1.2856648299523187e-10
1973-03-12T20:26:20.337642,73579.62264150943,1.0194893971967679e-10
1973-03-12T20:26:20.488585,73579.77358490566,1.1978434767083035e-10
1973-03-12T20:26:20.639528,73579.92452830188,1.599490707276145e-10
1973-03-12T20:26:20.790472,73580.07547169812,1.8093892393613346e-10
1973-03-12T20:26:20.941415,73580.22641509434,1.4432294376867154e-10
1973-03-12T20:26:21.092358,73580.37735849057,3.9051364658083385e-11
1973-03-12T20:26:22.752736,73582.03773584905,7.795701401274555e-11
1973-03-12T20:26:22.903679,73582.18867924529,2.7256342272314627e-10
1973-03-12T20:26:23.054623,73582.3396226415,4.1729918578341065e-10
1973-03-12T20:26:23.205566,73582.49056603774,4.643356033208039e-10
1973-03-12T20:26:23.356509,73582.64150943396,4.143482832166159e-10
1973-03-12T20:26:23.507453,73582.7924528302,3.0644915893796486e-10
1973-03-12T20:26:23.658396,73582.94339622642,1.8584847984780684e-10
1973-03-12T20:26:23.809340,73583.09433962264,7.717120896661275e-11
1973-03-12T20:26:25.620660,73584.90566037736,2.8607037694042175e-11
1973-03-12T20:26:25.771604,73585.05660377358,2.7226618982254217e-10
1973-03-12T20:26:25.922547,73585.2075471698,4.431741355423689e-10
1973-03-12T20:26:26.073491,73585.35849056604,4.661633360499226e-10
1973-03-12T20:26:26.224434,73585.50943396226,3.3899988427133145e-10
1973-03-12T20:26:26.375377,73585.6603773585,1.3251230610430346e-10
1973-03-12T20:26:28.035755,73587.32075471699,8.712737665053423e-11
1973-03-12T20:26:28.186698,73587.47169811321,1.7441149350105338e-10
1973-03-12T20:26:28.337642,73587.62264150943,2.083346790657545e-10
1973-03-12T20:26:28.488585,73587.77358490566,1.6527245950056214e-10
1973-03-12T20:26:28.639528,73587.92452830188,5.5333166774115273e-11
1973-03-12T20:26:30.299906,73589.58490566038,5.398778887105183e-12
1973-03-12T20:26:30.450849,73589.7358490566,1.8468871510199124e-10
1973-03-12T20:26:30.601792,73589.88679245283,3.390508102008837e-10
1973-03-12T20:26:30.752736,73590.03773584905,3.7650580957277266e-10
1973-03-12T20:26:30.903679,73590.18867924529,2.625691018094571e-10
1973-03-12T20:26:31.054623,73590.3396226415,4.6307342207975504e-11
1973-03-12T20:26:31.809340,73591.09433962264,4.868748654718921e-11
1973-03-12T20:26:31.960283,73591.24528301887,9.638941305497862e-11
1973-03-12T20:26:32.111226,73591.39622641509,2.1109384076763038e-11
1973-03-12T20:26:33.016887,73592.30188679245,2.342533453414461e-10
1973-03-12T20:26:33.167830,73592.45283018867,4.377441516734836e-10
1973-03-12T20:26:33.318774,73592.60377358491,5.075440479263883e-10
1973-03-12T20:26:33.469717,73592.75471698113,4.0829919560991005e-10
1973-03-12T20:26:33.620660,73592.90566037736,1.7024510729235042e-10
1973-03-12T20:26:34.526321,73593.81132075471,1.6762535682710304e-10
1973-03-12T20:26:34.677264,73593.96226415095,1.5498915878410797e-10
1973-03-12T20:26:35.582925,73594.8679245283,3.4339493249954923e-10
1973-03-12T20:26:35.733868,73595.01886792453,6.092128752541512e-10
1973-03-12T20:26:35.884811,73595.16981132075,5.679497519786146e-10
1973-03-12T20:26:36.035755,73595.32075471699,2.601510735381639e-10
1973-03-12T20:26:36.639528,73595.92452830188,2.1410175010571702e-10
1973-03-12T20:26:36.790472,73596.07547169812,5.28147194580105e-10
1973-03-12T20:26:36.941415,73596.22641509434,5.72734214317251e-10
1973-03-12T20:26:37.092358,73596.37735849057,2.8308331962646873e-10
1973-03-12T20:26:37.998019,73597.28301886792,8.484531669064876e-11
1973-03-12T20:26:38.148962,73597.43396226416,1.221286724982887e-10
1973-03-12T20:26:38.903679,73598.18867924529,4.555596760336622e-11
1973-03-12T20:26:39.054623,73598.3396226415,3.883479839513041e-10
1973-03-12T20:26:39.205566,73598.49056603774,6.113649397264363e-10
1973-03-12T20:26:39.356509,73598.64150943396,6.205118131472661e-10
1973-03-12T20:26:39.507453,73598.7924528302,4.245066382853121e-10
1973-03-12T20:26:39.658396,73598.94339622642,1.2001190104196793e-10
1973-03-12T20:26:40.413113,73599.69811320755,8.738746265147396e-11
1973-03-12T20:26:40.564057,73599.84905660378,1.709323276859354e-10
1973-03-12T20:26:40.715000,73600.0,8.930776482317939e-11
1973-03-12T20:26:41.469717,73600.75471698113,5.460140113687382e-11
1973-03-12T20:26:41.620660,73600.90566037736,3.4712898683672947e-10
1973-03-12T20:26:41.771604,73601.05660377358,4.649343222107003e-10
1973-03-12T20:26:41.922547,73601.2075471698,3.3713471584694766e-10
1973-03-12T20:26:42.073491,73601.35849056604,3.632828076838263e-11
1973-03-12T20:26:42.828208,73602.11320754717,1.1963310091423477e-10
1973-03-12T20:26:42.979151,73602.2641509434,1.9720184998853336e-10
1973-03-12T20:26:43.130094,73602.41509433962,1.1838097565805564e-10
1973-03-12T20:26:43.733868,73603.01886792453,1.2360491378853094e-10
1973-03-12T20:26:43.884811,73603.16981132075,3.1170146105394634e-10
1973-03-12T20:26:44.035755,73603.32075471699,3.9287226015916655e-10
1973-03-12T20:26:44.186698,73603.47169811321,3.109546125185277e-10
1973-03-12T20:26:44.337642,73603.62264150943,1.0390417589186668e-10
1973-03-12T20:26:46.148962,73605.43396226416,5.965159225714704e-11
1973-03-12T20:26:46.299906,73605.58490566038,2.479785384373784e-10
1973-03-12T20:26:46.450849,73605.7358490566,3.6118909613198894e-10
1973-03-12T20:26:46.601792,73605.88679245283,3.7501079231023696e-10
1973-03-12T20:26:46.752736,73606.03773584905,3.1022764656198007e-10
1973-03-12T20:26:46.903679,73606.18867924529,2.1101010687676942e-10
1973-03-12T20:26:47.054623,73606.3396226415,1.1560599170113503e-10
1973-03-12T20:26:47.205566,73606.49056603774,3.91556374585496e-11
1973-03-12T20:26:48.564057,73607.84905660378,2.3718172859765035e-11
1973-03-12T20:26:48.715000,73608.0,9.01627301438855e-11
1973-03-12T20:26:48.865943,73608.15094339622,1.4950629860128054e-10
1973-03-12T20:26:49.016887,73608.30188679245,1.8155642719996807e-10
1973-03-12T20:26:49.167830,73608.45283018867,1.6208522483735368e-10
1973-03-12T20:26:49.318774,73608.60377358491,8.141815961891743e-11
1973-03-12T20:26:51.130094,73610.41509433962,1.3726308184344142e-10
1973-03-12T20:26:51.281038,73610.56603773584,2.9583806623294263e-10
1973-03-12T20:26:51.431981,73610.71698113208,3.559736886218067e-10
1973-03-12T20:26:51.582925,73610.8679245283,2.802294867349426e-10
1973-03-12T20:26:51.733868,73611.01886792453,1.0626199057602842e-10
1973-03-12T20:26:53.394245,73612.67924528301,3.8920827103106137e-11
1973-03-12T20:26:53.545189,73612.83018867925,1.652028573757164e-10
1973-03-12T20:26:53.696132,73612.98113207547,2.7110989436214175e-10
1973-03-12T20:26:53.847075,73613.1320754717,3.2559935598561456e-10
1973-03-12T20:26:53.998019,73613.28301886792,3.0948935745667245e-10
1973-03-12T20:26:54.148962,73613.43396226416,2.1773288639144806e-10
1973-03-12T20:26:54.299906,73613.58490566038,6.680845473196164e-11
1973-03-12T20:26:55.205566,73614.49056603774,5.4364931261824775e-11
1973-03-12T20:26:56.111226,73615.39622641509,1.3791011199681164e-10
1973-03-12T20:26:56.262170,73615.54716981133,4.4428979843496033e-10
1973-03-12T20:26:56.413113,73615.69811320755,5.112929307136859e-10
1973-03-12T20:26:56.564057,73615.84905660378,2.8537186101530344e-10
1973-03-12T20:26:57.318774,73616.60377358491,3.0913134382536366e-10
1973-03-12T20:26:57.469717,73616.75471698113,5.250617843309955e-10
1973-03-12T20:26:57.620660,73616.90566037736,3.9749730727488644e-10
1973-03-12T20:26:58.526321,73617.81132075471,3.1980904033618835e-10
1973-03-12T20:26:58.677264,73617.96226415095,5.401151128075864e-10
1973-03-12T20:26:58.828208,73618.11320754717,4.917038972562763e-10
1973-03-12T20:26:58.979151,73618.2641509434,2.8434731124699707e-10
1973-03-12T20:26:59.130094,73618.41509433962,9.687129753693819e-11
1973-03-12T20:26:59.281038,73618.56603773584,4.1479104309564236e-11
1973-03-12T20:26:59.431981,73618.71698113208,9.64492108372078e-11
1973-03-12T20:26:59.582925,73618.8679245283,1.4781411506450448e-10
1973-03-12T20:26:59.733868,73619.01886792453,9.579952415277503e-11
1973-03-12T20:27:01.394245,73620.67924528301,9.142807712193027e-11
1973-03-12T20:27:01.545189,73620.83018867925,2.7810425059698236e-10
1973-03-12T20:27:01.696132,73620.98113207547,3.393244220997457e-10
1973-03-12T20:27:01.847075,73621.1320754717,2.445040735453361e-10
1973-03-12T20:27:01.998019,73621.28301886792,6.40619596123326e-11
1973-03-12T20:27:03.205566,73622.49056603774,2.35178520066658e-11
1973-03-12T20:27:03.356509,73622.64150943396,1.860578813806272e-10
1973-03-12T20:27:03.507453,73622.7924528302,3.3133975559688465e-10
1973-03-12T20:27:03.658396,73622.94339622642,3.394401779370311e-10
1973-03-12T20:27:03.809340,73623.09433962264,1.7163570034866096e-10
1973-03-12T20:27:04.413113,73623.69811320755,6.69189713964018e-11
1973-03-12T20:27:04.564057,73623.84905660378,3.5431107429549645e-10
1973-03-12T20:27:04.715000,73624.0,4.59848099148488e-10
1973-03-12T20:27:04.865943,73624.15094339622,2.759366009856206e-10
1973-03-12T20:27:05.771604,73625.05660377358,3.572218981946125e-11
1973-03-12T20:27:05.922547,73625.2075471698,6.513662517493595e-11
1973-03-12T20:27:06.677264,73625.96226415095,1.9508208596673738e-10
1973-03-12T20:27:06.828208,73626.11320754717,4.98841677100588e-10
1973-03-12T20:27:06.979151,73626.2641509434,5.923136124921169e-10
1973-03-12T20:27:07.130094,73626.41509433962,4.4332767995447385e-10
1973-03-12T20:27:07.281038,73626.56603773584,1.5913160300319227e-10
1973-03-12T20:27:08.337642,73627.62264150943,2.0727575350800133e-11
1973-03-12T20:27:08.488585,73627.77358490566,7.749329611452074e-11
1973-03-12T20:27:08.639528,73627.92452830188,1.5117405784841428e-10
1973-03-12T20:27:08.790472,73628.07547169812,1.9900215339350303e-10
1973-03-12T20:27:08.941415,73628.22641509434,1.8282921646542262e-10
1973-03-12T20:27:09.092358,73628.37735849057,1.1031334398245383e-10
1973-03-12T20:27:09.243302,73628.52830188679,3.711528603266816e-11
1973-03-12T20:27:09.394245,73628.67924528301,2.4781492644502497e-11
1973-03-12T20:27:09.545189,73628.83018867925,8.803445904989158e-11
1973-03-12T20:27:09.696132,73628.98113207547,1.7589210405446542e-10
1973-03-12T20:27:09.847075,73629.1320754717,2.045769610943024e-10
1973-03-12T20:27:09.998019,73629.28301886792,1.1860231131728286e-10
1973-03-12T20:27:11.356509,73630.64150943396,8.87404360046854e-12
1973-03-12T20:27:11.507453,73630.7924528302,5.740856688778937e-11
1973-03-12T20:27:11.658396,73630.94339622642,1.1347272971966399e-10
