time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
1970-03-30T17:21:10.975086,62461.58490566038,2.963130180235133e-10
1970-03-30T17:21:11.126029,62461.73584905661,6.83060225732002e-11
1970-03-30T17:21:11.729803,62462.33962264151,5.6757235271890235e-11
1970-03-30T17:21:11.880746,62462.49056603773,1.7212966732483866e-10
1970-03-30T17:21:12.031689,62462.64150943396,1.1186830578703552e-10
1970-03-30T17:21:13.088293,62463.698113207545,7.490587402649903e-11
1970-03-30T17:21:13.239237,62463.84905660377,3.9718005640138485e-11
1970-03-30T17:21:13.541123,62464.15094339623,4.440425935856887e-11
1970-03-30T17:21:13.692067,62464.301886792455,2.2955055487503308e-10
1970-03-30T17:21:13.843010,62464.45283018868,4.5315992247815564e-10
1970-03-30T17:21:13.993954,62464.6037735849,5.50037374275906e-10
1970-03-30T17:21:14.144897,62464.75471698113,3.971255725465682e-10
1970-03-30T17:21:14.295840,62464.90566037736,1.0816367123548082e-11
1970-03-30T17:21:15.050557,62465.660377358494,4.615471832978775e-11
1970-03-30T17:21:15.201501,62465.81132075472,3.9382444277293246e-10
1970-03-30T17:21:15.352444,62465.96226415094,5.100071116487246e-10
1970-03-30T17:21:15.503388,62466.11320754717,4.1216431930502814e-10
1970-03-30T17:21:15.654331,62466.2641509434,2.328471467004656e-10
1970-03-30T17:21:15.805274,62466.41509433962,1.0778403810832236e-10
1970-03-30T17:21:15.956218,62466.56603773585,7.654938633286507e-11
1970-03-30T17:21:16.107161,62466.71698113208,7.031051372246502e-11
1970-03-30T17:21:17.012822,62467.62264150944,2.876066448512779e-10
1970-03-30T17:21:17.163765,62467.77358490566,5.806763029453419e-10
1970-03-30T17:21:17.314708,62467.92452830189,5.791122464866915e-10
1970-03-30T17:21:17.465652,62468.07547169811,2.4317674961858514e-10
1970-03-30T17:21:18.220369,62468.83018867925,1.19655863507534e-10
1970-03-30T17:21:18.371312,62468.981132075474,3.336986941339727e-10
1970-03-30T17:21:18.522255,62469.1320754717,2.1638708089626067e-10
1970-03-30T17:21:19.276972,62469.88679245283,1.7736076766984502e-10
1970-03-30T17:21:19.427916,62470.03773584906,4.1592801891845845e-10
1970-03-30T17:21:19.578859,62470.188679245286,3.726123630173532e-10
1970-03-30T17:21:19.729803,62470.33962264151,1.0975174312284299e-10
1970-03-30T17:21:20.333576,62470.943396226416,9.45927942567072e-11
1970-03-30T17:21:20.484520,62471.09433962264,2.631904317888713e-10
1970-03-30T17:21:20.635463,62471.24528301887,2.709072101592499e-10
1970-03-30T17:21:20.786406,62471.3962264151,1.5042198966998118e-10
1970-03-30T17:21:20.937350,62471.54716981132,1.11986976045624e-11
1970-03-30T17:21:22.144897,62472.75471698113,2.8276444226400274e-10
1970-03-30T17:21:22.295840,62472.90566037736,5.708820650816965e-10
1970-03-30T17:21:22.446784,62473.056603773584,6.408914887451825e-10
1970-03-30T17:21:22.597727,62473.20754716981,4.2531394598691803e-10
1970-03-30T17:21:22.748671,62473.35849056604,2.963794616181411e-11
1970-03-30T17:21:23.503388,62474.11320754717,3.1467667207501746e-11
1970-03-30T17:21:24.409048,62475.018867924526,1.6485298116010488e-10
1970-03-30T17:21:24.559991,62475.16981132075,4.697944276951225e-10
1970-03-30T17:21:24.710935,62475.32075471698,5.434807258235161e-10
1970-03-30T17:21:24.861878,62475.47169811321,3.66403780619735e-10
1970-03-30T17:21:25.012822,62475.62264150944,6.565201147172946e-11
1970-03-30T17:21:25.616595,62476.22641509434,1.7874232474471719e-10
1970-03-30T17:21:25.767538,62476.377358490565,3.5672459899007126e-10
1970-03-30T17:21:25.918482,62476.52830188679,3.745532531508561e-10
1970-03-30T17:21:26.069425,62476.67924528302,2.3110513582956476e-10
1970-03-30T17:21:26.220369,62476.83018867925,7.066997223038628e-12
1970-03-30T17:21:28.031689,62478.64150943396,1.7523114278863425e-11
1970-03-30T17:21:28.182633,62478.79245283019,4.6681680223414305e-11
1970-03-30T17:21:28.333576,62478.943396226416,4.1531694551356016e-11
1970-03-30T17:21:28.484520,62479.09433962264,5.445398764831677e-12
1970-03-30T17:21:29.088293,62479.698113207545,2.6608601563390937e-11
1970-03-30T17:21:29.239237,62479.84905660377,7.044780704160167e-11
1970-03-30T17:21:29.390180,62480.0,6.894344606080925e-11
1970-03-30T17:21:29.541123,62480.15094339623,1.8088699317349064e-11
1970-03-30T17:21:29.993954,62480.6037735849,1.8053460440197277e-11
1970-03-30T17:21:30.144897,62480.75471698113,1.6094661998299656e-10
1970-03-30T17:21:30.295840,62480.90566037736,2.9357366399284943e-10
1970-03-30T17:21:30.446784,62481.056603773584,3.2182256110990186e-10
1970-03-30T17:21:30.597727,62481.20754716981,1.9993451853241406e-10
1970-03-30T17:21:31.352444,62481.96226415094,1.7097165388414757e-11
1970-03-30T17:21:31.503388,62482.11320754717,2.1547553362392519e-10
1970-03-30T17:21:31.654331,62482.2641509434,2.529041740556474e-10
1970-03-30T17:21:31.805274,62482.41509433962,1.0248474823296984e-10
1970-03-30T17:21:32.559991,62483.16981132075,2.436371474185156e-10
1970-03-30T17:21:32.710935,62483.32075471698,3.8235160818810576e-10
1970-03-30T17:21:32.861878,62483.47169811321,3.0151226315089366e-10
1970-03-30T17:21:33.012822,62483.62264150944,5.4342388125910065e-11
1970-03-30T17:21:34.522255,62485.1320754717,2.609076408386849e-10
1970-03-30T17:21:34.673199,62485.28301886792,6.258781392716201e-10
1970-03-30T17:21:34.824142,62485.43396226415,7.467936328452266e-10
1970-03-30T17:21:34.975086,62485.58490566038,5.35944099933778e-10
1970-03-30T17:21:35.126029,62485.73584905661,1.1167481795900276e-10
1970-03-30T17:21:35.729803,62486.33962264151,1.7447265184985935e-10
1970-03-30T17:21:35.880746,62486.49056603773,4.099107481503273e-10
1970-03-30T17:21:36.031689,62486.64150943396,3.5545381941492983e-10
1970-03-30T17:21:36.182633,62486.79245283019,3.759593236627538e-11
1970-03-30T17:21:36.937350,62487.54716981132,2.489653142434728e-11
1970-03-30T17:21:37.088293,62487.698113207545,1.7604251455998963e-10
1970-03-30T17:21:37.239237,62487.84905660377,1.8550282769539003e-10
1970-03-30T17:21:37.390180,62488.0,1.4196467331089175e-10
1970-03-30T17:21:37.541123,62488.15094339623,1.4190727091649476e-10
1970-03-30T17:21:37.692067,62488.301886792455,1.9643768747879128e-10
1970-03-30T17:21:37.843010,62488.45283018868,2.2296807813728137e-10
1970-03-30T17:21:37.993954,62488.6037735849,1.2638888976326759e-10
1970-03-30T17:21:38.899614,62489.50943396227,2.574349602123682e-10
1970-03-30T17:21:39.050557,62489.660377358494,3.66131032746782e-10
1970-03-30T17:21:39.201501,62489.81132075472,2.398439879740655e-10
1970-03-30T17:21:39.805274,62490.41509433962,1.4555340255122258e-10
1970-03-30T17:21:39.956218,62490.56603773585,4.798414415017141e-10
1970-03-30T17:21:40.107161,62490.71698113208,6.572082495943651e-10
1970-03-30T17:21:40.258105,62490.8679245283,5.413654078549381e-10
1970-03-30T17:21:40.409048,62491.018867924526,1.588267700701951e-10
1970-03-30T17:21:41.314708,62491.92452830189,7.189925586448812e-11
1970-03-30T17:21:41.465652,62492.07547169811,2.0186700592294408e-10
1970-03-30T17:21:41.616595,62492.22641509434,1.222023837668167e-10
1970-03-30T17:21:42.371312,62492.981132075474,6.889920582996873e-11
1970-03-30T17:21:42.522255,62493.1320754717,4.0143851515760806e-10
1970-03-30T17:21:42.673199,62493.28301886792,6.298803496036051e-10
1970-03-30T17:21:42.824142,62493.43396226415,6.583346646717638e-10
1970-03-30T17:21:42.975086,62493.58490566038,4.796346545359819e-10
1970-03-30T17:21:43.126029,62493.73584905661,1.746626315687841e-10
1970-03-30T17:21:44.031689,62494.64150943396,8.718981290953286e-11
1970-03-30T17:21:44.182633,62494.79245283019,9.361832688317832e-11
1970-03-30T17:21:45.088293,62495.698113207545,1.2587456299193954e-10
1970-03-30T17:21:45.239237,62495.84905660377,3.5514547523709216e-10
1970-03-30T17:21:45.390180,62496.0,4.4741923747215127e-10
