time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
1973-04-23T13:38:23.591340,49103.09433962264,6.67804072672239e-10
1973-04-23T13:38:23.742283,49103.24528301887,4.887654259336734e-10
1973-04-23T13:38:23.893226,49103.3962264151,3.6868388399519734e-10
1973-04-23T13:38:24.044170,49103.54716981132,4.08547666045878e-10
1973-04-23T13:38:24.195113,49103.698113207545,5.938188087510412e-10
1973-04-23T13:38:24.346057,49103.84905660377,7.856058728822568e-10
1973-04-23T13:38:24.497000,49104.0,7.957518676760547e-10
1973-04-23T13:38:24.647943,49104.15094339623,5.073378831077223e-10
1973-04-23T13:38:26.610208,49106.11320754717,1.479352709476467e-10
1973-04-23T13:38:26.761151,49106.2641509434,5.051649038568125e-10
1973-04-23T13:38:26.912094,49106.41509433962,5.886455796666552e-10
1973-04-23T13:38:27.063038,49106.56603773585,4.05276654138463e-10
1973-04-23T13:38:27.213981,49106.71698113208,1.1443680763671321e-10
1973-04-23T13:38:27.817755,49107.32075471698,6.419238381282944e-11
1973-04-23T13:38:27.968698,49107.47169811321,5.129369145039723e-11
1973-04-23T13:38:29.478132,49108.981132075474,1.4355088653147098e-10
1973-04-23T13:38:29.629075,49109.1320754717,4.422230085578e-10
1973-04-23T13:38:29.780019,49109.28301886792,6.513096698460046e-10
1973-04-23T13:38:29.930962,49109.43396226415,6.762123044005903e-10
1973-04-23T13:38:30.081906,49109.58490566038,5.385794720933882e-10
1973-04-23T13:38:30.232849,49109.73584905661,3.6260180854080606e-10
1973-04-23T13:38:30.383792,49109.88679245283,2.8315817135762347e-10
1973-04-23T13:38:30.534736,49110.03773584906,3.4630284245136843e-10
1973-04-23T13:38:30.685679,49110.188679245286,4.799277578107544e-10
1973-04-23T13:38:30.836623,49110.33962264151,5.571217757472795e-10
1973-04-23T13:38:30.987566,49110.49056603773,5.004446609685868e-10
1973-04-23T13:38:31.138509,49110.64150943396,3.4209018209876027e-10
1973-04-23T13:38:31.289453,49110.79245283019,1.9060762596158368e-10
1973-04-23T13:38:31.440396,49110.943396226416,1.3172970547578198e-10
1973-04-23T13:38:31.591340,49111.09433962264,1.4680928734537814e-10
1973-04-23T13:38:31.742283,49111.24528301887,1.2069545223122644e-10
1973-04-23T13:38:32.949830,49112.45283018868,3.0944335538161148e-12
1973-04-23T13:38:33.855491,49113.35849056604,3.5964705070851625e-11
1973-04-23T13:38:34.006434,49113.50943396227,2.845957518586384e-10
1973-04-23T13:38:34.157377,49113.660377358494,3.184545720663598e-10
1973-04-23T13:38:34.308321,49113.81132075472,1.8645635658554656e-10
1973-04-23T13:38:34.459264,49113.96226415094,3.467910573727126e-11
1973-04-23T13:38:34.761151,49114.2641509434,5.4947561618927614e-11
1973-04-23T13:38:34.912094,49114.41509433962,1.4965614978609419e-10
1973-04-23T13:38:35.063038,49114.56603773585,1.6459610914212576e-10
1973-04-23T13:38:35.213981,49114.71698113208,7.009631920816503e-11
1973-04-23T13:38:35.817755,49115.32075471698,9.136651128108535e-11
1973-04-23T13:38:35.968698,49115.47169811321,2.2216737152600002e-10
1973-04-23T13:38:36.119642,49115.62264150944,2.346088788206644e-10
1973-04-23T13:38:36.270585,49115.77358490566,1.1622369304136868e-10
1973-04-23T13:38:37.025302,49116.52830188679,4.7304839530802506e-11
1973-04-23T13:38:37.176245,49116.67924528302,1.735206714267895e-10
1973-04-23T13:38:37.327189,49116.83018867925,2.704584410523704e-10
1973-04-23T13:38:37.478132,49116.981132075474,3.5306744224526465e-10
1973-04-23T13:38:37.629075,49117.1320754717,4.3127695196987675e-10
1973-04-23T13:38:37.780019,49117.28301886792,4.846390655977012e-10
1973-04-23T13:38:37.930962,49117.43396226415,4.750603447734577e-10
1973-04-23T13:38:38.081906,49117.58490566038,3.8792276878676176e-10
1973-04-23T13:38:38.232849,49117.73584905661,2.6289278252759107e-10
1973-04-23T13:38:38.383792,49117.88679245283,1.8013503125247084e-10
1973-04-23T13:38:38.534736,49118.03773584906,2.034524281204393e-10
1973-04-23T13:38:38.685679,49118.188679245286,3.20679827654042e-10
1973-04-23T13:38:38.836623,49118.33962264151,4.3121012189315454e-10
1973-04-23T13:38:38.987566,49118.49056603773,4.003981553995815e-10
1973-04-23T13:38:39.138509,49118.64150943396,1.511200657295063e-10
1973-04-23T13:38:41.100774,49120.6037735849,3.8635889574644756e-11
1973-04-23T13:38:41.251717,49120.75471698113,3.473765768263599e-10
1973-04-23T13:38:41.402660,49120.90566037736,4.697776580641884e-10
1973-04-23T13:38:41.553604,49121.056603773584,3.836395319131204e-10
1973-04-23T13:38:41.704547,49121.20754716981,1.8941999449878667e-10
1973-04-23T13:38:41.855491,49121.35849056604,3.165520715357875e-11
1973-04-23T13:38:42.157377,49121.660377358494,6.820328687385727e-11
1973-04-23T13:38:42.308321,49121.81132075472,1.4211010289979788e-10
1973-04-23T13:38:42.459264,49121.96226415094,1.2557540771686011e-10
1973-04-23T13:38:42.610208,49122.11320754717,3.147181897290464e-12
1973-04-23T13:38:43.364925,49122.8679245283,1.4835516085931762e-11
1973-04-23T13:38:43.515868,49123.018867924526,2.3144595273473352e-11
1973-04-23T13:38:44.270585,49123.77358490566,1.0810944331176154e-10
1973-04-23T13:38:44.421528,49123.92452830189,3.6203150658800544e-10
1973-04-23T13:38:44.572472,49124.07547169811,5.4890408408943e-10
1973-04-23T13:38:44.723415,49124.22641509434,6.170217168592927e-10
1973-04-23T13:38:44.874358,49124.377358490565,5.778260356957726e-10
1973-04-23T13:38:45.025302,49124.52830188679,4.842795465362171e-10
1973-04-23T13:38:45.176245,49124.67924528302,3.9320505173072416e-10
1973-04-23T13:38:45.327189,49124.83018867925,3.389839265681206e-10
1973-04-23T13:38:45.478132,49124.981132075474,3.2920284485330124e-10
1973-04-23T13:38:45.629075,49125.1320754717,3.5308137993474903e-10
1973-04-23T13:38:45.780019,49125.28301886792,3.8784106536043606e-10
1973-04-23T13:38:45.930962,49125.43396226415,3.98550163759488e-10
1973-04-23T13:38:46.081906,49125.58490566038,3.4043062621768883e-10
1973-04-23T13:38:46.232849,49125.73584905661,1.7439155509519143e-10
1973-04-23T13:38:48.497000,49128.0,3.5331622703369675e-10
1973-04-23T13:38:48.647943,49128.15094339623,7.151091226158893e-10
1973-04-23T13:38:48.798887,49128.301886792455,8.917280444845866e-10
1973-04-23T13:38:48.949830,49128.45283018868,8.175259745602717e-10
1973-04-23T13:38:49.100774,49128.6037735849,5.413907215486673e-10
1973-04-23T13:38:49.251717,49128.75471698113,2.0383860602247987e-10
1973-04-23T13:38:49.704547,49129.20754716981,1.0961980646542852e-11
1973-04-23T13:38:49.855491,49129.35849056604,1.5834973201844352e-10
1973-04-23T13:38:50.006434,49129.50943396227,2.1988912910351466e-10
1973-04-23T13:38:50.157377,49129.660377358494,1.3873570883474788e-10
1973-04-23T13:38:51.968698,49131.47169811321,3.062268284352019e-10
1973-04-23T13:38:52.119642,49131.62264150944,6.491771021033831e-10
1973-04-23T13:38:52.270585,49131.77358490566,6.947258234542092e-10
1973-04-23T13:38:52.421528,49131.92452830189,4.5799905036108427e-10
1973-04-23T13:38:52.572472,49132.07547169811,1.1850524949913203e-10
1973-04-23T13:38:53.025302,49132.52830188679,2.5144289198933516e-10
1973-04-23T13:38:53.176245,49132.67924528302,5.875131691674331e-10
1973-04-23T13:38:53.327189,49132.83018867925,7.70383802216857e-10
1973-04-23T13:38:53.478132,49132.981132075474,7.066374304517665e-10
1973-04-23T13:38:53.629075,49133.1320754717,4.6259610768026283e-10
1973-04-23T13:38:53.780019,49133.28301886792,2.0528748243632715e-10
1973-04-23T13:38:53.930962,49133.43396226415,7.824063386146141e-11
1973-04-23T13:38:54.081906,49133.58490566038,1.0030964458257474e-10
1973-04-23T13:38:54.232849,49133.73584905661,1.5797084331993289e-10
1973-04-23T13:38:54.383792,49133.88679245283,9.537602007840008e-11
1973-04-23T13:38:55.440396,49134.943396226416,5.078859663197824e-11
1973-04-23T13:38:55.591340,49135.09433962264,1.440513325961246e-10
1973-04-23T13:38:56.497000,49136.0,1.4803900665323176e-10
1973-04-23T13:38:56.647943,49136.15094339623,4.758759774649863e-10
1973-04-23T13:38:56.798887,49136.301886792455,5.656395209424899e-10
1973-04-23T13:38:56.949830,49136.45283018868,4.1851842553240077e-10
1973-04-23T13:38:57.100774,49136.6037735849,1.6957778990054252e-10
1973-04-23T13:38:57.553604,49137.056603773584,1.6309275039673922e-10
1973-04-23T13:38:57.704547,49137.20754716981,3.579824054681447e-10
1973-04-23T13:38:57.855491,49137.35849056604,4.369941213968776e-10
1973-04-23T13:38:58.006434,49137.50943396227,3.2227993355073497e-10
1973-04-23T13:38:58.157377,49137.660377358494,4.748561481367412e-11
1973-04-23T13:39:00.119642,49139.62264150944,1.6403574792808622e-10
1973-04-23T13:39:00.270585,49139.77358490566,3.7331936464752797e-10
1973-04-23T13:39:00.421528,49139.92452830189,5.60201305999346e-10
1973-04-23T13:39:00.572472,49140.07547169811,6.82751340032608e-10
1973-04-23T13:39:00.723415,49140.22641509434,7.10806699594196e-10
1973-04-23T13:39:00.874358,49140.377358490565,6.41684943052933e-10
1973-04-23T13:39:01.025302,49140.52830188679,5.117751661706052e-10
1973-04-23T13:39:01.176245,49140.67924528302,3.887258153210777e-10
1973-04-23T13:39:01.327189,49140.83018867925,3.3798664518775794e-10
1973-04-23T13:39:01.478132,49140.981132075474,3.78155443832852e-10
1973-04-23T13:39:01.629075,49141.1320754717,4.557565979180186e-10
1973-04-23T13:39:01.780019,49141.28301886792,4.6504184123608924e-10
1973-04-23T13:39:01.930962,49141.43396226415,3.1028762455071286e-10
1973-04-23T13:39:04.195113,49143.698113207545,1.4241554319331291e-10
1973-04-23T13:39:04.346057,49143.84905660377,2.8285821682852085e-10
1973-04-23T13:39:04.497000,49144.0,3.608060019746347e-10
1973-04-23T13:39:04.647943,49144.15094339623,3.8511168099868216e-10
1973-04-23T13:39:04.798887,49144.301886792455,3.6289230528856057e-10
1973-04-23T13:39:04.949830,49144.45283018868,3.025363131667796e-10
1973-04-23T13:39:05.100774,49144.6037735849,2.283805958751345e-10
1973-04-23T13:39:05.251717,49144.75471698113,1.8230066046402969e-10
1973-04-23T13:39:05.402660,49144.90566037736,1.984174225890092e-10
1973-04-23T13:39:05.553604,49145.056603773584,2.664991175789177e-10
1973-04-23T13:39:05.704547,49145.20754716981,3.193653173785506e-10
1973-04-23T13:39:05.855491,49145.35849056604,2.676743360759826e-10
1973-04-23T13:39:06.006434,49145.50943396227,6.723993405650731e-11
1973-04-23T13:39:06.912094,49146.41509433962,1.8309119893664374e-10
1973-04-23T13:39:07.063038,49146.56603773585,2.5142688531377154e-10
1973-04-23T13:39:07.213981,49146.71698113208,7.574742856054805e-11
1973-04-23T13:39:07.968698,49147.47169811321,1.9366863791805788e-10
1973-04-23T13:39:08.119642,49147.62264150944,5.365449669106412e-10
1973-04-23T13:39:08.270585,49147.77358490566,6.850798549793315e-10
1973-04-23T13:39:08.421528,49147.92452830189,6.182428088725683e-10
1973-04-23T13:39:08.572472,49148.07547169811,4.296528458983153e-10
1973-04-23T13:39:08.723415,49148.22641509434,2.55417689498152e-10
1973-04-23T13:39:08.874358,49148.377358490565,1.8933631552754492e-10
1973-04-23T13:39:09.025302,49148.52830188679,2.3855354525710794e-10
1973-04-23T13:39:09.176245,49148.67924528302,3.386808357770443e-10
1973-04-23T13:39:09.327189,49148.83018867925,4.0675882888518455e-10
1973-04-23T13:39:09.478132,49148.981132075474,3.9094778787551983e-10
1973-04-23T13:39:09.629075,49149.1320754717,2.869513746007818e-10
1973-04-23T13:39:09.780019,49149.28301886792,1.2032355709513826e-10
1973-04-23T13:39:11.289453,49150.79245283019,4.061667838612375e-11
1973-04-23T13:39:11.440396,49150.943396226416,2.5322959340968125e-11
1973-04-23T13:39:12.195113,49151.698113207545,7.886257806842587e-11
1973-04-23T13:39:12.346057,49151.84905660377,3.6602323535822616e-10
1973-04-23T13:39:12.497000,49152.0,5.645905345487404e-10
1973-04-23T13:39:12.647943,49152.15094339623,6.35406339051212e-10
1973-04-23T13:39:12.798887,49152.301886792455,6.193757677611681e-10
1973-04-23T13:39:12.949830,49152.45283018868,5.881643643349407e-10
1973-04-23T13:39:13.100774,49152.6037735849,5.760388837840507e-10
1973-04-23T13:39:13.251717,49152.75471698113,5.48377200340407e-10
1973-04-23T13:39:13.402660,49152.90566037736,4.3368078520028827e-10
1973-04-23T13:39:13.553604,49153.056603773584,1.9463406197029427e-10
1973-04-23T13:39:15.666811,49155.16981132075,2.256505909937333e-10
1973-04-23T13:39:15.817755,49155.32075471698,3.578961139166689e-10
1973-04-23T13:39:15.968698,49155.47169811321,4.1403569834228205e-10
1973-04-23T13:39:16.119642,49155.62264150944,4.878377004147761e-10
1973-04-23T13:39:16.270585,49155.77358490566,6.248659891946667e-10
1973-04-23T13:39:16.421528,49155.92452830189,7.862798870379694e-10
1973-04-23T13:39:16.572472,49156.07547169811,8.846793353466943e-10
1973-04-23T13:39:16.723415,49156.22641509434,8.59461163375866e-10
1973-04-23T13:39:16.874358,49156.377358490565,7.294107794892704e-10
1973-04-23T13:39:17.025302,49156.52830188679,5.799876656475746e-10
1973-04-23T13:39:17.176245,49156.67924528302,4.950120852850584e-10
1973-04-23T13:39:17.327189,49156.83018867925,4.861786040679853e-10
1973-04-23T13:39:17.478132,49156.981132075474,4.760346539315394e-10
1973-04-23T13:39:17.629075,49157.1320754717,3.5022705609497646e-10
1973-04-23T13:39:17.780019,49157.28301886792,4.355250889071318e-11
1973-04-23T13:39:19.742283,49159.24528301887,6.147024561137142e-11
1973-04-23T13:39:19.893226,49159.3962264151,5.322107516757206e-10
1973-04-23T13:39:20.044170,49159.54716981132,8.693510744467012e-10
1973-04-23T13:39:20.195113,49159.698113207545,9.36502005515788e-10
1973-04-23T13:39:20.346057,49159.84905660377,7.272611598179051e-10
1973-04-23T13:39:20.497000,49160.0,3.688355019340128e-10
1973-04-23T13:39:20.647943,49160.15094339623,4.919741998739829e-11
1973-04-23T13:39:21.100774,49160.6037735849,1.0842177902284988e-10
1973-04-23T13:39:21.251717,49160.75471698113,1.8473908243099046e-10
1973-04-23T13:39:21.402660,49160.90566037736,9.851743062353203e-11
1973-04-23T13:39:23.213981,49162.71698113208,1.0271094636262416e-10
1973-04-23T13:39:23.364925,49162.8679245283,6.729533128342818e-10
1973-04-23T13:39:23.515868,49163.018867924526,1.0840036959454116e-09
1973-04-23T13:39:23.666811,49163.16981132075,1.1777147848521991e-09
1973-04-23T13:39:23.817755,49163.32075471698,9.547490432936923e-10
1973-04-23T13:39:23.968698,49163.47169811321,5.721148918428863e-10
1973-04-23T13:39:24.119642,49163.62264150944,2.5498761567554025e-10
1973-04-23T13:39:24.270585,49163.77358490566,1.7255315018220668e-10
1973-04-23T13:39:24.421528,49163.92452830189,3.4622532638906844e-10
1973-04-23T13:39:24.572472,49164.07547169811,6.397681650777872e-10
1973-04-23T13:39:24.723415,49164.22641509434,8.359986239320636e-10
1973-04-23T13:39:24.874358,49164.377358490565,7.58031214161911e-10
1973-04-23T13:39:25.025302,49164.52830188679,3.6894580704590684e-10
1973-04-23T13:39:27.138509,49166.64150943396,1.3045182586674602e-10
1973-04-23T13:39:27.289453,49166.79245283019,2.4741511042126746e-10
1973-04-23T13:39:27.440396,49166.943396226416,2.4158436330079035e-10
1973-04-23T13:39:27.591340,49167.09433962264,1.993514254151494e-10
1973-04-23T13:39:27.742283,49167.24528301887,2.060553027752157e-10
1973-04-23T13:39:27.893226,49167.3962264151,2.7943041092587236e-10
1973-04-23T13:39:28.044170,49167.54716981132,3.6176063976744666e-10
1973-04-23T13:39:28.195113,49167.698113207545,3.744900328954186e-10
1973-04-23T13:39:28.346057,49167.84905660377,2.901565853540737e-10
1973-04-23T13:39:28.497000,49168.0,1.6275670349754046e-10
1973-04-23T13:39:28.647943,49168.15094339623,9.006502198989572e-11
1973-04-23T13:39:28.798887,49168.301886792455,1.3547251299551404e-10
1973-04-23T13:39:28.949830,49168.45283018868,2.7056440664118757e-10
1973-04-23T13:39:29.100774,49168.6037735849,3.8582997647917744e-10
1973-04-23T13:39:29.251717,49168.75471698113,3.6510922190639983e-10
1973-04-23T13:39:29.402660,49168.90566037736,1.694253312580439e-10
1973-04-23T13:39:30.761151,49170.2641509434,4.9662368667496365e-11
1973-04-23T13:39:30.912094,49170.41509433962,3.069388237239054e-10
1973-04-23T13:39:31.063038,49170.56603773585,5.287153397113354e-10
1973-04-23T13:39:31.213981,49170.71698113208,6.149822028215291e-10
1973-04-23T13:39:31.364925,49170.8679245283,5.403951680169766e-10
1973-04-23T13:39:31.515868,49171.018867924526,3.906528996936443e-10
1973-04-23T13:39:31.666811,49171.16981132075,3.0949043555861715e-10
1973-04-23T13:39:31.817755,49171.32075471698,3.8856518149911133e-10
1973-04-23T13:39:31.968698,49171.47169811321,5.84977657364568e-10
1973-04-23T13:39:32.119642,49171.62264150944,7.369882384145218e-10
1973-04-23T13:39:32.270585,49171.77358490566,6.745425122596172e-10
1973-04-23T13:39:32.421528,49171.92452830189,3.4496910829455904e-10
1973-04-23T13:39:34.836623,49174.33962264151,1.1612828466219216e-10
1973-04-23T13:39:34.987566,49174.49056603773,5.245480408499491e-10
1973-04-23T13:39:35.138509,49174.64150943396,8.08351878056553e-10
1973-04-23T13:39:35.289453,49174.79245283019,8.046416471717198e-10
1973-04-23T13:39:35.440396,49174.943396226416,5.342586335550471e-10
1973-04-23T13:39:35.591340,49175.09433962264,1.9990846823474463e-10
1973-04-23T13:39:35.742283,49175.24528301887,4.3972137924089097e-11
1973-04-23T13:39:35.893226,49175.3962264151,1.702948585584417e-10
1973-04-23T13:39:36.044170,49175.54716981132,4.67393587498676e-10
1973-04-23T13:39:36.195113,49175.698113207545,6.944431521525734e-10
1973-04-23T13:39:36.346057,49175.84905660377,6.646175202808682e-10
1973-04-23T13:39:36.497000,49176.0,3.8379941886207675e-10
1973-04-23T13:39:36.647943,49176.15094339623,3.803880679849464e-11
1973-04-23T13:39:37.100774,49176.6037735849,1.427054440285285e-11
1973-04-23T13:39:37.251717,49176.75471698113,5.7664654651281246e-11
1973-04-23T13:39:39.364925,49178.8679245283,3.8066554282635277e-10
1973-04-23T13:39:39.515868,49179.018867924526,6.030593742813743e-10
1973-04-23T13:39:39.666811,49179.16981132075,5.791276458331412e-10
1973-04-23T13:39:39.817755,49179.32075471698,4.029812424335951e-10
1973-04-23T13:39:39.968698,49179.47169811321,2.374274344024813e-10
1973-04-23T13:39:40.119642,49179.62264150944,2.0610994025466191e-10
1973-04-23T13:39:40.270585,49179.77358490566,3.231828735772181e-10
1973-04-23T13:39:40.421528,49179.92452830189,4.989249877897166e-10
1973-04-23T13:39:40.572472,49180.07547169811,6.099140212322776e-10
1973-04-23T13:39:40.723415,49180.22641509434,5.846054504633034e-10
1973-04-23T13:39:40.874358,49180.377358490565,4.491186673821004e-10
1973-04-23T13:39:41.025302,49180.52830188679,3.0472961690556707e-10
1973-04-23T13:39:41.176245,49180.67924528302,2.520443826265853e-10
1973-04-23T13:39:41.327189,49180.83018867925,3.1216827923639355e-10
1973-04-23T13:39:41.478132,49180.981132075474,4.003788285197579e-10
1973-04-23T13:39:41.629075,49181.1320754717,3.7644886300554816e-10
1973-04-23T13:39:41.780019,49181.28301886792,1.4415108748942387e-10
1973-04-23T13:39:43.742283,49183.24528301887,3.020181454209614e-10
1973-04-23T13:39:43.893226,49183.3962264151,4.705161356608543e-10
1973-04-23T13:39:44.044170,49183.54716981132,3.579624452088927e-10
1973-04-23T13:39:44.195113,49183.698113207545,6.081426015745866e-11
1973-04-23T13:39:44.798887,49184.301886792455,3.249910057921435e-10
1973-04-23T13:39:44.949830,49184.45283018868,5.529426359833656e-10
1973-04-23T13:39:45.100774,49184.6037735849,5.443814480819621e-10
1973-04-23T13:39:45.251717,49184.75471698113,3.328950250447229e-10
1973-04-23T13:39:45.402660,49184.90566037736,7.686381860223907e-11
1973-04-23T13:39:45.855491,49185.35849056604,6.080634249570112e-11
1973-04-23T13:39:46.006434,49185.50943396227,1.169348005344369e-10
1973-04-23T13:39:46.157377,49185.660377358494,5.448505804955422e-11
1973-04-23T13:39:47.817755,49187.32075471698,5.392696062300447e-11
1973-04-23T13:39:47.968698,49187.47169811321,3.1324118915927045e-10
1973-04-23T13:39:48.119642,49187.62264150944,3.7647063034928074e-10
1973-04-23T13:39:48.270585,49187.77358490566,2.385354063718749e-10
1973-04-23T13:39:48.421528,49187.92452830189,4.131412409790108e-11
1973-04-23T13:39:48.723415,49188.22641509434,1.2002521946729647e-10
1973-04-23T13:39:48.874358,49188.377358490565,4.095312864809455e-10
1973-04-23T13:39:49.025302,49188.52830188679,6.457641218934514e-10
1973-04-23T13:39:49.176245,49188.67924528302,6.598636460508904e-10
1973-04-23T13:39:49.327189,49188.83018867925,4.3517345668755675e-10
1973-04-23T13:39:49.478132,49188.981132075474,1.220844163220063e-10
1973-04-23T13:39:49.930962,49189.43396226415,1.2005665824624238e-10
1973-04-23T13:39:50.081906,49189.58490566038,2.2123357760136794e-10
1973-04-23T13:39:50.232849,49189.73584905661,7.801712482115199e-11
1973-04-23T13:39:51.138509,49190.64150943396,8.949496642230559e-11
1973-04-23T13:39:51.289453,49190.79245283019,3.628414229183434e-10
1973-04-23T13:39:51.440396,49190.943396226416,2.7881381690481035e-10
1973-04-23T13:39:52.346057,49191.84905660377,1.8789058813005168e-10
1973-04-23T13:39:52.497000,49192.0,4.4810341835884334e-10
1973-04-23T13:39:52.647943,49192.15094339623,5.403250377580421e-10
1973-04-23T13:39:52.798887,49192.301886792455,5.127008048001644e-10
1973-04-23T13:39:52.949830,49192.45283018868,4.52223829801048e-10
1973-04-23T13:39:53.100774,49192.6037735849,4.1647996989929005e-10
1973-04-23T13:39:53.251717,49192.75471698113,4.068481125564627e-10
1973-04-23T13:39:53.402660,49192.90566037736,3.9054730911042916e-10
1973-04-23T13:39:53.553604,49193.056603773584,3.4194298212194135e-10
1973-04-23T13:39:53.704547,49193.20754716981,2.655402329983499e-10
1973-04-23T13:39:53.855491,49193.35849056604,1.8500706699995754e-10
1973-04-23T13:39:54.006434,49193.50943396227,1.1336045363853788e-10
1973-04-23T13:39:54.157377,49193.660377358494,3.447397432246092e-11
1973-04-23T13:39:56.270585,49195.77358490566,6.410346131757806e-11
1973-04-23T13:39:56.421528,49195.92452830189,5.716404987516327e-10
1973-04-23T13:39:56.572472,49196.07547169811,8.78215849744125e-10
1973-04-23T13:39:56.723415,49196.22641509434,8.502900167546218e-10
1973-04-23T13:39:56.874358,49196.377358490565,5.53383560456515e-10
1973-04-23T13:39:57.025302,49196.52830188679,2.1304998903493077e-10
1973-04-23T13:39:57.176245,49196.67924528302,6.500067301260832e-11
1973-04-23T13:39:57.327189,49196.83018867925,1.961302995078447e-10
1973-04-23T13:39:57.478132,49196.981132075474,4.899681975872469e-10
1973-04-23T13:39:57.629075,49197.1320754717,7.175274333601142e-10
1973-04-23T13:39:57.780019,49197.28301886792,7.076949911146059e-10
1973-04-23T13:39:57.930962,49197.43396226415,4.703068327030287e-10
1973-04-23T13:39:58.081906,49197.58490566038,1.7908047157466094e-10
1973-04-23T13:39:58.232849,49197.73584905661,2.8122913626313456e-11
1973-04-23T13:39:58.383792,49197.88679245283,7.429764824339878e-11
1973-04-23T13:39:58.534736,49198.03773584906,1.9068952740749823e-10
1973-04-23T13:39:58.685679,49198.188679245286,1.7077556788606942e-10
1973-04-23T13:40:00.798887,49200.301886792455,2.429950635673348e-10
1973-04-23T13:40:00.949830,49200.45283018868,3.6160961239891634e-10
1973-04-23T13:40:01.100774,49200.6037735849,2.6050947531448947e-10
1973-04-23T13:40:01.251717,49200.75471698113,1.4139547226370406e-10
1973-04-23T13:40:01.402660,49200.90566037736,2.0095052987373168e-10
1973-04-23T13:40:01.553604,49201.056603773584,4.768775759404142e-10
1973-04-23T13:40:01.704547,49201.20754716981,8.219439788071446e-10
1973-04-23T13:40:01.855491,49201.35849056604,1.0195667287792451e-09
1973-04-23T13:40:02.006434,49201.50943396227,9.473190286604236e-10
1973-04-23T13:40:02.157377,49201.660377358494,6.629899133084636e-10
1973-04-23T13:40:02.308321,49201.81132075472,3.5189768519717036e-10
1973-04-23T13:40:02.459264,49201.96226415094,1.8148635842676056e-10
1973-04-23T13:40:02.610208,49202.11320754717,1.7727199528658698e-10
1973-04-23T13:40:02.761151,49202.2641509434,2.1364312647097535e-10
1973-04-23T13:40:02.912094,49202.41509433962,1.2292261461476619e-10
1973-04-23T13:40:04.874358,49204.377358490565,2.0311016521556277e-10
1973-04-23T13:40:05.025302,49204.52830188679,7.508285552650134e-10
1973-04-23T13:40:05.176245,49204.67924528302,9.840043237512563e-10
1973-04-23T13:40:05.327189,49204.83018867925,8.565958798635174e-10
1973-04-23T13:40:05.478132,49204.981132075474,5.330501553404963e-10
1973-04-23T13:40:05.629075,49205.1320754717,2.732690005737995e-10
1973-04-23T13:40:05.780019,49205.28301886792,2.605156317293582e-10
1973-04-23T13:40:05.930962,49205.43396226415,4.883750864910175e-10
1973-04-23T13:40:06.081906,49205.58490566038,7.805649242976541e-10
1973-04-23T13:40:06.232849,49205.73584905661,9.245478583570191e-10
