time_rel(sec),velocity(m/s)
54778.2641509434,110.0
54779.16981132075,95.0
54780.22641509434,147.0
54780.377358490565,160.0
54780.52830188679,23.999999999999996
54781.1320754717,138.0
54781.28301886792,413.00000000000006
54781.43396226415,560.0
54781.58490566038,492.99999999999994
54781.73584905661,243.0
54782.33962264151,4.0
54782.49056603773,257.0
54782.64150943396,383.0
54782.79245283019,290.0
54782.943396226416,23.0
54783.698113207545,19.0
54783.84905660377,127.0
54784.0,104.0
54784.15094339623,8.0
54784.75471698113,0.0
54784.90566037736,5.999999999999999
54785.35849056604,25.0
54785.50943396227,87.0
54785.660377358494,115.0
54785.81132075472,70.0
54786.56603773585,19.0
54786.71698113208,65.0
54786.8679245283,23.0
54787.47169811321,18.0
54787.62264150944,139.0
54787.77358490566,176.0
54787.92452830189,107.0
54788.07547169811,1.0
54788.377358490565,32.0
54788.52830188679,175.00000000000003
54788.67924528302,270.0
54788.83018867925,219.0
54788.981132075474,20.0
54789.88679245283,56.0
54790.03773584906,28.0
54790.33962264151,2.0
54790.49056603773,117.0
54790.64150943396,251.0
54790.79245283019,292.0
54790.943396226416,187.0
54791.698113207545,16.0
54791.84905660377,99.00000000000001
54792.0,81.0
54792.15094339623,14.0
54792.45283018868,57.99999999999999
54792.6037735849,162.0
54792.75471698113,196.0
54792.90566037736,92.0
54793.81132075472,149.0
54793.96226415094,142.0
54795.018867924526,38.0
54795.16981132075,86.0
54795.32075471698,172.0
54795.47169811321,307.0
54795.62264150944,433.0
54795.77358490566,454.00000000000006
54795.92452830189,316.00000000000006
54796.07547169811,59.0
54796.83018867925,88.0
54796.981132075474,147.0
54797.1320754717,51.00000000000001
54798.03773584906,188.0
54798.188679245286,376.0
54798.33962264151,413.00000000000006
54798.49056603773,290.0
54798.64150943396,71.0
54799.24528301887,15.0
54799.3962264151,168.99999999999997
54799.54716981132,214.0
54799.698113207545,123.0
54800.6037735849,14.0
54800.75471698113,34.0
54800.90566037736,11.999999999999998
54801.35849056604,19.0
54801.50943396227,37.0
54801.660377358494,27.0
54803.47169811321,52.0
54803.62264150944,91.0
54803.77358490566,137.0
54803.92452830189,213.0
54804.07547169811,301.0
54804.22641509434,350.00000000000006
54804.377358490565,306.0
54804.52830188679,161.0
54805.28301886792,87.0
54805.43396226415,154.0
54805.58490566038,92.0
54807.54716981132,11.0
54807.698113207545,86.0
54807.84905660377,97.0
54808.0,47.0
54808.45283018868,112.99999999999999
54808.6037735849,315.0
54808.75471698113,499.0
54808.90566037736,545.0
54809.056603773584,390.0
54809.20754716981,86.0
54809.96226415094,114.0
54810.11320754717,154.0
54810.2641509434,11.999999999999998
54810.8679245283,11.0
54811.018867924526,223.0
54811.16981132075,263.0
54811.32075471698,95.0
54812.07547169811,166.0
54812.22641509434,290.0
54812.377358490565,203.0
54813.1320754717,26.0
54813.28301886792,201.0
54813.43396226415,229.0
54813.58490566038,109.0
54814.188679245286,11.999999999999998
54814.33962264151,214.0
54814.49056603773,351.0
54814.64150943396,354.99999999999994
54814.79245283019,229.0
54814.943396226416,40.0
54815.698113207545,5.999999999999999
54815.84905660377,69.0
54816.0,88.0
54816.15094339623,69.0
54816.301886792455,20.0
54817.35849056604,83.0
54817.50943396227,141.0
54817.660377358494,80.0
54818.2641509434,97.0
54818.41509433962,337.0
54818.56603773585,457.0
54818.71698113208,356.0
54818.8679245283,73.0
54819.62264150944,168.0
54819.77358490566,200.0
54819.92452830189,51.00000000000001
54820.52830188679,40.0
54820.67924528302,184.0
54820.83018867925,162.0
54821.73584905661,147.0
54821.88679245283,202.0
54822.03773584906,136.0
54822.188679245286,38.0
54822.33962264151,14.0
54822.49056603773,107.0
54822.64150943396,267.0
54822.79245283019,394.0
54822.943396226416,400.0
54823.09433962264,267.0
54823.24528301887,46.0
54824.6037735849,38.0
54824.75471698113,69.0
54824.90566037736,95.99999999999999
54825.056603773584,127.0
54825.20754716981,150.0
54825.35849056604,147.0
54825.50943396227,111.0
54825.660377358494,56.0
54825.81132075472,8.0
54827.16981132075,131.0
54827.32075471698,367.00000000000006
54827.47169811321,467.0
54827.62264150944,383.99999999999994
54827.77358490566,173.0
54828.377358490565,50.0
54828.52830188679,152.0
54828.67924528302,135.0
54828.83018867925,0.0
54829.58490566038,77.0
54829.73584905661,115.99999999999999
54829.88679245283,32.0
54830.64150943396,14.0
54830.79245283019,133.0
54830.943396226416,187.0
54831.09433962264,188.0
54831.24528301887,171.0
54831.3962264151,153.0
54831.54716981132,118.0
54831.698113207545,41.0
54832.45283018868,22.0
54832.6037735849,140.0
54832.75471698113,137.0
54832.90566037736,5.0
54833.660377358494,54.0
54833.81132075472,81.0
54834.41509433962,95.0
54834.56603773585,330.0
54834.71698113208,460.0
54834.8679245283,369.0
54835.018867924526,85.0
54835.77358490566,207.0
54835.92452830189,266.0
54836.07547169811,125.0
54836.67924528302,120.0
54836.83018867925,349.0
54836.981132075474,414.0
54837.1320754717,262.0
54839.09433962264,130.0
54839.24528301887,246.0
54839.3962264151,269.0
54839.54716981132,207.0
54839.698113207545,108.0
54839.84905660377,28.0
54840.15094339623,18.0
54840.301886792455,53.0
54840.45283018868,79.00000000000001
54840.6037735849,91.0
54840.75471698113,103.0
54840.90566037736,122.00000000000001
54841.056603773584,134.0
54841.20754716981,108.0
54841.35849056604,16.0
54842.2641509434,38.0
54842.41509433962,115.0
54842.56603773585,97.0
54842.71698113208,26.0
54843.16981132075,68.0
54843.32075471698,134.0
54843.47169811321,133.0
54843.62264150944,59.0
54844.22641509434,14.0
54844.377358490565,81.0
54844.52830188679,81.0
54844.67924528302,9.0
54846.188679245286,16.0
54846.33962264151,47.0
54846.49056603773,61.00000000000001
54846.64150943396,54.0
54846.79245283019,38.0
54846.943396226416,28.999999999999996
54847.09433962264,34.0
54847.24528301887,46.0
54847.3962264151,50.0
54847.54716981132,40.0
54847.698113207545,23.999999999999996
54847.84905660377,14.0
54848.0,17.0
54848.15094339623,25.0
54848.301886792455,27.0
54848.45283018868,17.0
54848.6037735849,2.0
54849.056603773584,11.0
54849.20754716981,16.0
54849.35849056604,5.999999999999999
54852.07547169811,71.0
54852.22641509434,148.0
54852.377358490565,162.0
54852.52830188679,97.0
54853.43396226415,224.0
54853.58490566038,432.0
54853.73584905661,521.0
54853.88679245283,437.0
54854.03773584906,201.0
54854.79245283019,56.0
54854.943396226416,210.0
54855.09433962264,195.0
54855.24528301887,17.0
54856.75471698113,30.0
54856.90566037736,99.00000000000001
54857.056603773584,137.0
54857.20754716981,112.99999999999999
54857.35849056604,46.0
54857.81132075472,26.0
54857.96226415094,91.0
54858.11320754717,129.0
54858.2641509434,125.0
54858.41509433962,95.99999999999999
54858.56603773585,70.0
54858.71698113208,57.99999999999999
54858.8679245283,47.0
54859.018867924526,18.0
54859.77358490566,8.0
54859.92452830189,53.0
54860.07547169811,47.0
54861.1320754717,18.0
54861.28301886792,22.0
54861.43396226415,4.0
54862.03773584906,5.0
54862.188679245286,40.0
54862.33962264151,64.0
54862.49056603773,61.00000000000001
54862.64150943396,30.0
54863.09433962264,17.0
54863.24528301887,92.99999999999999
54863.3962264151,162.0
54863.54716981132,171.0
54863.698113207545,98.0
54866.11320754717,35.0
54866.2641509434,227.00000000000003
54866.41509433962,382.0
54866.56603773585,402.0
54866.71698113208,274.0
54866.8679245283,88.0
54867.16981132075,17.0
54867.32075471698,153.0
54867.47169811321,247.0
54867.62264150944,181.00000000000003
54868.52830188679,16.0
54868.67924528302,32.0
54869.28301886792,40.0
54869.43396226415,339.0
54869.58490566038,512.0
54869.73584905661,429.0
54869.88679245283,129.0
54870.64150943396,13.0
54871.54716981132,262.0
54871.698113207545,474.0
54871.84905660377,449.0
54872.0,213.0
54872.6037735849,40.0
54872.75471698113,236.0
54872.90566037736,293.0
54873.056603773584,194.0
54873.20754716981,34.0
54873.660377358494,34.0
54873.81132075472,89.0
54873.96226415094,37.0
54874.71698113208,20.0
54874.8679245283,164.0
54875.018867924526,171.0
54875.16981132075,40.0
54876.07547169811,36.0
54876.83018867925,32.0
54876.981132075474,115.0
54877.1320754717,112.0
54877.28301886792,42.0
54877.58490566038,62.0
54877.73584905661,250.0
54877.88679245283,463.99999999999994
54878.03773584906,556.0
54878.188679245286,429.0
54878.33962264151,114.0
54879.09433962264,108.0
54879.24528301887,175.00000000000003
54879.3962264151,27.0
54880.15094339623,228.0
54880.301886792455,334.0
54880.45283018868,189.0
54881.20754716981,42.0
54881.35849056604,254.0
54881.50943396227,260.0
54881.660377358494,86.0
54882.2641509434,221.00000000000003
54882.41509433962,446.0
54882.56603773585,482.0
54882.71698113208,296.0
54883.62264150944,121.0
54883.77358490566,129.0
54884.67924528302,287.0
54884.83018867925,445.0
54884.981132075474,364.0
54885.1320754717,86.0
54885.88679245283,231.99999999999997
54886.03773584906,296.0
54886.188679245286,140.0
54886.79245283019,105.0
54886.943396226416,374.0
54887.09433962264,446.99999999999994
54887.24528301887,263.0
54888.0,65.0
54888.15094339623,197.0
54888.301886792455,130.0
54889.660377358494,60.0
54889.81132075472,228.0
54889.96226415094,380.0
54890.11320754717,400.99999999999994
54890.2641509434,244.00000000000003
54891.018867924526,0.0
54891.16981132075,180.0
54891.32075471698,236.0
54891.47169811321,179.0
54891.62264150944,92.0
54891.77358490566,57.99999999999999
54891.92452830189,95.0
54892.07547169811,149.0
54892.22641509434,144.0
54892.377358490565,45.0
54893.28301886792,95.99999999999999
54893.43396226415,135.0
54893.58490566038,52.0
54894.33962264151,47.0
54894.49056603773,250.0
54894.64150943396,339.0
54894.79245283019,267.0
54894.943396226416,81.0
54895.54716981132,38.0
54895.698113207545,154.0
54895.84905660377,150.0
54896.0,26.0
54896.90566037736,1.0
54897.50943396227,25.0
54897.660377358494,106.0
54897.81132075472,110.0
54897.96226415094,39.0
54898.2641509434,8.0
54898.41509433962,172.0
54898.56603773585,378.0
54898.71698113208,478.0
54898.8679245283,371.0
54899.018867924526,89.0
54899.77358490566,114.0
54899.92452830189,131.0
54901.43396226415,70.0
54901.58490566038,286.0
54901.73584905661,425.00000000000006
54901.88679245283,360.0
54902.03773584906,95.99999999999999
54902.79245283019,229.0
54902.943396226416,266.0
54903.09433962264,100.0
54903.54716981132,0.0
54903.698113207545,277.0
54903.84905660377,438.0
54904.0,331.0
54904.75471698113,128.0
54904.90566037736,392.0
54905.056603773584,356.0
54905.20754716981,38.0
54905.96226415094,98.0
54906.11320754717,176.0
54906.2641509434,57.0
54906.71698113208,39.0
54906.8679245283,299.0
54907.018867924526,463.99999999999994
54907.16981132075,407.0
54907.32075471698,152.0
54908.07547169811,90.0
54908.22641509434,167.0
54908.377358490565,95.0
54909.28301886792,41.0
54909.43396226415,214.0
54909.58490566038,344.0
54909.73584905661,379.00000000000006
54909.88679245283,296.0
54910.03773584906,115.99999999999999
54910.79245283019,125.0
54910.943396226416,205.0
54911.09433962264,141.0
54912.0,16.0
54912.15094339623,57.99999999999999
54912.301886792455,20.0
54912.90566037736,30.0
54913.056603773584,75.0
54913.20754716981,66.0
54913.35849056604,11.999999999999998
54913.96226415094,31.0
54914.11320754717,59.0
54914.2641509434,38.0
54914.8679245283,34.0
54915.018867924526,144.0
54915.16981132075,225.99999999999997
54915.32075471698,228.0
54915.47169811321,136.0
54916.377358490565,118.0
54916.52830188679,247.0
54916.67924528302,274.0
54916.83018867925,180.0
54918.03773584906,19.0
54918.188679245286,75.0
54918.33962264151,122.00000000000001
54918.49056603773,185.0
54918.64150943396,254.99999999999997
54918.79245283019,296.0
54918.943396226416,266.0
54919.09433962264,151.0
54920.0,43.0
54920.15094339623,59.0
54921.056603773584,91.0
54921.20754716981,314.0
54921.35849056604,437.0
54921.50943396227,407.0
54921.660377358494,241.0
54921.81132075472,16.0
54922.56603773585,2.9999999999999996
54922.71698113208,21.0
54923.47169811321,118.0
54923.62264150944,246.0
54923.77358490566,277.0
54923.92452830189,191.0
54924.07547169811,33.0
54925.43396226415,11.999999999999998
54925.58490566038,204.00000000000003
54925.73584905661,324.0
54925.88679245283,333.00000000000006
54926.03773584906,265.0
54926.188679245286,199.0
54926.33962264151,196.0
54926.49056603773,244.00000000000003
54926.64150943396,271.0
54926.79245283019,205.0
54926.943396226416,38.0
54928.75471698113,160.0
54928.90566037736,204.00000000000003
54929.056603773584,97.0
54929.81132075472,35.0
54929.96226415094,160.0
54930.11320754717,218.0
54930.2641509434,221.00000000000003
54930.41509433962,200.0
54930.56603773585,175.00000000000003
54930.71698113208,140.0
54930.8679245283,87.0
54931.018867924526,22.0
54931.62264150944,5.999999999999999
54932.67924528302,162.0
54932.83018867925,306.0
54932.981132075474,335.0
54933.1320754717,247.0
54933.28301886792,95.99999999999999
54934.188679245286,28.0
54934.33962264151,37.0
54935.54716981132,42.0
54935.698113207545,106.0
54935.84905660377,78.0
54936.0,11.999999999999998
54936.301886792455,92.0
54936.45283018868,279.0
54936.6037735849,463.0
54936.75471698113,530.0
54936.90566037736,420.0
54937.056603773584,173.0
54937.81132075472,128.0
54937.96226415094,191.99999999999997
54938.11320754717,102.00000000000001
54939.16981132075,17.0
54940.07547169811,74.0
54940.22641509434,123.0
54940.377358490565,100.0
54940.52830188679,25.0
54941.28301886792,5.999999999999999
54941.43396226415,50.0
54941.58490566038,98.0
54941.73584905661,170.0
54941.88679245283,266.0
54942.03773584906,353.0
54942.188679245286,378.0
54942.33962264151,306.0
54942.49056603773,145.0
54944.75471698113,94.0
54944.90566037736,291.0
54945.056603773584,429.0
54945.20754716981,413.00000000000006
54945.35849056604,213.0
54946.2641509434,147.0
54946.41509433962,225.99999999999997
54946.56603773585,180.0
54946.71698113208,102.00000000000001
54946.8679245283,86.0
54947.018867924526,146.0
54947.16981132075,207.0
54947.32075471698,177.0
54947.47169811321,38.0
54948.07547169811,11.0
54948.22641509434,128.0
54948.377358490565,98.0
54949.1320754717,49.0
54949.28301886792,193.0
54949.43396226415,160.0
54950.33962264151,148.0
54950.49056603773,190.0
54950.64150943396,150.0
54950.79245283019,115.0
54950.943396226416,146.0
54951.09433962264,218.0
54951.24528301887,243.0
54951.3962264151,154.0
54952.15094339623,21.0
54952.301886792455,148.0
54952.45283018868,162.0
54952.6037735849,89.0
54952.75471698113,16.0
54952.90566037736,5.0
54953.056603773584,45.0
54953.20754716981,59.0
54954.2641509434,92.99999999999999
54954.41509433962,88.0
54955.32075471698,171.0
54955.47169811321,354.0
54955.62264150944,453.0
54955.77358490566,466.0
54955.92452830189,406.0
54956.07547169811,289.0
54956.22641509434,139.0
54957.88679245283,97.0
54958.03773584906,129.0
54958.188679245286,2.0
54958.943396226416,64.0
54959.09433962264,257.0
54959.24528301887,237.0
54959.3962264151,44.0
54959.84905660377,26.0
54960.0,318.0
54960.15094339623,496.0
54960.301886792455,423.0
54960.45283018868,132.0
54961.20754716981,191.0
54961.35849056604,225.0
54961.50943396227,91.0
54962.11320754717,147.0
54962.2641509434,245.0
54962.41509433962,172.0
54963.32075471698,108.0
54963.47169811321,81.0
54964.83018867925,79.00000000000001
54964.981132075474,260.0
54965.1320754717,446.0
54965.28301886792,502.0
54965.43396226415,349.0
54965.58490566038,35.0
54966.188679245286,2.0
54966.33962264151,236.0
54966.49056603773,259.0
54966.64150943396,52.0
54967.3962264151,279.0
54967.54716981132,434.99999999999994
54967.698113207545,337.99999999999994
54967.84905660377,62.0
54968.6037735849,175.00000000000003
54968.75471698113,224.0
54968.90566037736,120.0
54969.81132075472,44.0
54969.96226415094,117.0
54970.11320754717,146.0
54970.2641509434,142.0
54970.41509433962,117.0
54970.56603773585,75.0
54970.71698113208,23.999999999999996
54971.16981132075,2.0
54971.32075471698,54.0
54971.47169811321,92.0
54971.62264150944,83.0
54971.77358490566,20.0
54972.67924528302,5.0
54973.58490566038,26.0
54973.73584905661,76.0
54973.88679245283,57.0
54974.33962264151,2.0
54974.49056603773,151.0
54974.64150943396,335.0
54974.79245283019,446.99999999999994
54974.943396226416,403.0
54975.09433962264,201.0
54976.0,22.0
54976.15094339623,63.0
54977.20754716981,253.0
54977.35849056604,472.0
54977.50943396227,521.0
54977.660377358494,369.0
54977.81132075472,84.0
54978.41509433962,17.0
54978.56603773585,217.0
54978.71698113208,248.99999999999997
54978.8679245283,92.99999999999999
54979.47169811321,103.0
54979.62264150944,330.0
54979.77358490566,363.0
54979.92452830189,166.0
54980.83018867925,17.0
54981.58490566038,0.0
54981.73584905661,238.00000000000003
54981.88679245283,343.0
54982.03773584906,304.0
54982.188679245286,210.0
54982.33962264151,162.99999999999997
54982.49056603773,193.0
54982.64150943396,239.0
54982.79245283019,218.0
54982.943396226416,104.0
54983.698113207545,17.0
54984.6037735849,114.0
54984.75471698113,273.0
54984.90566037736,260.0
54985.056603773584,90.0
54985.81132075472,65.0
54985.96226415094,225.99999999999997
54986.11320754717,299.0
54986.2641509434,262.0
54986.41509433962,129.0
54987.47169811321,70.0
54987.62264150944,94.0
54987.77358490566,71.0
54987.92452830189,69.0
54988.07547169811,133.0
54988.22641509434,238.00000000000003
54988.377358490565,304.0
54988.52830188679,256.0
54988.67924528302,91.0
54989.43396226415,76.0
54989.58490566038,141.0
54989.73584905661,100.0
54989.88679245283,10.0
54990.49056603773,2.9999999999999996
54991.3962264151,131.0
54991.54716981132,179.0
54991.698113207545,108.0
54992.6037735849,41.0
54992.75471698113,62.0
54992.90566037736,19.0
54993.50943396227,4.0
54993.660377358494,105.0
54993.81132075472,178.0
54993.96226415094,177.0
54994.11320754717,89.0
54994.71698113208,22.0
54994.8679245283,250.0
54995.018867924526,434.0
54995.16981132075,459.00000000000006
54995.32075471698,290.0
54995.47169811321,0.0
54996.22641509434,94.0
54996.377358490565,153.0
54996.52830188679,62.0
54997.58490566038,60.0
54997.73584905661,61.00000000000001
54997.88679245283,23.0
54998.33962264151,41.0
54998.49056603773,140.0
54998.64150943396,242.0
54998.79245283019,296.0
54998.943396226416,261.0
54999.09433962264,136.0
55000.0,20.0
55000.15094339623,56.0
55000.301886792455,2.0
55001.056603773584,31.0
55001.20754716981,254.0
55001.35849056604,424.0
55001.50943396227,457.0
55001.660377358494,323.0
55001.81132075472,67.0
55002.56603773585,94.0
55002.71698113208,196.0
55002.8679245283,118.0
55003.62264150944,284.0
55003.77358490566,476.00000000000006
55003.92452830189,423.0
55004.07547169811,140.0
55004.83018867925,129.0
55004.981132075474,183.0
55005.88679245283,212.0
55006.03773584906,546.0
55006.188679245286,617.0
55006.33962264151,421.0
55006.49056603773,99.00000000000001
55007.09433962264,90.0
55007.24528301887,246.0
55007.3962264151,279.0
55007.54716981132,185.99999999999997
55007.698113207545,22.0
55008.6037735849,69.0
55008.75471698113,202.0
55008.90566037736,230.0
55009.056603773584,122.00000000000001
55009.81132075472,22.0
55009.96226415094,196.0
55010.11320754717,211.0
55010.2641509434,56.0
55010.8679245283,82.0
55011.018867924526,350.00000000000006
55011.16981132075,459.00000000000006
55011.32075471698,337.0
55011.47169811321,59.0
55012.22641509434,162.0
55012.377358490565,191.99999999999997
55012.52830188679,95.0
55014.03773584906,28.999999999999996
55014.188679245286,95.0
55014.33962264151,95.0
55014.49056603773,31.0
55015.24528301887,36.0
55015.3962264151,45.0
55015.54716981132,20.0
55016.0,19.0
55016.15094339623,43.0
55016.301886792455,42.0
55016.45283018868,20.0
55016.6037735849,5.0
55016.75471698113,26.0
55016.90566037736,83.0
55017.056603773584,136.0
55017.20754716981,135.0
55017.35849056604,57.99999999999999
55018.11320754717,14.0
55018.2641509434,98.0
55018.41509433962,84.0
55019.16981132075,37.0
55019.32075471698,202.0
55019.47169811321,281.0
55019.62264150944,236.0
55019.77358490566,98.0
55020.67924528302,60.0
55020.83018867925,105.0
55020.981132075474,122.00000000000001
55021.1320754717,103.0
55021.28301886792,33.0
55022.33962264151,104.0
55022.49056603773,119.00000000000001
55022.64150943396,26.0
55023.09433962264,68.0
55023.24528301887,305.0
55023.3962264151,487.0
55023.54716981132,486.0
55023.698113207545,278.0
55024.45283018868,21.0
55024.6037735849,127.0
55024.75471698113,75.0
55025.50943396227,162.0
55025.660377358494,259.0
55025.81132075472,176.0
55026.71698113208,194.0
55026.8679245283,272.0
55027.018867924526,156.0
55027.77358490566,112.99999999999999
55027.92452830189,386.0
55028.07547169811,486.0
55028.22641509434,356.0
55028.377358490565,68.0
55029.1320754717,213.0
55029.28301886792,273.0
55029.43396226415,137.0
55030.188679245286,208.99999999999997
55030.33962264151,379.00000000000006
55030.49056603773,332.0
55030.64150943396,87.0
55031.3962264151,121.0
55031.54716981132,257.0
55031.698113207545,188.0
55032.45283018868,83.0
55032.6037735849,368.0
55032.75471698113,497.99999999999994
55032.90566037736,407.0
55033.056603773584,152.0
55033.96226415094,55.0
55034.11320754717,40.0
55035.16981132075,145.0
55035.32075471698,348.0
55035.47169811321,492.99999999999994
55035.62264150944,523.0
55035.77358490566,414.0
55035.92452830189,203.0
55036.67924528302,82.0
55036.83018867925,147.0
55036.981132075474,88.0
55039.09433962264,82.0
55039.24528301887,135.0
55039.3962264151,118.0
55039.54716981132,43.0
55039.84905660377,0.0
55040.0,144.0
55040.15094339623,356.0
55040.301886792455,509.99999999999994
55040.45283018868,483.0
55040.6037735849,248.0
55041.35849056604,54.0
55041.50943396227,217.0
55041.660377358494,160.0
55042.41509433962,191.99999999999997
55042.56603773585,349.0
55042.71698113208,234.0
55043.62264150944,265.0
55043.77358490566,471.00000000000006
55043.92452830189,433.0
55044.07547169811,239.0
55044.22641509434,42.0
55044.67924528302,10.0
55045.88679245283,64.0
55046.03773584906,138.0
55046.188679245286,205.0
55046.33962264151,270.0
55046.49056603773,310.0
55046.64150943396,292.0
55046.79245283019,213.0
55046.943396226416,112.0
55047.09433962264,49.0
55047.24528301887,57.0
55047.3962264151,104.0
55047.54716981132,112.99999999999999
55047.698113207545,16.0
55048.6037735849,173.0
55048.75471698113,233.0
55048.90566037736,78.0
55049.660377358494,138.0
55049.81132075472,353.0
55049.96226415094,350.00000000000006
55050.11320754717,148.0
55050.8679245283,76.0
55051.018867924526,135.0
55051.16981132075,71.0
55051.62264150944,47.0
55051.77358490566,263.0
55051.92452830189,462.0
55052.07547169811,515.0
55052.22641509434,368.0
55052.377358490565,75.0
55053.1320754717,10.0
55053.28301886792,115.0
55053.43396226415,54.0
55054.188679245286,69.0
55054.33962264151,358.0
55054.49056603773,492.99999999999994
55054.64150943396,397.0
55054.79245283019,124.0
55055.54716981132,178.0
55055.698113207545,266.0
55055.84905660377,154.0
55056.6037735849,134.0
55056.75471698113,339.0
55056.90566037736,352.0
55057.056603773584,164.0
55058.11320754717,19.0
55058.2641509434,61.00000000000001
55058.41509433962,114.0
55058.56603773585,201.0
55058.71698113208,290.0
55058.8679245283,320.99999999999994
55059.018867924526,254.99999999999997
55059.16981132075,117.0
55059.77358490566,67.0
55059.92452830189,135.0
55060.07547169811,120.0
55060.22641509434,30.0
55060.981132075474,7.0
55062.03773584906,123.0
55062.188679245286,159.0
55062.33962264151,85.0
55063.24528301887,107.0
55063.3962264151,142.0
55063.54716981132,90.0
55063.698113207545,2.9999999999999996
55064.15094339623,130.0
55064.301886792455,279.0
55064.45283018868,356.0
55064.6037735849,307.0
55064.75471698113,147.0
55065.660377358494,59.0
55065.81132075472,42.0
55067.018867924526,38.0
55067.16981132075,66.0
55067.32075471698,52.0
55067.47169811321,26.0
55067.62264150944,32.0
55067.77358490566,100.0
55067.92452830189,213.0
55068.07547169811,304.0
55068.22641509434,293.0
55068.377358490565,144.0
55069.28301886792,94.0
55069.43396226415,162.0
55069.58490566038,115.99999999999999
55069.73584905661,39.0
55069.88679245283,30.0
55070.03773584906,117.0
55070.188679245286,236.0
55070.33962264151,280.0
55070.49056603773,187.0
55071.3962264151,97.0
55071.54716981132,78.0
55072.6037735849,54.0
55072.75471698113,188.0
55072.90566037736,293.0
55073.056603773584,337.99999999999994
55073.20754716981,285.0
55073.35849056604,130.0
55074.11320754717,39.0
55074.2641509434,174.0
55074.41509433962,166.0
55074.56603773585,13.0
55075.32075471698,269.0
55075.47169811321,480.0
55075.62264150944,492.99999999999994
55075.77358490566,292.0
55076.52830188679,64.0
55076.67924528302,340.0
55076.83018867925,421.0
55076.981132075474,242.0
55077.88679245283,64.0
55078.03773584906,173.0
55078.188679245286,99.00000000000001
