time_rel(sec),velocity(m/s)
44276.83018867925,10366.0
44276.981132075474,8287.0
44277.1320754717,6207.0
44277.88679245283,4055.9999999999995
44278.03773584906,11262.0
44278.188679245286,5788.0
44279.09433962264,3173.0
44279.24528301887,15450.0
44279.3962264151,22346.0
44279.54716981132,22644.0
44279.698113207545,16901.0
44279.84905660377,7467.0
44280.45283018868,1185.0
44280.6037735849,8396.0
44280.75471698113,11283.0
44280.90566037736,7508.0
44282.8679245283,56.0
44283.018867924526,364.0
44283.16981132075,1160.0
44283.32075471698,2484.0
44283.47169811321,3393.0
44283.62264150944,2804.0
44283.77358490566,871.0
44284.07547169811,839.0
44284.22641509434,5734.0
44284.377358490565,11900.0
44284.52830188679,15219.0
44284.67924528302,12502.0
44284.83018867925,4100.0
44285.58490566038,4233.0
44285.73584905661,7596.0
44285.88679245283,4453.0
44286.79245283019,1436.0
44286.943396226416,2680.0
44287.09433962264,585.0
44287.698113207545,558.0
44287.84905660377,3014.0
44288.0,3088.0
44288.15094339623,727.0
44288.75471698113,706.0
44288.90566037736,3691.0
44289.056603773584,4136.0
44289.20754716981,1630.0
44289.81132075472,6628.0
44289.96226415094,13271.0
44290.11320754717,15609.0
44290.2641509434,11500.0
44290.41509433962,2591.0
44291.16981132075,3110.0
44291.32075471698,5097.0
44291.47169811321,1940.0
44292.52830188679,464.0
44292.67924528302,1630.0
44292.83018867925,1485.0
44292.981132075474,644.0
44293.28301886792,531.0
44293.43396226415,3364.0
44293.58490566038,8435.0
44293.73584905661,14009.0
44293.88679245283,17016.0
44294.03773584906,14786.0
44294.188679245286,7155.0
44294.943396226416,4751.0
44295.09433962264,8847.0
44295.24528301887,5267.0
44296.15094339623,358.0
44296.301886792455,81.0
44297.056603773584,4225.0
44297.20754716981,9575.0
44297.35849056604,6911.0
44297.96226415094,15327.0
44298.11320754717,33681.0
44298.2641509434,33622.0
44298.41509433962,33563.0
44298.56603773585,9820.0
44299.32075471698,11918.0
44299.47169811321,19486.0
44299.62264150944,9756.0
44300.377358490565,598.0
44300.52830188679,14732.0
44300.67924528302,15597.0
44300.83018867925,4354.0
44301.58490566038,12484.0
44301.73584905661,17400.0
44301.88679245283,11821.0
44302.03773584906,76.0
44302.64150943396,8384.0
44302.79245283019,17989.0
44302.943396226416,19492.0
44303.09433962264,12425.0
44303.24528301887,1239.0
44303.84905660377,2282.0
44304.0,7409.0
44304.15094339623,7135.0
44304.301886792455,2098.0
44306.71698113208,3114.0
44306.8679245283,4934.0
44307.018867924526,3051.0
44307.47169811321,1329.0
44307.62264150944,12016.0
44307.77358490566,23342.0
44307.92452830189,26922.0
44308.07547169811,17520.0
44308.981132075474,15200.0
44309.1320754717,18462.0
44309.28301886792,4582.0
44310.03773584906,26781.0
44310.188679245286,40155.0
44310.33962264151,30187.0
44310.49056603773,2267.0
44311.24528301887,17457.0
44311.3962264151,23738.0
44311.54716981132,11595.0
44312.15094339623,7784.0
44312.301886792455,32788.0
44312.45283018868,45473.0
44312.6037735849,37627.0
44312.75471698113,12868.0
44313.50943396227,3535.0
44313.660377358494,16107.0
44313.81132075472,12249.0
44314.71698113208,22990.0
44314.8679245283,43041.0
44315.018867924526,40762.0
44315.16981132075,17404.0
44315.92452830189,14619.0
44316.07547169811,26549.0
44316.22641509434,18871.0
44316.83018867925,7350.0
44316.981132075474,30935.0
44317.1320754717,40733.0
44317.28301886792,28469.0
44317.43396226415,1112.0
44318.03773584906,6741.0
44318.188679245286,23377.0
44318.33962264151,21854.0
44318.49056603773,4081.0000000000005
44320.301886792455,592.0
44320.90566037736,4039.0
44321.056603773584,7012.0
44321.20754716981,5896.0
44321.35849056604,2243.0
44321.50943396227,1740.0
44321.660377358494,9599.0
44321.81132075472,25002.0
44321.96226415094,39522.0
44322.11320754717,41796.0
44322.2641509434,25783.0
44323.16981132075,17184.0
44323.32075471698,20490.0
44323.47169811321,2858.0
44324.22641509434,27850.0
44324.377358490565,44150.0
44324.52830188679,35805.0
44324.67924528302,9200.0
44325.28301886792,2605.0
44325.43396226415,21114.0
44325.58490566038,23669.0
44325.73584905661,9561.0
44327.3962264151,4364.0
44327.54716981132,7842.999999999999
44327.698113207545,6362.0
44327.84905660377,3597.0
44328.0,5495.0
44328.15094339623,14851.0
44328.301886792455,27974.0
44328.45283018868,36451.0
44328.6037735849,33022.0
44328.75471698113,17252.0
44329.50943396227,3495.0
44329.660377358494,10403.0
44329.81132075472,6173.0
44331.47169811321,262.0
44331.62264150944,3953.0
44331.77358490566,6459.0
44331.92452830189,6630.0
44332.07547169811,5074.0
44332.22641509434,3373.0
44332.377358490565,2745.0
44332.52830188679,3267.0
44332.67924528302,4120.0
44332.83018867925,4410.0
44332.981132075474,3821.0
44333.1320754717,2664.0
44333.28301886792,1495.0
44333.43396226415,727.0
44333.58490566038,506.00000000000006
44333.73584905661,766.0
44333.88679245283,1266.0
44334.03773584906,1604.0
44334.188679245286,1341.0
44334.33962264151,325.0
44335.09433962264,636.0
44335.24528301887,32.0
44337.056603773584,3474.0
44337.20754716981,7406.0
44337.35849056604,4845.0
44337.81132075472,1819.0
44337.96226415094,18012.0
44338.11320754717,35776.0
44338.2641509434,43494.0
44338.41509433962,34005.0
44338.56603773585,10387.0
44339.32075471698,9654.0
44339.47169811321,13521.0
44339.62264150944,2124.0
44341.28301886792,3959.0
44341.43396226415,7790.0
44341.58490566038,8415.0
44341.73584905661,10070.0
44341.88679245283,17930.0
44342.03773584906,32673.0
44342.188679245286,48056.0
44342.33962264151,46162.0
44342.49056603773,44269.0
44342.64150943396,20605.0
44343.3962264151,5288.0
44343.54716981132,11836.0
44343.698113207545,4583.0
44345.660377358494,2892.0
44345.81132075472,8943.0
44345.96226415094,11270.0
44346.11320754717,8939.0
44346.2641509434,4247.0
44346.41509433962,1968.0000000000002
44346.56603773585,6592.0
44346.71698113208,18930.0
44346.8679245283,34342.0
44347.018867924526,44356.0
44347.16981132075,41374.0
44347.32075471698,23782.0
44348.22641509434,8678.0
44348.377358490565,12191.0
44348.52830188679,1060.0
44349.43396226415,16133.999999999998
44349.58490566038,26274.0
44349.73584905661,23750.0
44349.88679245283,11714.0
44350.64150943396,4860.0
44350.79245283019,14633.0
44350.943396226416,17223.0
44351.09433962264,10756.0
44351.84905660377,3892.0
44352.0,20293.0
44352.15094339623,28592.0
44352.301886792455,23874.0
44352.45283018868,8308.0
44353.35849056604,3841.0
44353.50943396227,2304.0
44354.56603773585,11846.0
44354.71698113208,24624.0
44354.8679245283,35134.0
44355.018867924526,39384.0
44355.16981132075,33866.0
44355.32075471698,18386.0
44357.1320754717,4978.0
44357.28301886792,20396.0
44357.43396226415,26959.0
44357.58490566038,21300.0
44357.73584905661,7029.0
44358.64150943396,2263.0
44358.79245283019,453.0
44359.24528301887,3652.0
44359.3962264151,13463.0
44359.54716981132,22013.0
44359.698113207545,23788.0
44359.84905660377,16249.0
44360.0,1724.0
44360.75471698113,4143.0
44360.90566037736,10509.0
44361.056603773584,5477.0
44361.96226415094,22898.0
44362.11320754717,37538.0
44362.2641509434,34977.0
44362.41509433962,16619.0
44363.16981132075,18203.0
44363.32075471698,35498.0
44363.47169811321,35463.0
44363.62264150944,16796.0
44364.52830188679,102.0
44364.67924528302,9901.0
44364.83018867925,6574.0
44365.43396226415,2687.0
44365.58490566038,23875.0
44365.73584905661,42233.0
44365.88679245283,49412.0
44366.03773584906,42613.0
44366.188679245286,25410.0
44366.33962264151,5280.0
44367.24528301887,2682.0
44368.301886792455,1739.0
44368.45283018868,19648.0
44368.6037735849,25000.0
44368.75471698113,14779.0
44369.50943396227,6878.0
44369.660377358494,22638.0
44369.81132075472,23052.0
44369.96226415094,8221.0
44370.56603773585,17305.0
44370.71698113208,42657.0
44370.8679245283,51203.0
44371.018867924526,36054.0
44371.16981132075,4820.0
44371.92452830189,14184.0
44372.07547169811,16840.0
44372.22641509434,3833.0
44372.83018867925,12720.0
44372.981132075474,28204.0
44373.1320754717,26060.0
44373.28301886792,5531.0
44374.03773584906,2933.0
44374.188679245286,13124.0
44374.33962264151,6130.0
44375.09433962264,2425.0
44375.24528301887,23763.0
44375.3962264151,37148.0
44375.54716981132,40649.0
44375.698113207545,36504.0
44375.84905660377,27773.0
44376.0,16330.0
44376.15094339623,3502.0
44377.056603773584,271.0
44377.81132075472,2968.0
44377.96226415094,25337.0
44378.11320754717,35327.0
44378.2641509434,25598.0
44378.41509433962,1374.0
44379.018867924526,6584.0
44379.16981132075,25365.0
44379.32075471698,25920.0
44379.47169811321,7856.0
44380.22641509434,4322.0
44380.377358490565,11516.0
44380.52830188679,5958.0
44380.981132075474,1950.0
44381.1320754717,19641.0
44381.28301886792,33555.0
44381.43396226415,33104.0
44381.58490566038,16780.0
44382.49056603773,7081.0
44382.64150943396,4002.9999999999995
44383.54716981132,3108.0
44383.698113207545,13539.0
44383.84905660377,23018.0
44384.0,31939.000000000004
44384.15094339623,38203.0
44384.301886792455,37278.0
44384.45283018868,25607.0
44384.6037735849,4796.0
44385.35849056604,3386.0
44385.50943396227,8438.0
44386.41509433962,22286.0
44386.56603773585,38802.0
44386.71698113208,31993.0
44386.8679245283,5693.0
44387.62264150944,19848.0
44387.77358490566,24408.0
44387.92452830189,10437.0
44388.52830188679,18421.0
44388.67924528302,36182.0
44388.83018867925,33393.0
44388.981132075474,9611.0
44389.73584905661,17861.0
44389.88679245283,24240.0
44390.03773584906,10226.0
44390.64150943396,7140.0
44390.79245283019,27978.0
44390.943396226416,31023.0
44391.09433962264,13426.0
44391.84905660377,18933.0
44392.0,28060.0
44392.15094339623,17953.0
44393.056603773584,5799.0
44393.20754716981,5331.0
44393.81132075472,1855.0
44393.96226415094,6835.0
44394.11320754717,7042.0
44394.2641509434,3154.0
44394.71698113208,3464.0
44394.8679245283,7080.0
44395.018867924526,6692.0
44395.16981132075,2289.0
44395.62264150944,4639.0
44395.77358490566,12429.0
44395.92452830189,15366.0
44396.07547169811,9857.0
44398.49056603773,9900.0
44398.64150943396,26307.0
44398.79245283019,39131.0
44398.943396226416,38803.0
44399.09433962264,22148.0
44400.0,15213.0
44400.15094339623,16802.0
44400.301886792455,5475.0
44400.90566037736,6336.0
44401.056603773584,15061.0
44401.20754716981,10942.0
44402.11320754717,18022.0
44402.2641509434,24964.0
44402.41509433962,15661.999999999998
44403.32075471698,5357.0
44403.47169811321,27111.0
44403.62264150944,41054.0
44403.77358490566,44005.0
44403.92452830189,36494.0
44404.07547169811,22243.0
44404.22641509434,6771.0
44405.58490566038,1857.0
44405.73584905661,3185.0
44406.79245283019,5968.0
44406.943396226416,16699.0
44407.09433962264,13930.0
44407.24528301887,1010.0
44407.84905660377,11982.0
44408.0,21011.0
44408.15094339623,16360.0
44408.301886792455,1233.0
44408.75471698113,2401.0
44408.90566037736,25752.0
44409.056603773584,41724.0
44409.20754716981,38972.0
44409.35849056604,17686.0
44410.11320754717,7253.0
44410.2641509434,18765.0
44410.41509433962,14855.0
44411.32075471698,4104.0
44411.47169811321,5907.0
44411.62264150944,500.0
44412.22641509434,3674.0
44412.377358490565,7258.0
44412.52830188679,4061.9999999999995
44413.28301886792,4766.0
44413.43396226415,6740.0
44413.58490566038,1029.0
44414.188679245286,8813.0
44414.33962264151,22831.0
44414.49056603773,27336.0
44414.64150943396,19496.0
44414.79245283019,5072.0
44415.24528301887,2685.0
44415.3962264151,11568.0
44415.54716981132,11419.0
44416.6037735849,366.0
44417.20754716981,10126.0
44417.35849056604,26087.0
44417.50943396227,34984.0
44417.660377358494,29692.0
44417.81132075472,12130.0
44418.41509433962,780.0
44418.56603773585,13905.0
44418.71698113208,16287.0
44418.8679245283,5784.0
44420.67924528302,3754.0
44420.83018867925,9950.0
44420.981132075474,10723.0
44421.1320754717,6282.0
44421.28301886792,738.0
44421.58490566038,6513.0
44421.73584905661,19729.0
44421.88679245283,32962.0
44422.03773584906,38131.0
44422.188679245286,30157.0
44422.33962264151,10530.0
44423.09433962264,2650.0
44423.24528301887,15355.0
44423.3962264151,13220.0
44424.301886792455,17278.0
44424.45283018868,33713.0
44424.6037735849,30912.0
44424.75471698113,11373.0
44425.50943396227,16045.0
44425.660377358494,21518.0
44425.81132075472,11087.0
44426.56603773585,15107.0
44426.71698113208,19815.0
44426.8679245283,8268.0
44427.62264150944,1591.0
44427.77358490566,13406.0
44427.92452830189,12471.0
44428.07547169811,2956.0
44428.52830188679,11631.0
44428.67924528302,28175.0
44428.83018867925,37551.0
44428.981132075474,34480.0
44429.1320754717,21742.0
44429.28301886792,7418.0
44431.698113207545,15062.0
44431.84905660377,36136.0
44432.0,42447.0
44432.15094339623,29908.0
44432.301886792455,5328.0
44432.90566037736,4306.0
44433.056603773584,20588.0
44433.20754716981,23750.0
44433.35849056604,14237.0
44433.50943396227,1570.0
44433.81132075472,4021.0000000000005
44433.96226415094,17338.0
44434.11320754717,25335.0
44434.2641509434,19848.0
44434.41509433962,2332.0
44435.16981132075,9426.0
44435.32075471698,11891.0
44435.47169811321,1537.0
44436.52830188679,3057.0
44436.67924528302,2348.0
44436.83018867925,928.0
44436.981132075474,966.0
44437.1320754717,2732.0
44437.28301886792,5545.0
44437.43396226415,8966.0
44437.58490566038,12866.0
44437.73584905661,16512.0
44437.88679245283,18049.0
44438.03773584906,15455.0
44438.188679245286,8440.0
44438.943396226416,4553.0
44439.09433962264,7894.999999999999
44439.24528301887,5086.0
44440.301886792455,708.0
44441.20754716981,2064.0
44441.35849056604,2574.0
44441.50943396227,910.0
44441.96226415094,692.0
44442.11320754717,5855.0
44442.2641509434,11050.0
44442.41509433962,12684.0
44442.56603773585,8247.0
44443.32075471698,3126.0
44443.47169811321,20168.0
44443.62264150944,28892.0
44443.77358490566,22187.0
44443.92452830189,1554.0
44444.67924528302,8059.999999999999
44444.83018867925,18467.0
44444.981132075474,12067.0
44445.58490566038,10542.0
44445.73584905661,34371.0
44445.88679245283,43626.0
44446.03773584906,29386.0
44446.79245283019,2843.0
44446.943396226416,25110.0
44447.09433962264,25760.0
44447.24528301887,5058.0
44447.84905660377,459.0
44448.0,28062.0
44448.15094339623,39685.0
44448.301886792455,29521.0
44448.45283018868,5278.0
44449.20754716981,8365.0
44449.35849056604,14357.0
44449.50943396227,9503.0
44450.41509433962,2609.0
44450.56603773585,22279.0
44450.71698113208,33636.0
44450.8679245283,30468.0
44451.018867924526,14236.0
44451.62264150944,12298.0
44451.77358490566,33613.0
44451.92452830189,40686.0
44452.07547169811,26982.0
44452.981132075474,4410.0
44453.1320754717,8495.0
44454.188679245286,5819.0
44454.33962264151,9166.0
44454.49056603773,8942.0
44454.64150943396,8577.0
44454.79245283019,10163.0
44454.943396226416,13543.0
44455.09433962264,17217.0
44455.24528301887,19673.0
44455.3962264151,19932.0
44455.54716981132,17356.0
44455.698113207545,11564.0
44455.84905660377,3008.0
44456.75471698113,617.0
44457.81132075472,7534.0
44457.96226415094,16720.0
44458.11320754717,18022.0
44458.2641509434,11986.0
44458.41509433962,2799.0
44459.018867924526,3930.0000000000005
44459.16981132075,8843.0
44459.32075471698,9589.0
44459.47169811321,5819.0
44460.377358490565,1020.0000000000001
44460.52830188679,2225.0
44460.67924528302,961.0
44461.28301886792,831.0
44461.43396226415,2601.0
44461.58490566038,2528.0
44461.73584905661,702.0
44462.33962264151,637.0
44462.49056603773,1568.0
44462.64150943396,621.0
44463.3962264151,1050.0
44463.54716981132,2070.0
44463.698113207545,788.0
44464.301886792455,2810.0
44464.45283018868,8411.0
44464.6037735849,11569.0
44464.75471698113,9640.0
44464.90566037736,2516.0
44465.660377358494,298.0
44465.81132075472,7870.0
44465.96226415094,8712.0
44466.11320754717,2001.9999999999998
44466.71698113208,2290.0
44466.8679245283,19200.0
44467.018867924526,30479.0
44467.16981132075,29187.0
44467.32075471698,15332.0
44468.07547169811,3810.0
44468.22641509434,12700.0
44468.377358490565,11117.0
44468.52830188679,418.0
44469.43396226415,5810.0
44469.58490566038,9179.0
44469.73584905661,6800.0
44469.88679245283,112.0
44470.64150943396,5511.0
44470.79245283019,17100.0
44470.943396226416,22280.0
44471.09433962264,18595.0
44471.24528301887,9086.0
44471.3962264151,486.0
44471.698113207545,2693.0
44471.84905660377,7690.0
44472.0,6316.0
44472.90566037736,15605.0
44473.056603773584,20483.0
44473.20754716981,10813.0
44473.96226415094,14922.0
44474.11320754717,20536.0
44474.2641509434,12546.0
44474.8679245283,2747.0
44475.018867924526,13369.0
44475.16981132075,13348.0
44475.32075471698,1473.0
44476.07547169811,7525.0
44476.22641509434,12399.0
44476.377358490565,7141.0
44477.1320754717,3742.0
44477.28301886792,7491.0
44477.43396226415,6303.0
44477.58490566038,2050.0
44478.33962264151,2476.0
44478.49056603773,5157.0
44478.64150943396,5209.0
44478.79245283019,1942.0
44479.3962264151,11013.0
44479.54716981132,25039.0
44479.698113207545,32078.000000000004
44479.84905660377,24671.0
44480.0,3072.0
44480.75471698113,2858.0
44480.90566037736,14684.0
44481.056603773584,8007.999999999999
44481.81132075472,18527.0
44481.96226415094,43026.0
44482.11320754717,49384.0
44482.2641509434,36173.0
44482.41509433962,13009.0
44483.77358490566,280.0
44483.92452830189,3678.0
44484.07547169811,853.0
44484.83018867925,3320.0
44484.981132075474,24444.0
44485.1320754717,33593.0
44485.28301886792,24140.0
44485.43396226415,566.0
44486.188679245286,21664.0
44486.33962264151,29457.0
44486.49056603773,17550.0
44487.24528301887,13194.0
44487.3962264151,37532.0
44487.54716981132,45001.0
44487.698113207545,32029.000000000004
44487.84905660377,6047.0
44488.75471698113,4015.0000000000005
44488.90566037736,1878.0
44489.50943396227,3274.0
44489.660377358494,18537.0
44489.81132075472,30828.0
44489.96226415094,34070.0
44490.11320754717,26289.0
44490.2641509434,10641.0
44491.16981132075,1140.0
44492.07547169811,14291.0
44492.22641509434,26070.0
44492.377358490565,23124.0
44492.52830188679,5519.0
44493.28301886792,8744.0
44493.43396226415,19519.0
44493.58490566038,13632.0
44494.33962264151,20710.0
44494.49056603773,38954.0
44494.64150943396,38940.0
44494.79245283019,20099.0
44495.698113207545,9945.0
44495.84905660377,8270.0
44496.6037735849,19024.0
44496.75471698113,34422.0
44496.90566037736,37088.0
44497.056603773584,25463.0
44497.20754716981,5945.0
44497.81132075472,844.0
44497.96226415094,10849.0
44498.11320754717,11384.0
44498.2641509434,1361.0
44500.07547169811,5306.0
44500.22641509434,9753.0
44500.377358490565,9267.0
44500.52830188679,4514.0
44500.981132075474,7108.0
44501.1320754717,18184.0
44501.28301886792,26548.0
44501.43396226415,26123.0
44501.58490566038,15620.0
44502.33962264151,2075.0
44502.49056603773,7984.0
44502.64150943396,3805.0
44503.3962264151,8657.0
44503.54716981132,26338.0
44503.698113207545,31624.0
44503.84905660377,21097.0
44504.0,392.0
44504.75471698113,13519.0
44504.90566037736,20474.0
44505.056603773584,14410.0
44505.96226415094,7985.000000000001
44506.11320754717,16812.0
44506.2641509434,16192.999999999998
44506.41509433962,7570.0
44507.32075471698,293.0
44508.67924528302,4690.0
44508.83018867925,14160.0
44508.981132075474,27073.0
44509.1320754717,38875.0
44509.28301886792,43537.0
44509.43396226415,37228.0
44509.58490566038,20996.0
44509.73584905661,584.0
44511.698113207545,6821.0
44511.84905660377,31537.999999999996
44512.0,47400.0
44512.15094339623,47020.0
44512.301886792455,30524.0
44512.45283018868,6372.0
44513.056603773584,10009.0
44513.20754716981,22192.0
44513.35849056604,20714.0
44513.50943396227,5735.0
44515.32075471698,501.99999999999994
44515.47169811321,7107.0
44515.62264150944,8617.0
44515.77358490566,5247.0
44515.92452830189,1156.0
44516.07547169811,2048.0
44516.22641509434,11343.0
44516.377358490565,27110.0
44516.52830188679,41945.0
44516.67924528302,46488.0
44516.83018867925,35050.0
44516.981132075474,10024.0
44517.73584905661,2405.0
44517.88679245283,13815.0
44518.03773584906,7618.0
44518.79245283019,11567.0
44518.943396226416,37151.0
44519.09433962264,43919.0
44519.24528301887,27986.0
44520.0,6309.0
44520.15094339623,23913.0
44520.301886792455,23310.0
44520.45283018868,4615.0
44521.20754716981,783.0
44521.35849056604,11520.0
44521.50943396227,7744.0
44522.11320754717,17076.0
44522.2641509434,40433.0
44522.41509433962,50100.0
44522.56603773585,37719.0
44522.71698113208,8715.0
44523.32075471698,345.0
44523.47169811321,20111.0
44523.62264150944,22148.0
44523.77358490566,5783.0
44524.377358490565,4512.0
44524.52830188679,24383.0
44524.67924528302,26268.0
44524.83018867925,7119.0
44525.58490566038,8794.0
44525.73584905661,23890.0
44525.88679245283,18130.0
44526.64150943396,18616.0
44526.79245283019,45654.0
44526.943396226416,53967.0
44527.09433962264,38726.0
44527.24528301887,8205.0
44528.0,14739.0
44528.15094339623,20989.0
44528.301886792455,9066.0
44529.056603773584,15918.000000000002
44529.20754716981,34748.0
44529.35849056604,33238.0
