time_rel(sec),velocity(m/s)
49284.83018867925,12.0
49284.981132075474,22.0
49285.1320754717,32.0
49285.28301886792,42.0
49285.43396226415,51.99999999999999
49285.58490566038,63.0
49285.73584905661,73.0
49285.88679245283,83.0
49286.03773584906,93.0
49286.188679245286,103.00000000000001
49286.33962264151,57.0
49286.49056603773,11.0
49288.15094339623,11.0
49288.301886792455,27.999999999999996
49288.45283018868,45.0
49288.6037735849,62.0
49288.75471698113,43.0
49288.90566037736,23.0
49289.056603773584,4.0
49289.96226415094,108.0
49290.11320754717,115.0
49290.2641509434,12.0
49294.49056603773,8.0
49294.64150943396,13.999999999999998
49294.79245283019,8.0
49295.24528301887,2.0
49295.3962264151,13.999999999999998
49295.54716981132,23.0
49295.698113207545,22.0
49295.84905660377,14.999999999999998
49296.0,6.999999999999999
49296.15094339623,6.999999999999999
49296.301886792455,12.0
49296.45283018868,18.0
49296.6037735849,21.0
49296.75471698113,18.0
49296.90566037736,13.999999999999998
49297.056603773584,11.0
49297.20754716981,11.0
49297.35849056604,12.999999999999998
49297.50943396227,13.999999999999998
49297.660377358494,13.999999999999998
49297.81132075472,12.999999999999998
49297.96226415094,12.0
49298.11320754717,11.0
49298.2641509434,10.0
49298.41509433962,8.0
49298.56603773585,6.0
49298.71698113208,6.0
49298.8679245283,6.999999999999999
49299.018867924526,6.999999999999999
49299.16981132075,6.0
49299.32075471698,3.0
49299.92452830189,0.0
49300.07547169811,1.0
49304.75471698113,0.0
49305.20754716981,0.0
49305.35849056604,2.0
49305.50943396227,4.0
49305.660377358494,5.0
49305.81132075472,6.0
49305.96226415094,6.0
49306.11320754717,6.0
49306.2641509434,6.0
49306.41509433962,8.0
49306.56603773585,10.0
49306.71698113208,12.0
49306.8679245283,12.0
49307.018867924526,12.0
49307.16981132075,11.0
49307.32075471698,11.0
49307.47169811321,12.0
49307.62264150944,12.0
49307.77358490566,12.999999999999998
49307.92452830189,12.0
49308.07547169811,10.0
49308.22641509434,8.0
49308.377358490565,6.999999999999999
49308.52830188679,6.0
49308.67924528302,6.0
49308.83018867925,6.0
49308.981132075474,5.0
49309.1320754717,3.0
49309.28301886792,2.0
49309.43396226415,1.0
49309.58490566038,1.0
49309.73584905661,1.0
49309.88679245283,0.0
49314.41509433962,0.0
49314.56603773585,0.0
49314.8679245283,0.0
49315.018867924526,1.0
49315.16981132075,3.0
49315.32075471698,4.0
49315.47169811321,5.0
49315.62264150944,6.0
49315.77358490566,6.0
49315.92452830189,6.999999999999999
49316.07547169811,8.0
49316.22641509434,10.0
49316.377358490565,11.0
49316.52830188679,12.0
49316.67924528302,12.999999999999998
49316.83018867925,13.999999999999998
49316.981132075474,14.999999999999998
49317.1320754717,13.999999999999998
49317.28301886792,13.999999999999998
49317.43396226415,13.999999999999998
49317.58490566038,13.999999999999998
49317.73584905661,14.999999999999998
49317.88679245283,13.999999999999998
49318.03773584906,12.0
49318.188679245286,9.0
49318.33962264151,6.0
49318.49056603773,5.0
49318.64150943396,6.0
49318.79245283019,6.999999999999999
49318.943396226416,6.0
49319.09433962264,1.0
49323.32075471698,4.0
49323.47169811321,13.999999999999998
49323.62264150944,12.0
49323.77358490566,0.0
49324.07547169811,5.0
49324.22641509434,35.0
49324.377358490565,65.0
49324.52830188679,70.0
49324.67924528302,43.0
49324.83018867925,8.0
49324.981132075474,1.0
49325.1320754717,40.0
49325.28301886792,101.0
49325.43396226415,96.0
49325.58490566038,91.0
49325.73584905661,0.0
49326.188679245286,11.0
49326.33962264151,93.0
49326.49056603773,79.0
49327.3962264151,33.0
49331.018867924526,2.0
49331.16981132075,4.0
49331.32075471698,6.0
49331.47169811321,8.0
49331.62264150944,11.0
49331.77358490566,12.999999999999998
49331.92452830189,14.999999999999998
49332.07547169811,17.0
49332.22641509434,6.999999999999999
49332.981132075474,3.0
49333.1320754717,6.999999999999999
49333.28301886792,12.0
49333.43396226415,14.999999999999998
49333.58490566038,12.999999999999998
49333.73584905661,10.0
49333.88679245283,8.0
49334.03773584906,6.0
49334.188679245286,3.0
49334.64150943396,25.0
49334.79245283019,67.0
49334.943396226416,41.0
49335.84905660377,6.999999999999999
49336.6037735849,1.0
49336.75471698113,19.0
49336.90566037736,19.0
49337.056603773584,10.0
49337.20754716981,5.0
49337.35849056604,9.0
49337.50943396227,18.0
49337.660377358494,22.0
49337.81132075472,19.0
49337.96226415094,12.0
49338.11320754717,10.0
49338.2641509434,12.0
49338.41509433962,16.0
49338.56603773585,14.999999999999998
49338.71698113208,8.0
49338.8679245283,2.0
49339.018867924526,1.0
49339.16981132075,6.999999999999999
49339.32075471698,12.999999999999998
49339.47169811321,14.999999999999998
49339.62264150944,9.0
49339.77358490566,1.0
49340.07547169811,2.0
49340.22641509434,9.0
49340.377358490565,12.0
49340.52830188679,6.0
49344.90566037736,1.0
49345.056603773584,2.0
49345.50943396227,1.0
49345.660377358494,8.0
49345.81132075472,14.999999999999998
49345.96226415094,18.0
49346.11320754717,17.0
49346.2641509434,16.0
49346.41509433962,19.0
49346.56603773585,25.999999999999996
49346.71698113208,34.0
49346.8679245283,37.0
49347.018867924526,36.0
49347.16981132075,32.0
49347.32075471698,31.0
49347.47169811321,33.0
49347.62264150944,37.0
49347.77358490566,37.0
49347.92452830189,32.0
49348.07547169811,25.0
49348.22641509434,21.0
49348.377358490565,20.0
49348.52830188679,21.0
49348.67924528302,20.0
49348.83018867925,14.999999999999998
49348.981132075474,9.0
49349.1320754717,6.0
49349.28301886792,6.999999999999999
49349.43396226415,8.0
49349.58490566038,8.0
49349.73584905661,4.0
49354.8679245283,1.0
49355.018867924526,4.0
49355.16981132075,4.0
49355.32075471698,2.0
49355.47169811321,4.0
49355.62264150944,11.0
49355.77358490566,20.0
49355.92452830189,25.999999999999996
49356.07547169811,27.0
49356.22641509434,25.999999999999996
49356.377358490565,29.0
49356.52830188679,37.0
49356.67924528302,46.0
49356.83018867925,51.99999999999999
49356.981132075474,51.99999999999999
49357.1320754717,47.0
49357.28301886792,44.0
49357.43396226415,46.0
49357.58490566038,51.00000000000001
49357.73584905661,51.99999999999999
49357.88679245283,48.0
49358.03773584906,39.0
49358.188679245286,31.0
49358.33962264151,27.999999999999996
49358.49056603773,27.999999999999996
49358.64150943396,27.999999999999996
49358.79245283019,23.0
49358.943396226416,14.999999999999998
49359.09433962264,9.0
49359.24528301887,8.0
49359.3962264151,9.0
49359.54716981132,10.0
49359.698113207545,6.0
49364.83018867925,0.0
49364.981132075474,6.0
49365.1320754717,6.999999999999999
49365.28301886792,5.0
49365.43396226415,6.0
49365.58490566038,13.999999999999998
49365.73584905661,27.0
49365.88679245283,37.0
49366.03773584906,40.0
49366.188679245286,39.0
49366.33962264151,42.0
49366.49056603773,51.00000000000001
49366.64150943396,65.0
49366.79245283019,76.0
49366.943396226416,77.0
49367.09433962264,71.0
49367.24528301887,66.0
49367.3962264151,66.0
49367.54716981132,73.0
49367.698113207545,77.0
49367.84905660377,72.0
49368.0,59.99999999999999
49368.15094339623,47.0
49368.301886792455,40.0
49368.45283018868,40.0
49368.6037735849,41.0
49368.75471698113,36.0
49368.90566037736,25.0
49369.056603773584,13.999999999999998
49369.20754716981,10.0
49369.35849056604,12.0
49369.50943396227,12.999999999999998
49369.660377358494,9.0
49369.81132075472,1.0
49374.943396226416,8.0
49375.09433962264,12.0
49375.24528301887,10.0
49375.3962264151,10.0
49375.54716981132,20.0
49375.698113207545,37.0
49375.84905660377,54.0
49376.0,62.0
49376.15094339623,62.0
49376.301886792455,63.0
49376.45283018868,75.0
49376.6037735849,95.0
49376.75471698113,114.0
49376.90566037736,119.99999999999999
49377.056603773584,111.99999999999999
49377.20754716981,103.00000000000001
49377.35849056604,101.0
49377.50943396227,109.0
49377.660377358494,117.0
49377.81132075472,114.0
49377.96226415094,97.0
49378.11320754717,76.0
49378.2641509434,62.0
49378.41509433962,59.99999999999999
49378.56603773585,61.0
49378.71698113208,55.99999999999999
49378.8679245283,41.0
49379.018867924526,24.0
49379.16981132075,13.999999999999998
49379.32075471698,13.999999999999998
49379.47169811321,17.0
49379.62264150944,13.999999999999998
49379.77358490566,2.0
49384.90566037736,11.0
49385.056603773584,19.0
49385.20754716981,19.0
49385.35849056604,21.0
49385.50943396227,33.0
49385.660377358494,55.99999999999999
49385.81132075472,80.0
49385.96226415094,94.0
49386.11320754717,98.0
49386.2641509434,102.00000000000001
49386.41509433962,118.0
49386.56603773585,148.0
49386.71698113208,178.0
49386.8679245283,192.0
49387.018867924526,187.0
49387.16981132075,172.0
49387.32075471698,164.0
49387.47169811321,172.0
49387.62264150944,184.0
49387.77358490566,185.0
49387.92452830189,166.0
49388.07547169811,132.0
49388.22641509434,101.0
49388.377358490565,84.0
49388.52830188679,79.0
49388.67924528302,76.0
49388.83018867925,64.0
49388.981132075474,43.0
49389.1320754717,20.0
49389.28301886792,4.0
49393.50943396227,37.0
49393.660377358494,49.0
49393.81132075472,3.0
49394.2641509434,80.0
49394.41509433962,221.00000000000003
49394.56603773585,270.0
49394.71698113208,149.0
49395.47169811321,186.0
49395.62264150944,120.99999999999999
49396.52830188679,265.0
49396.67924528302,19.0
49397.28301886792,24.0
49397.43396226415,25.999999999999996
49397.58490566038,27.0
49397.73584905661,27.999999999999996
49397.88679245283,29.0
49398.188679245286,717.0
49398.33962264151,754.0
49398.49056603773,790.0000000000001
49398.64150943396,827.0
49398.79245283019,864.0
49398.943396226416,901.0000000000001
49399.09433962264,602.0
49399.24528301887,304.0
49399.3962264151,5.0
49402.11320754717,68.0
49402.2641509434,319.0
49402.71698113208,140.0
49402.8679245283,710.0
49403.018867924526,554.0
49404.83018867925,18.0
49404.981132075474,162.0
49405.1320754717,46.0
49405.58490566038,46.0
49405.73584905661,345.0
49405.88679245283,544.0
49406.03773584906,552.0
49406.188679245286,451.99999999999994
49406.33962264151,406.0
49406.49056603773,505.0
49406.64150943396,698.0
49406.79245283019,844.9999999999999
49406.943396226416,852.0
49407.09433962264,751.0
49407.24528301887,658.0
49407.3962264151,660.0
49407.54716981132,737.0
49407.698113207545,787.0
49407.84905660377,729.0
49408.0,583.0
49408.15094339623,445.0
49408.301886792455,394.0
49408.45283018868,417.0
49408.6037735849,426.0
49408.75471698113,352.0
49408.90566037736,213.0
49409.056603773584,96.0
49409.20754716981,72.0
49409.35849056604,119.99999999999999
49409.50943396227,146.0
49409.660377358494,81.0
49414.79245283019,105.0
49414.943396226416,285.0
49415.09433962264,344.0
49415.24528301887,295.0
49415.3962264151,279.0
49415.54716981132,432.99999999999994
49415.698113207545,744.0
49415.84905660377,1052.0
49416.0,1197.0
49416.15094339623,1181.0
49416.301886792455,1174.0
49416.45283018868,1349.0
49416.6037735849,1702.0
49416.75471698113,2042.0
49416.90566037736,2158.0
49417.056603773584,2021.9999999999998
49417.20754716981,1813.0
49417.35849056604,1753.0
49417.50943396227,1888.0
49417.660377358494,2042.0
49417.81132075472,1986.0
49417.96226415094,1663.0
49418.11320754717,1249.0
49418.2641509434,984.0
49418.41509433962,948.0000000000001
49418.56603773585,988.0
49418.71698113208,884.0000000000001
49418.8679245283,570.0
49419.018867924526,206.99999999999997
49419.16981132075,19.0
49419.32075471698,59.99999999999999
49419.47169811321,155.0
49419.62264150944,74.0
49424.15094339623,206.00000000000003
49424.301886792455,174.0
49424.6037735849,55.0
49424.75471698113,661.0
49424.90566037736,1429.0
49425.056603773584,1831.0
49425.20754716981,1725.0000000000002
49425.35849056604,1562.0
49425.50943396227,1982.0
49425.660377358494,3163.0
49425.81132075472,3198.9999999999995
49425.96226415094,3234.0
49426.11320754717,3270.0
49426.2641509434,3305.0000000000005
49426.41509433962,3340.0
49426.56603773585,3376.0
49426.71698113208,3411.0
49426.8679245283,3447.0
49427.018867924526,3481.9999999999995
49427.16981132075,3518.0000000000005
49427.32075471698,3553.0
49427.47169811321,3588.0
49427.62264150944,3624.0
49427.77358490566,3658.9999999999995
49427.92452830189,3694.9999999999995
49428.07547169811,3730.0
49428.22641509434,3766.0
49428.377358490565,3182.9999999999995
49428.52830188679,3366.0000000000005
49428.67924528302,3144.0000000000005
49428.83018867925,1784.0000000000002
49433.81132075472,390.0
49433.96226415094,388.0
49434.11320754717,385.0
49434.2641509434,382.0
49434.41509433962,379.0
49434.56603773585,377.0
49434.71698113208,374.0
49434.8679245283,371.0
49435.018867924526,368.0
49435.16981132075,366.0
49435.32075471698,363.0
49435.47169811321,360.0
49435.62264150944,357.0
49435.77358490566,355.0
49435.92452830189,352.0
49436.07547169811,349.0
49436.22641509434,346.0
49436.377358490565,344.0
49436.52830188679,341.0
49436.67924528302,338.0
49436.83018867925,335.0
49436.981132075474,333.0
49437.1320754717,330.0
49437.28301886792,327.0
49437.43396226415,324.0
49437.58490566038,322.0
49437.73584905661,319.0
49437.88679245283,316.0
49438.03773584906,313.0
49438.188679245286,311.0
49438.33962264151,308.0
49438.49056603773,305.0
49438.64150943396,302.0
49438.79245283019,300.0
49438.943396226416,297.0
49439.09433962264,294.0
49439.24528301887,291.0
49439.3962264151,289.0
49439.54716981132,286.0
49439.698113207545,283.0
49439.84905660377,280.0
49440.0,278.0
49440.15094339623,275.0
49440.301886792455,272.0
49440.45283018868,269.0
49440.6037735849,267.0
49440.75471698113,264.0
49440.90566037736,261.0
49441.056603773584,258.0
49441.20754716981,256.0
49441.35849056604,253.0
49441.50943396227,250.0
49441.660377358494,247.0
49441.81132075472,245.0
49441.96226415094,241.99999999999997
49442.11320754717,239.00000000000003
49442.2641509434,236.0
49442.41509433962,234.0
49442.56603773585,231.0
49442.71698113208,228.0
49442.8679245283,224.99999999999997
49443.018867924526,223.00000000000003
49443.16981132075,220.0
49443.32075471698,217.0
49443.47169811321,215.0
49443.62264150944,212.0
49443.77358490566,208.99999999999997
49443.92452830189,206.00000000000003
49444.07547169811,204.00000000000003
49444.22641509434,201.0
49444.377358490565,198.0
49444.52830188679,195.0
49444.67924528302,192.0
49444.83018867925,190.0
49444.981132075474,187.0
49445.1320754717,184.0
49445.28301886792,182.0
49445.43396226415,179.0
49445.58490566038,176.0
49445.73584905661,173.0
49445.88679245283,170.0
49446.03773584906,168.0
49446.188679245286,165.0
49446.33962264151,162.0
49446.49056603773,160.0
49446.64150943396,157.0
49446.79245283019,154.0
49446.943396226416,151.0
49447.09433962264,148.0
49447.24528301887,146.0
49447.3962264151,143.0
49447.54716981132,140.0
49447.698113207545,138.0
49447.84905660377,135.0
49448.0,132.0
49448.15094339623,129.0
49448.301886792455,127.00000000000001
49448.45283018868,124.0
49448.6037735849,120.99999999999999
49448.75471698113,118.0
49448.90566037736,116.0
49449.056603773584,112.99999999999999
49449.20754716981,110.0
49449.35849056604,107.0
49449.50943396227,105.0
49449.660377358494,102.00000000000001
49449.81132075472,99.0
49449.96226415094,96.0
49450.11320754717,94.0
49450.2641509434,91.0
49450.41509433962,88.0
49450.56603773585,85.0
49450.71698113208,83.0
49450.8679245283,80.0
49451.018867924526,1491.0
49451.16981132075,1210.0
49451.32075471698,3608.9999999999995
49451.47169811321,3602.0000000000005
49451.62264150944,3596.0
49451.77358490566,3590.0
49451.92452830189,3583.9999999999995
49452.07547169811,3578.0
49452.22641509434,3571.0
49452.377358490565,3565.0
49452.52830188679,3558.9999999999995
49452.67924528302,3553.0
49452.83018867925,3547.0
49452.981132075474,3540.0
49453.1320754717,3534.0000000000005
49453.28301886792,3528.0
49453.43396226415,3522.0
49453.58490566038,3515.9999999999995
49453.73584905661,3509.0000000000005
49453.88679245283,3503.0
49454.03773584906,3497.0
49454.188679245286,3490.9999999999995
49454.33962264151,3485.0
49454.49056603773,3478.0
49454.64150943396,3472.0
49454.79245283019,3466.0000000000005
49454.943396226416,3460.0
49455.09433962264,3082.0
49455.24528301887,3483.0
49455.3962264151,3427.0
49455.54716981132,2123.0
49455.698113207545,6.999999999999999
49460.67924528302,252.0
49460.83018867925,993.0
49460.981132075474,1313.0
49461.1320754717,1295.0
49461.28301886792,1366.0
49461.43396226415,1868.9999999999998
49461.58490566038,2709.0
49461.73584905661,3433.0
49461.88679245283,3660.0
49462.03773584906,3427.0
49462.188679245286,3141.0
49462.33962264151,3177.0
49462.49056603773,3530.0
49462.64150943396,3837.0
49462.79245283019,3735.9999999999995
49462.943396226416,3214.0
49463.09433962264,2603.0
49463.24528301887,2260.0
49463.3962264151,2244.0
49463.54716981132,2301.0
49463.698113207545,2134.0
49463.84905660377,1697.0
49464.0,1222.0
49464.15094339623,973.0000000000001
49464.301886792455,992.0
49464.45283018868,1074.0
49464.6037735849,990.0000000000001
49464.75471698113,708.0
49464.90566037736,408.00000000000006
49465.056603773584,280.0
49465.20754716981,321.0
49465.35849056604,341.0
49465.50943396227,160.0
49469.73584905661,520.0
49469.88679245283,927.0
49470.03773584906,692.0
49470.64150943396,59.0
49470.79245283019,967.9999999999999
49470.943396226416,1075.0
49471.84905660377,1510.0
49472.0,3603.0
49472.15094339623,3118.0
49472.301886792455,2633.0
49472.45283018868,626.0
49472.90566037736,922.0000000000001
49473.056603773584,2661.0
49473.20754716981,2999.0
49473.35849056604,3336.9999999999995
49473.50943396227,2119.0
49473.660377358494,779.0
49473.81132075472,27.999999999999996
49473.96226415094,49.0
49474.11320754717,479.0
49474.2641509434,755.0
49474.41509433962,546.0
49475.32075471698,10.0
49478.33962264151,215.0
49478.49056603773,457.0
49478.64150943396,430.99999999999994
49478.79245283019,175.0
49479.24528301887,202.0
49479.3962264151,641.0
49479.54716981132,803.0000000000001
49479.698113207545,398.0
49481.81132075472,3.0
49481.96226415094,592.0
49482.11320754717,1182.0
49482.2641509434,370.0
49483.32075471698,212.0
49484.981132075474,153.0
49485.1320754717,388.0
49485.28301886792,231.0
49485.88679245283,139.0
49486.03773584906,349.0
49486.188679245286,338.0
49486.33962264151,126.0
49490.56603773585,16.0
49490.71698113208,57.0
49490.8679245283,85.0
49491.018867924526,90.0
49491.16981132075,86.0
49491.32075471698,102.00000000000001
49491.47169811321,146.0
49491.62264150944,201.0
49491.77358490566,235.0
49491.92452830189,232.0
49492.07547169811,207.99999999999997
49492.22641509434,195.0
49492.377358490565,212.0
49492.52830188679,246.0
49492.67924528302,264.0
49492.83018867925,246.0
49492.981132075474,200.0
49493.1320754717,158.0
49493.28301886792,144.0
49493.43396226415,153.0
49493.58490566038,160.0
49493.73584905661,144.0
49493.88679245283,106.0
49494.03773584906,70.0
49494.188679245286,55.99999999999999
49494.33962264151,63.0
49494.49056603773,71.0
49494.64150943396,61.0
49494.79245283019,36.0
49494.943396226416,12.999999999999998
49495.09433962264,6.0
49495.24528301887,12.999999999999998
49495.3962264151,12.999999999999998
49500.52830188679,1.0
49500.67924528302,29.999999999999996
49500.83018867925,57.0
49500.981132075474,68.0
49501.1320754717,66.0
49501.28301886792,66.0
49501.43396226415,82.0
49501.58490566038,112.99999999999999
49501.73584905661,140.0
49501.88679245283,147.0
49502.03773584906,137.0
49502.188679245286,125.0
49502.33962264151,127.00000000000001
49502.49056603773,143.0
49502.64150943396,156.0
49502.79245283019,150.0
49502.943396226416,126.0
49503.09433962264,102.00000000000001
49503.24528301887,94.0
49503.3962264151,101.0
49503.54716981132,108.0
49503.698113207545,97.0
49503.84905660377,72.0
49504.0,48.0
49504.15094339623,43.0
49504.301886792455,55.0
49504.45283018868,66.0
49504.6037735849,58.0
49504.75471698113,32.0
49504.90566037736,6.999999999999999
49505.056603773584,1.0
49505.20754716981,12.0
49505.35849056604,23.0
49505.50943396227,12.999999999999998
49509.88679245283,83.0
49510.03773584906,164.0
49510.188679245286,78.0
49510.64150943396,29.0
49510.79245283019,376.0
49510.943396226416,395.00000000000006
49511.09433962264,413.99999999999994
49511.24528301887,432.0
49511.3962264151,139.0
49511.54716981132,119.99999999999999
49511.698113207545,483.0
49511.84905660377,398.0
49512.0,312.0
49512.15094339623,227.0
49512.301886792455,141.0
49512.75471698113,38.0
49513.660377358494,34.0
49513.81132075472,211.0
49513.96226415094,389.0
49514.11320754717,196.0
49514.2641509434,2.0
49515.47169811321,19.0
49515.62264150944,63.0
49515.77358490566,106.0
49516.22641509434,158.0
49516.377358490565,440.0
49516.52830188679,185.0
49518.33962264151,17.0
49518.49056603773,64.0
49519.24528301887,105.0
49519.3962264151,166.0
49519.54716981132,135.0
49519.698113207545,62.0
49519.84905660377,17.0
49520.0,27.0
49520.15094339623,70.0
49520.301886792455,101.0
49520.45283018868,98.0
49520.6037735849,70.0
49520.75471698113,47.0
49520.90566037736,43.0
49521.056603773584,54.0
49521.20754716981,63.0
49521.35849056604,65.0
49521.50943396227,63.0
49521.660377358494,67.0
49521.81132075472,76.0
49521.96226415094,80.0
49522.11320754717,75.0
49522.2641509434,64.0
49522.41509433962,57.0
49522.56603773585,59.99999999999999
49522.71698113208,70.0
49522.8679245283,73.0
49523.018867924526,62.0
49523.16981132075,42.0
49523.32075471698,24.0
49523.47169811321,18.0
49523.62264150944,23.0
49523.77358490566,27.999999999999996
49523.92452830189,24.0
49524.07547169811,11.0
49529.96226415094,2.0
49530.11320754717,4.0
49530.2641509434,4.0
49530.41509433962,5.0
49530.56603773585,8.0
49530.71698113208,13.999999999999998
49530.8679245283,20.0
49531.018867924526,23.0
49531.16981132075,23.0
49531.32075471698,24.0
49531.47169811321,29.0
49531.62264150944,37.0
49531.77358490566,44.0
49531.92452830189,45.0
49532.07547169811,42.0
49532.22641509434,38.0
49532.377358490565,38.0
49532.52830188679,41.0
49532.67924528302,44.0
49532.83018867925,43.0
49532.981132075474,36.0
49533.1320754717,27.999999999999996
49533.28301886792,23.0
49533.43396226415,23.0
49533.58490566038,24.0
49533.73584905661,22.0
49533.88679245283,16.0
49534.03773584906,10.0
49534.188679245286,6.0
49534.33962264151,6.0
49534.49056603773,6.999999999999999
49534.64150943396,6.0
49534.79245283019,3.0
49539.92452830189,2.0
49540.07547169811,4.0
49540.22641509434,3.0
49540.377358490565,2.0
49540.52830188679,4.0
49540.67924528302,9.0
49540.83018867925,13.999999999999998
49540.981132075474,17.0
49541.1320754717,17.0
49541.28301886792,17.0
49541.43396226415,19.0
49541.58490566038,25.0
49541.73584905661,29.999999999999996
49541.88679245283,33.0
49542.03773584906,31.0
49542.188679245286,27.999999999999996
49542.33962264151,27.0
49542.49056603773,29.0
49542.64150943396,32.0
49542.79245283019,32.0
49542.943396226416,27.0
49543.09433962264,21.0
49543.24528301887,17.0
49543.3962264151,17.0
49543.54716981132,18.0
49543.698113207545,17.0
49543.84905660377,12.0
49544.0,6.0
49544.15094339623,3.0
49544.301886792455,3.0
49544.45283018868,5.0
49544.6037735849,5.0
49544.75471698113,2.0
49549.1320754717,3.0
49549.28301886792,2.0
49549.73584905661,1.0
49549.88679245283,6.999999999999999
49550.03773584906,12.0
49550.188679245286,11.0
49550.33962264151,6.999999999999999
49550.49056603773,4.0
49550.64150943396,6.999999999999999
49550.79245283019,12.999999999999998
49550.943396226416,18.0
49551.09433962264,19.0
49551.24528301887,16.0
49551.3962264151,13.999999999999998
49551.54716981132,14.999999999999998
49551.698113207545,20.0
49551.84905660377,24.0
49552.0,24.0
49552.15094339623,21.0
49552.301886792455,18.0
49552.45283018868,19.0
49552.6037735849,22.0
49552.75471698113,23.0
49552.90566037736,18.0
49553.056603773584,10.0
49553.20754716981,4.0
49553.35849056604,5.0
49553.50943396227,10.0
49553.660377358494,10.0
49553.81132075472,2.0
49556.52830188679,0.0
49557.43396226415,1.0
49558.03773584906,25.999999999999996
49558.188679245286,47.0
49558.33962264151,43.0
49558.49056603773,18.0
49558.64150943396,5.0
49558.79245283019,36.0
49558.943396226416,108.0
49559.09433962264,176.0
49559.24528301887,184.0
49559.3962264151,123.0
49559.54716981132,50.0
49559.698113207545,45.0
49559.84905660377,139.0
