time_rel(sec),velocity(m/s)
49118.64150943396,86.0
49120.6037735849,22.0
49120.75471698113,199.0
49120.90566037736,269.0
49121.056603773584,219.0
49121.20754716981,108.0
49121.35849056604,18.0
49121.660377358494,39.0
49121.81132075472,81.0
49121.96226415094,72.0
49122.11320754717,2.0
49122.8679245283,8.0
49123.018867924526,13.0
49123.77358490566,62.0
49123.92452830189,207.0
49124.07547169811,314.0
49124.22641509434,353.0
49124.377358490565,331.0
49124.52830188679,277.0
49124.67924528302,225.0
49124.83018867925,194.0
49124.981132075474,188.0
49125.1320754717,202.0
49125.28301886792,222.0
49125.43396226415,228.0
49125.58490566038,195.0
49125.73584905661,100.0
49128.0,202.0
49128.15094339623,409.0
49128.301886792455,509.99999999999994
49128.45283018868,468.0
49128.6037735849,310.0
49128.75471698113,117.0
49129.20754716981,5.999999999999999
49129.35849056604,91.0
49129.50943396227,126.0
49129.660377358494,79.00000000000001
49131.47169811321,175.00000000000003
49131.62264150944,371.0
49131.77358490566,397.0
49131.92452830189,262.0
49132.07547169811,68.0
49132.52830188679,144.0
49132.67924528302,336.0
49132.83018867925,441.0
49132.981132075474,404.0
49133.1320754717,265.0
49133.28301886792,117.0
49133.43396226415,45.0
49133.58490566038,57.0
49133.73584905661,90.0
49133.88679245283,54.0
49134.943396226416,28.999999999999996
49135.09433962264,82.0
49136.0,85.0
49136.15094339623,272.0
49136.301886792455,323.0
49136.45283018868,239.0
49136.6037735849,97.0
49137.056603773584,92.99999999999999
49137.20754716981,205.0
49137.35849056604,250.0
49137.50943396227,184.0
49137.660377358494,27.0
49139.62264150944,94.0
49139.77358490566,214.0
49139.92452830189,320.0
49140.07547169811,390.0
49140.22641509434,406.0
49140.377358490565,367.00000000000006
49140.52830188679,293.0
49140.67924528302,222.0
49140.83018867925,193.0
49140.981132075474,216.0
49141.1320754717,261.0
49141.28301886792,266.0
49141.43396226415,177.0
49143.698113207545,81.0
49143.84905660377,162.0
49144.0,206.0
49144.15094339623,220.0
49144.301886792455,208.0
49144.45283018868,173.0
49144.6037735849,131.0
49144.75471698113,104.0
49144.90566037736,114.0
49145.056603773584,152.0
49145.20754716981,183.0
49145.35849056604,153.0
49145.50943396227,38.0
49146.41509433962,105.0
49146.56603773585,144.0
49146.71698113208,43.0
49147.47169811321,111.0
49147.62264150944,307.0
49147.77358490566,392.0
49147.92452830189,354.0
49148.07547169811,246.0
49148.22641509434,146.0
49148.377358490565,108.0
49148.52830188679,136.0
49148.67924528302,194.0
49148.83018867925,233.0
49148.981132075474,224.0
49149.1320754717,164.0
49149.28301886792,69.0
49150.79245283019,23.0
49150.943396226416,14.0
49151.698113207545,45.0
49151.84905660377,208.99999999999997
49152.0,323.0
49152.15094339623,363.0
49152.301886792455,354.0
49152.45283018868,336.0
49152.6037735849,329.0
49152.75471698113,314.0
49152.90566037736,248.0
49153.056603773584,111.0
49155.16981132075,129.0
49155.32075471698,205.0
49155.47169811321,237.0
49155.62264150944,279.0
49155.77358490566,357.0
49155.92452830189,450.0
49156.07547169811,506.0
49156.22641509434,492.0
49156.377358490565,417.0
49156.52830188679,332.0
49156.67924528302,283.0
49156.83018867925,278.0
49156.981132075474,272.0
49157.1320754717,200.0
49157.28301886792,25.0
49159.24528301887,35.0
49159.3962264151,304.0
49159.54716981132,497.0
49159.698113207545,536.0
49159.84905660377,416.0
49160.0,211.0
49160.15094339623,28.0
49160.6037735849,62.0
49160.75471698113,106.0
49160.90566037736,56.0
49162.71698113208,59.0
49162.8679245283,385.0
49163.018867924526,620.0
49163.16981132075,674.0
49163.32075471698,546.0
49163.47169811321,327.0
49163.62264150944,146.0
49163.77358490566,99.00000000000001
49163.92452830189,198.00000000000003
49164.07547169811,366.0
49164.22641509434,478.0
49164.377358490565,434.0
49164.52830188679,211.0
49166.64150943396,75.0
49166.79245283019,142.0
49166.943396226416,138.0
49167.09433962264,114.0
49167.24528301887,118.0
49167.3962264151,160.0
49167.54716981132,207.0
49167.698113207545,214.0
49167.84905660377,166.0
49168.0,92.99999999999999
49168.15094339623,52.0
49168.301886792455,78.0
49168.45283018868,155.0
49168.6037735849,221.00000000000003
49168.75471698113,208.99999999999997
49168.90566037736,97.0
49170.2641509434,28.0
49170.41509433962,176.0
49170.56603773585,302.0
49170.71698113208,352.0
49170.8679245283,309.0
49171.018867924526,223.0
49171.16981132075,177.0
49171.32075471698,222.0
49171.47169811321,335.0
49171.62264150944,422.0
49171.77358490566,386.0
49171.92452830189,197.0
49174.33962264151,66.0
49174.49056603773,300.0
49174.64150943396,462.0
49174.79245283019,460.0
49174.943396226416,306.0
49175.09433962264,114.0
49175.24528301887,25.0
49175.3962264151,97.0
49175.54716981132,267.0
49175.698113207545,397.0
49175.84905660377,380.0
49176.0,220.0
49176.15094339623,22.0
49176.6037735849,8.0
49176.75471698113,33.0
49178.8679245283,218.0
49179.018867924526,345.00000000000006
49179.16981132075,331.0
49179.32075471698,230.0
49179.47169811321,136.0
49179.62264150944,118.0
49179.77358490566,185.0
49179.92452830189,285.0
49180.07547169811,349.0
49180.22641509434,334.0
49180.377358490565,257.0
49180.52830188679,174.0
49180.67924528302,144.0
49180.83018867925,178.0
49180.981132075474,229.0
49181.1320754717,214.99999999999997
49181.28301886792,82.0
49183.24528301887,173.0
49183.3962264151,269.0
49183.54716981132,205.0
49183.698113207545,35.0
49184.301886792455,185.99999999999997
49184.45283018868,316.00000000000006
49184.6037735849,311.0
49184.75471698113,190.0
49184.90566037736,44.0
49185.35849056604,35.0
49185.50943396227,67.0
49185.660377358494,31.0
49187.32075471698,31.0
49187.47169811321,179.0
49187.62264150944,214.99999999999997
49187.77358490566,136.0
49187.92452830189,23.999999999999996
49188.22641509434,69.0
49188.377358490565,234.0
49188.52830188679,369.0
49188.67924528302,377.0
49188.83018867925,248.99999999999997
49188.981132075474,70.0
49189.43396226415,69.0
49189.58490566038,126.0
49189.73584905661,45.0
49190.64150943396,51.00000000000001
49190.79245283019,208.0
49190.943396226416,159.0
49191.84905660377,107.0
49192.0,256.0
49192.15094339623,309.0
49192.301886792455,293.0
49192.45283018868,259.0
49192.6037735849,238.00000000000003
49192.75471698113,233.0
49192.90566037736,223.0
49193.056603773584,196.0
49193.20754716981,152.0
49193.35849056604,106.0
49193.50943396227,65.0
49193.660377358494,20.0
49195.77358490566,37.0
49195.92452830189,327.0
49196.07547169811,502.0
49196.22641509434,486.0
49196.377358490565,316.00000000000006
49196.52830188679,122.00000000000001
49196.67924528302,37.0
49196.83018867925,112.0
49196.981132075474,280.0
49197.1320754717,410.0
49197.28301886792,405.0
49197.43396226415,269.0
49197.58490566038,102.00000000000001
49197.73584905661,16.0
49197.88679245283,42.0
49198.03773584906,109.0
49198.188679245286,98.0
49200.301886792455,139.0
49200.45283018868,207.0
49200.6037735849,149.0
49200.75471698113,81.0
49200.90566037736,115.0
49201.056603773584,273.0
49201.20754716981,470.0
49201.35849056604,583.0
49201.50943396227,542.0
49201.660377358494,379.00000000000006
49201.81132075472,201.0
49201.96226415094,104.0
49202.11320754717,101.0
49202.2641509434,122.00000000000001
49202.41509433962,70.0
49204.377358490565,115.99999999999999
49204.52830188679,429.0
49204.67924528302,563.0
49204.83018867925,490.0
49204.981132075474,305.0
49205.1320754717,156.0
49205.28301886792,149.0
49205.43396226415,279.0
49205.58490566038,446.0
49205.73584905661,529.0
49205.88679245283,470.0
49206.03773584906,312.0
49206.188679245286,156.0
49206.33962264151,82.0
49206.49056603773,85.0
49206.64150943396,84.0
49208.75471698113,63.0
49208.90566037736,190.0
49209.056603773584,201.0
49209.20754716981,146.0
49209.35849056604,123.0
49209.50943396227,191.0
49209.660377358494,319.0
49209.81132075472,404.0
49209.96226415094,353.0
49210.11320754717,154.0
49211.77358490566,91.0
49211.92452830189,229.0
49212.07547169811,282.0
49212.22641509434,247.0
49212.377358490565,181.00000000000003
49212.52830188679,158.00000000000003
49212.67924528302,211.0
49212.83018867925,313.0
49212.981132075474,395.0
49213.1320754717,400.99999999999994
49213.28301886792,322.0
49213.43396226415,199.0
49213.58490566038,86.0
49213.73584905661,11.999999999999998
49216.0,49.0
49216.15094339623,171.0
49216.301886792455,275.0
49216.45283018868,335.0
49216.6037735849,336.0
49216.75471698113,281.0
49216.90566037736,184.0
49217.056603773584,72.0
49218.8679245283,40.0
49219.018867924526,155.0
49219.16981132075,238.00000000000003
49219.32075471698,276.0
49219.47169811321,282.0
49219.62264150944,283.0
49219.77358490566,301.0
49219.92452830189,333.00000000000006
49220.07547169811,357.0
49220.22641509434,345.00000000000006
49220.377358490565,290.0
49220.52830188679,214.0
49220.67924528302,151.0
49220.83018867925,118.0
49220.981132075474,94.0
49221.1320754717,37.0
49223.24528301887,23.0
49223.3962264151,153.0
49223.54716981132,233.0
49223.698113207545,257.0
49223.84905660377,244.00000000000003
49224.0,216.0
49224.15094339623,189.0
49224.301886792455,162.99999999999997
49224.45283018868,139.0
49224.6037735849,115.99999999999999
49224.75471698113,92.0
49224.90566037736,52.0
49226.8679245283,41.0
49227.018867924526,337.99999999999994
49227.16981132075,497.0
49227.32075471698,451.0
49227.47169811321,262.0
49227.62264150944,78.0
49227.77358490566,28.999999999999996
49227.92452830189,144.0
49228.07547169811,332.0
49228.22641509434,457.0
49228.377358490565,439.0
49228.52830188679,304.0
49228.67924528302,154.0
49228.83018867925,77.0
49228.981132075474,75.0
49229.1320754717,67.0
49231.24528301887,112.0
49231.3962264151,200.0
49231.54716981132,158.00000000000003
49231.698113207545,78.0
49231.84905660377,73.0
49232.0,184.0
49232.15094339623,341.0
49232.301886792455,414.0
49232.45283018868,323.0
49232.6037735849,101.0
49233.20754716981,107.0
49233.35849056604,244.00000000000003
49233.50943396227,218.0
49233.660377358494,39.0
49235.16981132075,138.0
49235.32075471698,345.00000000000006
49235.47169811321,436.0
49235.62264150944,371.0
49235.77358490566,211.0
49235.92452830189,75.0
49236.07547169811,59.0
49236.22641509434,172.0
49236.377358490565,333.00000000000006
49236.52830188679,429.99999999999994
49236.67924528302,391.0
49236.83018867925,221.00000000000003
49239.24528301887,137.0
49239.3962264151,295.0
49239.54716981132,325.99999999999994
49239.698113207545,254.99999999999997
49239.84905660377,168.99999999999997
49240.0,150.0
49240.15094339623,219.0
49240.301886792455,320.99999999999994
49240.45283018868,375.0
49240.6037735849,328.0
49240.75471698113,195.0
49240.90566037736,34.0
49243.16981132075,112.0
49243.32075471698,276.0
49243.47169811321,373.0
49243.62264150944,376.0
49243.77358490566,315.0
49243.92452830189,246.0
49244.07547169811,213.0
49244.22641509434,221.00000000000003
49244.377358490565,242.0
49244.52830188679,246.0
49244.67924528302,221.00000000000003
49244.83018867925,179.0
49244.981132075474,132.0
49245.1320754717,77.0
49247.3962264151,79.00000000000001
49247.54716981132,251.0
49247.698113207545,342.0
49247.84905660377,332.0
49248.0,248.0
49248.15094339623,141.0
49248.301886792455,59.0
49248.45283018868,35.0
49248.6037735849,67.0
49248.75471698113,129.0
49248.90566037736,182.0
49249.056603773584,195.0
49249.20754716981,161.0
49249.35849056604,100.0
49249.50943396227,47.0
49249.660377358494,28.0
49249.81132075472,38.0
49249.96226415094,46.0
49250.11320754717,13.0
49251.92452830189,23.999999999999996
49252.07547169811,98.0
49252.22641509434,182.0
49252.377358490565,253.0
49252.52830188679,297.0
49252.67924528302,316.00000000000006
49252.83018867925,319.0
49252.981132075474,313.0
49253.1320754717,298.0
49253.28301886792,271.0
49253.43396226415,231.0
49253.58490566038,178.0
49253.73584905661,110.0
49253.88679245283,21.0
49255.84905660377,49.0
49256.0,166.0
49256.15094339623,256.0
49256.301886792455,305.0
49256.45283018868,315.0
49256.6037735849,299.0
49256.75471698113,268.0
49256.90566037736,224.0
49257.056603773584,166.0
49257.20754716981,102.00000000000001
49257.35849056604,50.0
49257.50943396227,23.0
49257.660377358494,23.999999999999996
49257.81132075472,36.0
49257.96226415094,37.0
49258.11320754717,22.0
49258.2641509434,5.999999999999999
49258.41509433962,13.0
49258.56603773585,50.0
49258.71698113208,92.99999999999999
49258.8679245283,91.0
49259.018867924526,11.999999999999998
49259.92452830189,23.999999999999996
49260.981132075474,132.0
49261.1320754717,406.0
49261.28301886792,468.0
49261.43396226415,334.0
49261.58490566038,128.0
49261.73584905661,8.0
49261.88679245283,59.0
49262.03773584906,247.0
49262.188679245286,450.0
49262.33962264151,544.0
49262.49056603773,483.0
49262.64150943396,319.0
49262.79245283019,159.0
49262.943396226416,87.0
49263.09433962264,106.0
49263.24528301887,146.0
49263.3962264151,114.0
49265.660377358494,69.0
49265.81132075472,161.0
49265.96226415094,185.0
49266.11320754717,168.0
49266.2641509434,156.0
49266.41509433962,183.0
49266.56603773585,253.0
49266.71698113208,343.0
49266.8679245283,415.0
49267.018867924526,441.0
49267.16981132075,415.0
49267.32075471698,350.00000000000006
49267.47169811321,266.0
49267.62264150944,182.0
49267.77358490566,104.0
49267.92452830189,32.0
49271.54716981132,34.0
49271.698113207545,136.0
49271.84905660377,231.99999999999997
49272.0,286.0
49272.15094339623,289.0
49272.301886792455,268.0
49272.45283018868,261.0
49272.6037735849,287.0
49272.75471698113,330.0
49272.90566037736,350.00000000000006
49273.056603773584,320.0
49273.20754716981,248.99999999999997
49273.35849056604,175.00000000000003
49273.50943396227,130.0
49273.660377358494,110.0
49273.81132075472,68.0
49275.92452830189,40.0
49276.07547169811,179.0
49276.22641509434,223.0
49276.377358490565,205.0
49276.52830188679,202.0
49276.67924528302,272.0
49276.83018867925,397.0
49276.981132075474,496.0
49277.1320754717,482.0
49277.28301886792,328.0
49277.43396226415,97.0
49278.188679245286,42.0
49278.33962264151,23.0
49280.301886792455,14.0
49280.45283018868,230.0
49280.6037735849,347.0
49280.75471698113,333.00000000000006
49280.90566037736,228.0
49281.056603773584,114.0
49281.20754716981,66.0
49281.35849056604,111.0
49281.50943396227,214.0
49281.660377358494,313.0
49281.81132075472,359.0
49281.96226415094,339.0
49282.11320754717,275.0
49282.2641509434,194.0
49282.41509433962,107.0
49282.56603773585,5.0
49284.07547169811,31.0
49284.22641509434,45.0
49284.377358490565,7.0
49284.981132075474,38.0
49285.1320754717,168.0
49285.28301886792,270.0
49285.43396226415,300.0
49285.58490566038,262.0
49285.73584905661,204.00000000000003
49285.88679245283,182.0
49286.03773584906,214.0
49286.188679245286,258.0
49286.33962264151,248.0
49286.49056603773,142.0
49288.6037735849,2.9999999999999996
49289.50943396227,64.0
49289.660377358494,128.0
49289.81132075472,188.0
49289.96226415094,246.0
49290.11320754717,288.0
49290.2641509434,293.0
49290.41509433962,260.0
49290.56603773585,222.0
49290.71698113208,223.0
49290.8679245283,279.0
49291.018867924526,353.0
49291.16981132075,362.00000000000006
49291.32075471698,237.0
49293.43396226415,82.0
49293.58490566038,138.0
49293.73584905661,142.0
49293.88679245283,119.00000000000001
49294.03773584906,99.00000000000001
49294.188679245286,92.99999999999999
49294.33962264151,98.0
49294.49056603773,105.0
49294.64150943396,112.99999999999999
49294.79245283019,127.0
49294.943396226416,148.0
49295.09433962264,170.0
49295.24528301887,178.0
49295.3962264151,164.0
49295.54716981132,131.0
49295.698113207545,89.0
49295.84905660377,50.0
49296.0,11.0
49297.81132075472,34.0
49297.96226415094,172.0
49298.11320754717,297.0
49298.2641509434,381.0
49298.41509433962,408.00000000000006
49298.56603773585,386.0
49298.71698113208,346.0
49298.8679245283,327.0
49299.018867924526,351.0
49299.16981132075,404.0
49299.32075471698,439.0
49299.47169811321,397.0
49299.62264150944,239.0
49301.73584905661,50.0
49301.88679245283,288.0
49302.03773584906,396.00000000000006
49302.188679245286,377.0
49302.33962264151,302.0
49302.49056603773,254.99999999999997
49302.64150943396,270.0
49302.79245283019,316.00000000000006
49302.943396226416,325.99999999999994
49303.09433962264,250.0
49303.24528301887,103.0
49303.84905660377,7.0
49304.0,79.00000000000001
49304.15094339623,68.0
49305.81132075472,7.0
49305.96226415094,168.99999999999997
49306.11320754717,263.0
49306.2641509434,256.0
49306.41509433962,179.0
49306.56603773585,105.0
49306.71698113208,99.00000000000001
49306.8679245283,175.00000000000003
49307.018867924526,289.0
49307.16981132075,374.0
49307.32075471698,387.0
49307.47169811321,331.0
49307.62264150944,248.0
49307.77358490566,179.0
49307.92452830189,131.0
49308.07547169811,80.0
49310.188679245286,66.0
49310.33962264151,238.00000000000003
49310.49056603773,288.0
49310.64150943396,195.0
49310.79245283019,17.0
49311.3962264151,27.0
49311.54716981132,125.0
49311.698113207545,111.0
49312.6037735849,144.0
49312.75471698113,243.0
49312.90566037736,275.0
49313.056603773584,284.0
49313.20754716981,320.0
49313.35849056604,388.99999999999994
49313.50943396227,442.00000000000006
49313.660377358494,414.0
49313.81132075472,285.0
49313.96226415094,105.0
49314.56603773585,49.0
49314.71698113208,13.0
49315.62264150944,0.0
49315.77358490566,135.0
49315.92452830189,95.0
49317.73584905661,11.999999999999998
49317.88679245283,20.0
49318.49056603773,30.0
49318.64150943396,193.0
49318.79245283019,353.0
49318.943396226416,426.0
49319.09433962264,369.0
49319.24528301887,213.0
49319.3962264151,49.0
49319.698113207545,40.0
49319.84905660377,202.0
49320.0,359.0
49320.15094339623,408.00000000000006
49320.301886792455,307.0
49320.45283018868,105.0
49322.2641509434,35.0
49322.41509433962,166.0
49322.56603773585,132.0
49323.47169811321,107.0
49323.62264150944,175.00000000000003
49323.77358490566,168.99999999999997
49323.92452830189,133.0
49324.07547169811,121.0
49324.22641509434,157.0
49324.377358490565,222.0
49324.52830188679,274.0
49324.67924528302,278.0
49324.83018867925,228.0
49324.981132075474,144.0
49325.1320754717,57.99999999999999
49327.698113207545,39.0
49327.84905660377,78.0
49328.0,94.0
49328.15094339623,121.0
49328.301886792455,185.99999999999997
49328.45283018868,276.0
49328.6037735849,347.0
49328.75471698113,349.0
49328.90566037736,273.0
49329.056603773584,165.0
49329.20754716981,101.0
49329.35849056604,132.0
49329.50943396227,236.0
49329.660377358494,323.0
49329.81132075472,298.0
49329.96226415094,124.0
49332.07547169811,78.0
49332.22641509434,106.0
49332.377358490565,115.0
49332.52830188679,164.0
49332.67924528302,266.0
49332.83018867925,383.0
49332.981132075474,453.0
49333.1320754717,437.0
49333.28301886792,346.0
49333.43396226415,225.99999999999997
49333.58490566038,120.0
49333.73584905661,44.0
49336.0,36.0
49336.15094339623,210.0
49336.301886792455,296.0
49336.45283018868,286.0
49336.6037735849,218.0
49336.75471698113,150.0
49336.90566037736,128.0
49337.056603773584,160.0
49337.20754716981,220.0
49337.35849056604,269.0
49337.50943396227,281.0
49337.660377358494,262.0
49337.81132075472,231.0
49337.96226415094,202.0
49338.11320754717,168.0
49338.2641509434,99.00000000000001
49340.52830188679,155.0
49340.67924528302,264.0
49340.83018867925,295.0
49340.981132075474,267.0
49341.1320754717,210.0
49341.28301886792,146.0
49341.43396226415,82.0
49341.58490566038,27.0
49341.88679245283,2.0
49342.03773584906,52.0
49342.188679245286,122.00000000000001
49342.33962264151,168.0
49342.49056603773,147.0
49342.64150943396,50.0
49343.54716981132,21.0
49343.698113207545,64.0
49343.84905660377,22.0
49344.75471698113,2.0
49344.90566037736,99.00000000000001
49345.056603773584,161.0
49345.20754716981,191.99999999999997
49345.35849056604,204.00000000000003
49345.50943396227,211.0
49345.660377358494,212.0
49345.81132075472,204.00000000000003
49345.96226415094,190.0
49346.11320754717,180.0
49346.2641509434,188.0
49346.41509433962,214.99999999999997
49346.56603773585,239.0
49346.71698113208,218.0
49346.8679245283,117.0
49348.83018867925,83.0
49348.981132075474,181.00000000000003
49349.1320754717,210.0
49349.28301886792,162.99999999999997
49349.43396226415,86.0
49349.58490566038,44.0
49349.73584905661,78.0
49349.88679245283,175.00000000000003
49350.03773584906,279.0
49350.188679245286,328.0
49350.33962264151,295.0
49350.49056603773,198.00000000000003
49350.64150943396,85.0
49352.90566037736,112.99999999999999
49353.056603773584,277.0
49353.20754716981,306.0
49353.35849056604,210.0
49353.50943396227,81.0
49353.660377358494,31.0
49353.81132075472,115.0
49353.96226415094,288.0
49354.11320754717,437.0
49354.2641509434,463.0
49354.41509433962,352.0
49354.56603773585,184.0
49354.71698113208,69.0
49354.8679245283,57.99999999999999
49355.018867924526,107.0
49355.16981132075,108.0
49357.1320754717,161.0
49357.28301886792,309.0
49357.43396226415,302.0
49357.58490566038,165.0
49357.73584905661,14.0
49358.03773584906,72.0
49358.188679245286,240.0
49358.33962264151,349.0
49358.49056603773,320.99999999999994
49358.64150943396,184.0
49358.79245283019,44.0
49359.09433962264,62.0
49359.24528301887,153.0
49359.3962264151,159.0
49359.54716981132,28.999999999999996
49361.20754716981,31.0
49361.35849056604,228.0
49361.50943396227,320.99999999999994
49361.660377358494,282.0
49361.81132075472,173.0
49361.96226415094,101.0
49362.11320754717,144.0
49362.2641509434,288.0
49362.41509433962,446.99999999999994
49362.56603773585,515.0
49362.71698113208,445.0
49362.8679245283,277.0
49363.018867924526,107.0
49363.16981132075,17.0
49363.32075471698,23.999999999999996
49363.47169811321,69.0
49363.62264150944,61.00000000000001
49365.73584905661,27.0
49365.88679245283,254.0
49366.03773584906,398.0
49366.188679245286,403.0
49366.33962264151,293.0
49366.49056603773,148.0
49366.64150943396,60.0
49366.79245283019,73.0
49366.943396226416,164.0
49367.09433962264,259.0
49367.24528301887,289.0
49367.3962264151,233.0
49367.54716981132,132.0
49367.698113207545,57.99999999999999
49367.84905660377,60.0
49368.0,127.0
49368.15094339623,193.0
49368.301886792455,179.0
49368.45283018868,49.0
49370.41509433962,238.00000000000003
49370.56603773585,413.00000000000006
49370.71698113208,429.0
49370.8679245283,314.0
49371.018867924526,171.0
49371.16981132075,105.0
49371.32075471698,161.0
49371.47169811321,296.0
49371.62264150944,415.0
49371.77358490566,433.0
49371.92452830189,333.00000000000006
49372.07547169811,171.0
49372.22641509434,31.0
49374.64150943396,70.0
49374.79245283019,185.0
49374.943396226416,240.0
49375.09433962264,235.0
49375.24528301887,200.0
49375.3962264151,168.0
49375.54716981132,156.0
49375.698113207545,157.0
49375.84905660377,155.0
49376.0,135.0
49376.15094339623,95.0
49376.301886792455,47.0
49376.45283018868,8.0
49376.75471698113,22.0
49376.90566037736,76.0
49377.056603773584,137.0
49377.20754716981,172.0
49377.35849056604,162.0
49377.50943396227,110.0
49377.660377358494,47.99999999999999
49377.81132075472,14.0
49377.96226415094,22.0
49378.11320754717,46.0
49378.2641509434,28.999999999999996
49380.377358490565,315.0
49380.52830188679,527.0
49380.67924528302,528.0
49380.83018867925,366.0
49380.981132075474,179.0
49381.1320754717,99.00000000000001
49381.28301886792,166.0
49381.43396226415,313.0
49381.58490566038,428.0
49381.73584905661,433.0
49381.88679245283,332.0
49382.03773584906,194.0
49382.188679245286,90.0
49382.33962264151,41.0
49382.49056603773,13.0
49384.75471698113,150.0
49384.90566037736,316.00000000000006
49385.056603773584,439.0
49385.20754716981,475.0
49385.35849056604,408.00000000000006
49385.50943396227,264.0
49385.660377358494,104.0
49386.11320754717,5.999999999999999
49386.2641509434,62.0
49386.41509433962,73.0
49386.56603773585,10.0
49387.62264150944,23.0
49388.67924528302,201.0
49388.83018867925,385.0
49388.981132075474,409.0
49389.1320754717,283.0
49389.28301886792,109.0
49389.43396226415,16.0
49389.58490566038,75.0
49389.73584905661,252.0
49389.88679245283,429.99999999999994
49390.03773584906,490.0
49390.188679245286,391.0
49390.33962264151,191.99999999999997
49390.49056603773,5.0
49392.15094339623,62.0
49392.301886792455,114.0
49392.45283018868,66.0
49393.056603773584,14.0
49393.20754716981,78.0
49393.35849056604,123.0
49393.50943396227,146.0
49393.660377358494,155.0
49393.81132075472,155.0
49393.96226415094,142.0
49394.11320754717,109.0
49394.2641509434,59.0
49394.41509433962,13.0
49394.71698113208,43.0
49394.8679245283,143.0
49395.018867924526,268.0
49395.16981132075,358.0
49395.32075471698,354.0
49395.47169811321,231.99999999999997
49395.62264150944,23.999999999999996
49396.377358490565,68.0
49396.52830188679,95.0
49397.58490566038,17.0
49398.49056603773,279.0
49398.64150943396,514.0
49398.79245283019,528.0
49398.943396226416,347.0
49399.09433962264,125.0
49399.24528301887,28.0
49399.3962264151,115.99999999999999
49399.54716981132,311.0
49399.698113207545,463.99999999999994
49399.84905660377,472.0
49400.0,345.00000000000006
49400.15094339623,183.0
49400.301886792455,87.0
49400.45283018868,76.0
49400.6037735849,80.0
49400.75471698113,10.0
49402.8679245283,87.0
49403.018867924526,191.0
49403.16981132075,230.0
49403.32075471698,210.0
49403.47169811321,156.0
49403.62264150944,105.0
49403.77358490566,94.0
49403.92452830189,137.0
49404.07547169811,217.0
49404.22641509434,281.0
49404.377358490565,268.0
49404.52830188679,152.0
49405.43396226415,72.0
49405.58490566038,126.0
49405.73584905661,52.0
49406.64150943396,1.0
49406.79245283019,162.0
49406.943396226416,281.0
49407.09433962264,343.0
49407.24528301887,346.0
49407.3962264151,299.0
49407.54716981132,227.00000000000003
49407.698113207545,167.0
49407.84905660377,155.0
49408.0,202.0
49408.15094339623,278.0
49408.301886792455,323.0
49408.45283018868,275.0
49408.6037735849,110.0
49410.71698113208,246.0
49410.8679245283,426.0
49411.018867924526,425.00000000000006
49411.16981132075,266.0
49411.32075471698,66.0
49411.62264150944,41.0
49411.77358490566,230.0
49411.92452830189,386.0
49412.07547169811,365.0
49412.22641509434,133.0
49413.88679245283,153.0
49414.03773584906,458.0
49414.188679245286,645.0
49414.33962264151,627.0000000000001
49414.49056603773,445.0
49414.64150943396,233.0
49414.79245283019,127.0
49414.943396226416,181.00000000000003
