time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
1974-03-14T07:15:09.664019,26109.283018867925,1.3549912573484082e-11
1974-03-14T07:15:10.267792,26109.88679245283,1.996814087771024e-10
1974-03-14T07:15:10.418736,26110.03773584905,3.0096302563233387e-10
1974-03-14T07:15:10.569679,26110.18867924528,2.100548567113804e-10
1974-03-14T07:15:11.475340,26111.094339622643,2.2656757450171847e-10
1974-03-14T07:15:11.626283,26111.245283018867,3.7597877274675257e-10
1974-03-14T07:15:11.777226,26111.39622641509,3.4398873162654407e-10
1974-03-14T07:15:11.928170,26111.54716981132,2.0053961137536435e-10
1974-03-14T07:15:12.079113,26111.69811320755,7.502354492166252e-11
1974-03-14T07:15:12.230057,26111.849056603773,6.105210358768789e-11
1974-03-14T07:15:12.381000,26112.0,1.527979819396855e-10
1974-03-14T07:15:12.531943,26112.150943396227,2.55120612352326e-10
1974-03-14T07:15:12.682887,26112.30188679245,2.5626202441824354e-10
1974-03-14T07:15:12.833830,26112.45283018868,1.0912965315937267e-10
1974-03-14T07:15:14.041377,26113.66037735849,1.728709854046474e-11
1974-03-14T07:15:14.947038,26114.56603773585,7.2203201682442e-11
1974-03-14T07:15:15.097981,26114.716981132075,2.0344038427357614e-10
1974-03-14T07:15:15.248925,26114.867924528306,3.4051901426248875e-10
1974-03-14T07:15:15.399868,26115.01886792453,4.201214169443188e-10
1974-03-14T07:15:15.550811,26115.169811320757,3.7952850540603054e-10
1974-03-14T07:15:15.701755,26115.32075471698,2.0226314159480118e-10
1974-03-14T07:15:16.456472,26116.075471698117,1.8229038170715608e-11
1974-03-14T07:15:16.607415,26116.22641509434,2.50478456742282e-10
1974-03-14T07:15:16.758358,26116.377358490565,3.4765876001343845e-10
1974-03-14T07:15:16.909302,26116.528301886792,2.664276102117317e-10
1974-03-14T07:15:17.060245,26116.67924528302,6.631963745233007e-11
1974-03-14T07:15:18.720623,26118.33962264151,2.238337266104621e-11
1974-03-14T07:15:18.871566,26118.490566037737,2.306825305620997e-10
1974-03-14T07:15:19.022509,26118.64150943396,3.3125723532115586e-10
1974-03-14T07:15:19.173453,26118.79245283019,2.873173160473854e-10
1974-03-14T07:15:19.324396,26118.943396226416,1.4603620724805868e-10
1974-03-14T07:15:19.475340,26119.094339622643,1.2063650920245342e-11
1974-03-14T07:15:19.777226,26119.39622641509,8.579854894205411e-11
1974-03-14T07:15:19.928170,26119.54716981132,2.4893758667442926e-10
1974-03-14T07:15:20.079113,26119.69811320755,3.430801551676402e-10
1974-03-14T07:15:20.230057,26119.849056603773,2.6251989278430604e-10
1974-03-14T07:15:20.381000,26120.0,4.37140943193981e-12
1974-03-14T07:15:21.135717,26120.754716981133,1.7697332318079562e-10
1974-03-14T07:15:21.286660,26120.90566037736,3.836908812098752e-10
1974-03-14T07:15:21.437604,26121.056603773584,3.2643542486343445e-10
1974-03-14T07:15:21.588547,26121.20754716981,5.868137368872541e-11
1974-03-14T07:15:22.192321,26121.81132075472,1.5704856330240391e-10
1974-03-14T07:15:22.343264,26121.962264150945,3.911845716562432e-10
1974-03-14T07:15:22.494208,26122.11320754717,3.803440938130966e-10
1974-03-14T07:15:22.645151,26122.2641509434,1.268552620506891e-10
1974-03-14T07:15:23.399868,26123.01886792453,2.575701611834037e-10
1974-03-14T07:15:23.550811,26123.169811320757,3.4835917909421525e-10
1974-03-14T07:15:23.701755,26123.32075471698,2.1662164709760584e-10
1974-03-14T07:15:25.362132,26124.98113207547,2.2259450608074687e-10
1974-03-14T07:15:25.513075,26125.132075471694,3.732564599731288e-10
1974-03-14T07:15:25.664019,26125.283018867925,3.4190556751332445e-10
1974-03-14T07:15:25.814962,26125.43396226415,1.498087821107012e-10
1974-03-14T07:15:26.418736,26126.03773584905,8.848203641448934e-11
1974-03-14T07:15:26.569679,26126.18867924528,3.2070001998136437e-10
1974-03-14T07:15:26.720623,26126.33962264151,4.2601014994584537e-10
1974-03-14T07:15:26.871566,26126.490566037737,3.3005949012124193e-10
1974-03-14T07:15:27.022509,26126.64150943396,6.636419313732373e-11
1974-03-14T07:15:27.928170,26127.54716981132,2.0393640384688022e-10
1974-03-14T07:15:28.079113,26127.69811320755,2.8411247785623204e-10
1974-03-14T07:15:28.230057,26127.849056603773,1.9460212677871399e-10
1974-03-14T07:15:28.381000,26128.0,1.0717079750757108e-11
1974-03-14T07:15:28.984774,26128.603773584902,1.0256032533230012e-10
1974-03-14T07:15:29.135717,26128.754716981133,2.212138225919723e-10
1974-03-14T07:15:29.286660,26128.90566037736,2.1850794639120015e-10
1974-03-14T07:15:29.437604,26129.056603773584,1.0471944568433434e-10
1974-03-14T07:15:30.947038,26130.56603773585,4.08242655870248e-11
1974-03-14T07:15:31.097981,26130.716981132075,1.879543090471116e-10
1974-03-14T07:15:31.248925,26130.867924528306,2.641337318939904e-10
1974-03-14T07:15:31.399868,26131.01886792453,2.3341644193453357e-10
1974-03-14T07:15:31.550811,26131.169811320757,1.2960513871069376e-10
1974-03-14T07:15:31.701755,26131.32075471698,3.268861945713588e-11
1974-03-14T07:15:31.852698,26131.471698113208,1.1948406252449226e-11
1974-03-14T07:15:32.003642,26131.622641509435,7.633722051635027e-11
1974-03-14T07:15:32.154585,26131.77358490566,1.6677938120110768e-10
1974-03-14T07:15:32.305528,26131.924528301886,1.9514304218008864e-10
1974-03-14T07:15:32.456472,26132.075471698117,1.0299965231105116e-10
1974-03-14T07:15:33.513075,26133.132075471694,2.7007169879676328e-11
1974-03-14T07:15:33.664019,26133.283018867925,1.846995162160725e-10
1974-03-14T07:15:33.814962,26133.43396226415,2.618177339263211e-10
1974-03-14T07:15:33.965906,26133.584905660377,2.8084841051061696e-10
1974-03-14T07:15:34.116849,26133.735849056604,2.8196218339585044e-10
1974-03-14T07:15:34.267792,26133.88679245283,2.903183496844153e-10
1974-03-14T07:15:34.418736,26134.03773584905,2.9791914989736005e-10
1974-03-14T07:15:34.569679,26134.18867924528,2.714970612915557e-10
1974-03-14T07:15:34.720623,26134.33962264151,1.810156699773068e-10
1974-03-14T07:15:34.871566,26134.490566037737,2.9315173178366326e-11
1974-03-14T07:15:35.777226,26135.39622641509,6.795268227119244e-11
1974-03-14T07:15:35.928170,26135.54716981132,9.566844929428188e-11
1974-03-14T07:15:36.079113,26135.69811320755,3.429176203843844e-11
1974-03-14T07:15:36.984774,26136.603773584902,3.15221600663978e-11
1974-03-14T07:15:37.135717,26136.754716981133,1.6488780725711303e-11
1974-03-14T07:15:38.041377,26137.66037735849,7.374917863680814e-12
1974-03-14T07:15:38.192321,26137.81132075472,2.1327495221436217e-10
1974-03-14T07:15:38.343264,26137.962264150945,3.9885584422408024e-10
1974-03-14T07:15:38.494208,26138.11320754717,5.049103561754153e-10
1974-03-14T07:15:38.645151,26138.2641509434,4.98827328053195e-10
1974-03-14T07:15:38.796094,26138.415094339623,3.9196939119890303e-10
1974-03-14T07:15:38.947038,26138.56603773585,2.3562204267046006e-10
1974-03-14T07:15:39.097981,26138.716981132075,9.328040678373829e-11
1974-03-14T07:15:39.248925,26138.867924528306,4.025975146130207e-12
1974-03-14T07:15:41.513075,26141.132075471694,5.7692618618708734e-11
1974-03-14T07:15:41.664019,26141.283018867925,2.4356357836681083e-10
1974-03-14T07:15:41.814962,26141.43396226415,3.5357159537722013e-10
1974-03-14T07:15:41.965906,26141.584905660377,3.4934576076809285e-10
1974-03-14T07:15:42.116849,26141.735849056604,2.579602460629087e-10
1974-03-14T07:15:42.267792,26141.88679245283,1.4436599470985028e-10
1974-03-14T07:15:42.418736,26142.03773584905,6.370609635197435e-11
1974-03-14T07:15:42.569679,26142.18867924528,3.0100754185207814e-11
1974-03-14T07:15:42.720623,26142.33962264151,2.1286076436798824e-11
1974-03-14T07:15:42.871566,26142.490566037737,8.413980761813377e-12
1974-03-14T07:15:44.531943,26144.150943396227,8.675849254888433e-11
1974-03-14T07:15:44.682887,26144.30188679245,1.7563853529324898e-10
1974-03-14T07:15:44.833830,26144.45283018868,1.9116810170635678e-10
1974-03-14T07:15:44.984774,26144.603773584902,1.3880291578420076e-10
1974-03-14T07:15:45.135717,26144.754716981133,6.34435131896429e-11
1974-03-14T07:15:45.286660,26144.90566037736,1.800567690510684e-11
1974-03-14T07:15:45.437604,26145.056603773584,2.926971294026529e-11
1974-03-14T07:15:45.588547,26145.20754716981,8.43300829617644e-11
1974-03-14T07:15:45.739491,26145.35849056604,1.4335074664862758e-10
1974-03-14T07:15:45.890434,26145.509433962263,1.6510240362328946e-10
1974-03-14T07:15:46.041377,26145.66037735849,1.2625588969773864e-10
1974-03-14T07:15:46.192321,26145.81132075472,2.5728722737854173e-11
1974-03-14T07:15:47.248925,26146.867924528306,2.7917043729264117e-11
1974-03-14T07:15:47.399868,26147.01886792453,2.4343333770482216e-10
1974-03-14T07:15:47.550811,26147.169811320757,3.3658800570581644e-10
1974-03-14T07:15:47.701755,26147.32075471698,2.794416582643801e-10
1974-03-14T07:15:47.852698,26147.471698113208,1.2845905464321567e-10
1974-03-14T07:15:48.305528,26147.924528301886,5.6750899014687865e-11
1974-03-14T07:15:48.456472,26148.075471698117,1.8630269479736146e-10
1974-03-14T07:15:48.607415,26148.22641509434,2.3648417378049117e-10
1974-03-14T07:15:48.758358,26148.377358490565,1.3677584138784502e-10
1974-03-14T07:15:49.513075,26149.132075471694,1.7039444459947594e-11
1974-03-14T07:15:49.664019,26149.283018867925,2.5819539036500977e-10
1974-03-14T07:15:49.814962,26149.43396226415,3.484896952065541e-10
1974-03-14T07:15:49.965906,26149.584905660377,2.477052555198985e-10
1974-03-14T07:15:50.116849,26149.735849056604,3.527432008539118e-11
1974-03-14T07:15:50.720623,26150.33962264151,1.5276225800461884e-10
1974-03-14T07:15:50.871566,26150.490566037737,2.64663908040135e-10
1974-03-14T07:15:51.022509,26150.64150943396,1.9712167781022992e-10
1974-03-14T07:15:51.928170,26151.54716981132,1.5169155092465322e-10
1974-03-14T07:15:52.079113,26151.69811320755,3.64899566287061e-10
1974-03-14T07:15:52.230057,26151.849056603773,3.6561950975927117e-10
1974-03-14T07:15:52.381000,26152.0,1.691262114764919e-10
1974-03-14T07:15:52.984774,26152.603773584902,2.789375456629112e-11
1974-03-14T07:15:53.135717,26152.754716981133,2.9101377479308953e-10
1974-03-14T07:15:53.286660,26152.90566037736,4.108248941035834e-10
1974-03-14T07:15:53.437604,26153.056603773584,2.90126974255134e-10
1974-03-14T07:15:54.343264,26153.962264150945,5.2201826027508194e-11
1974-03-14T07:15:54.494208,26154.11320754717,2.4092233360375303e-10
1974-03-14T07:15:54.645151,26154.2641509434,2.4232492499679386e-10
1974-03-14T07:15:54.796094,26154.415094339623,1.0092850540472513e-10
1974-03-14T07:15:55.550811,26155.169811320757,1.1513587948082575e-10
1974-03-14T07:15:55.701755,26155.32075471698,2.0736590447471571e-10
1974-03-14T07:15:55.852698,26155.471698113208,2.6002525823618056e-10
1974-03-14T07:15:56.003642,26155.622641509435,2.862893191534534e-10
1974-03-14T07:15:56.154585,26155.77358490566,2.903737969834113e-10
1974-03-14T07:15:56.305528,26155.924528301886,2.5918347150823556e-10
1974-03-14T07:15:56.456472,26156.075471698117,1.8169941945592958e-10
1974-03-14T07:15:56.607415,26156.22641509434,7.381513026678276e-11
1974-03-14T07:15:58.267792,26157.88679245283,6.831213753259344e-11
1974-03-14T07:15:58.418736,26158.03773584905,2.9343383863151584e-10
1974-03-14T07:15:58.569679,26158.18867924528,3.303696546646452e-10
1974-03-14T07:15:58.720623,26158.33962264151,1.6973616185128977e-10
1974-03-14T07:15:59.475340,26159.094339622643,9.737098170260517e-11
1974-03-14T07:15:59.626283,26159.245283018867,3.501477756175385e-10
1974-03-14T07:15:59.777226,26159.39622641509,4.802066717157549e-10
1974-03-14T07:15:59.928170,26159.54716981132,4.4629435151317257e-10
1974-03-14T07:16:00.079113,26159.69811320755,2.855265259070813e-10
1974-03-14T07:16:00.230057,26159.849056603773,8.787329307724162e-11
1974-03-14T07:16:00.682887,26160.30188679245,1.5691206114973162e-12
1974-03-14T07:16:00.833830,26160.45283018868,1.0459684663584697e-10
1974-03-14T07:16:00.984774,26160.603773584902,1.386879539792247e-10
1974-03-14T07:16:01.135717,26160.754716981133,4.537633112888593e-11
1974-03-14T07:16:02.041377,26161.66037735849,1.1355445314045283e-10
1974-03-14T07:16:02.192321,26161.81132075472,2.4835787548653477e-10
1974-03-14T07:16:02.343264,26161.962264150945,1.9342385612496475e-10
1974-03-14T07:16:03.097981,26162.716981132075,3.851387227598087e-11
1974-03-14T07:16:03.248925,26162.867924528306,2.2839623208426032e-10
1974-03-14T07:16:03.399868,26163.01886792453,2.9083919372740515e-10
1974-03-14T07:16:03.550811,26163.169811320757,2.1105263661450848e-10
1974-03-14T07:16:03.701755,26163.32075471698,6.353433696749969e-11
1974-03-14T07:16:04.305528,26163.924528301886,4.6340217496908514e-11
1974-03-14T07:16:04.456472,26164.075471698117,5.433803888399848e-11
1974-03-14T07:16:04.607415,26164.22641509434,5.225649561920101e-12
1974-03-14T07:16:05.211189,26164.830188679247,4.3472381654507006e-11
1974-03-14T07:16:05.362132,26164.98113207547,8.93431997569809e-11
1974-03-14T07:16:05.513075,26165.132075471694,8.300219550863021e-11
1974-03-14T07:16:05.664019,26165.283018867925,4.404677060510696e-11
1974-03-14T07:16:05.814962,26165.43396226415,2.0398472008960197e-11
1974-03-14T07:16:05.965906,26165.584905660377,4.547299021523732e-11
1974-03-14T07:16:06.116849,26165.735849056604,1.0728388304409218e-10
1974-03-14T07:16:06.267792,26165.88679245283,1.5615150678989855e-10
1974-03-14T07:16:06.418736,26166.03773584905,1.4582825780213715e-10
1974-03-14T07:16:06.569679,26166.18867924528,7.436716230680919e-11
1974-03-14T07:16:07.173453,26166.79245283019,2.085846460997821e-11
1974-03-14T07:16:07.324396,26166.943396226416,2.243935258982939e-12
1974-03-14T07:16:08.381000,26168.0,1.5229154563783006e-10
1974-03-14T07:16:08.531943,26168.150943396227,3.1411505007272564e-10
1974-03-14T07:16:08.682887,26168.30188679245,2.830926274614761e-10
1974-03-14T07:16:08.833830,26168.45283018868,1.2105421239597706e-10
1974-03-14T07:16:09.286660,26168.90566037736,2.839204442745008e-12
1974-03-14T07:16:09.437604,26169.056603773584,1.7798506115098723e-10
1974-03-14T07:16:09.588547,26169.20754716981,3.363293922300156e-10
1974-03-14T07:16:09.739491,26169.35849056604,4.0555637484457744e-10
1974-03-14T07:16:09.890434,26169.509433962263,3.7369895210825605e-10
1974-03-14T07:16:10.041377,26169.66037735849,2.7701939501693227e-10
1974-03-14T07:16:10.192321,26169.81132075472,1.6288737508624837e-10
1974-03-14T07:16:10.343264,26169.962264150945,6.156639866242252e-11
1974-03-14T07:16:12.154585,26171.77358490566,1.0131799894770438e-11
1974-03-14T07:16:12.305528,26171.924528301886,2.240031416851754e-10
1974-03-14T07:16:12.456472,26172.075471698117,2.8566731775141757e-10
1974-03-14T07:16:12.607415,26172.22641509434,1.780411611095864e-10
1974-03-14T07:16:13.211189,26172.830188679247,1.1702341007308892e-10
1974-03-14T07:16:13.362132,26172.98113207547,3.014698197664685e-10
1974-03-14T07:16:13.513075,26173.132075471694,3.642915346209216e-10
1974-03-14T07:16:13.664019,26173.283018867925,2.7188822410219283e-10
1974-03-14T07:16:13.814962,26173.43396226415,1.0334669148365327e-10
1974-03-14T07:16:14.267792,26173.88679245283,3.093557464287373e-11
1974-03-14T07:16:14.418736,26174.03773584905,3.5905929626105443e-11
1974-03-14T07:16:15.475340,26175.094339622643,2.7607067997328004e-10
1974-03-14T07:16:15.626283,26175.245283018867,3.6018808825524747e-10
1974-03-14T07:16:15.777226,26175.39622641509,2.0512880496709914e-10
1974-03-14T07:16:16.531943,26176.150943396227,2.5058203188923427e-10
1974-03-14T07:16:16.682887,26176.30188679245,3.913556323294903e-10
1974-03-14T07:16:16.833830,26176.45283018868,3.590197750723415e-10
1974-03-14T07:16:16.984774,26176.603773584902,2.0772259783427488e-10
1974-03-14T07:16:17.135717,26176.754716981133,5.2925284877571405e-11
1974-03-14T07:16:17.588547,26177.20754716981,4.162624017711968e-11
1974-03-14T07:16:17.739491,26177.35849056604,4.4614601920197106e-11
1974-03-14T07:16:18.645151,26178.2641509434,5.843885034165915e-12
1974-03-14T07:16:19.399868,26179.01886792453,6.157365584818715e-11
1974-03-14T07:16:19.550811,26179.169811320757,8.580312313038059e-11
1974-03-14T07:16:19.701755,26179.32075471698,3.626643270285928e-11
1974-03-14T07:16:20.305528,26179.924528301886,3.084799577963125e-11
1974-03-14T07:16:20.456472,26180.075471698117,9.398706230834786e-11
1974-03-14T07:16:20.607415,26180.22641509434,2.8421530891214982e-11
1974-03-14T07:16:21.513075,26181.132075471694,2.763301552650131e-10
1974-03-14T07:16:21.664019,26181.283018867925,4.1595077401056386e-10
1974-03-14T07:16:21.814962,26181.43396226415,3.1959973403354965e-10
1974-03-14T07:16:21.965906,26181.584905660377,8.350942941928992e-11
1974-03-14T07:16:22.418736,26182.03773584905,3.9203394344259296e-11
1974-03-14T07:16:22.569679,26182.18867924528,2.43794913615325e-10
1974-03-14T07:16:22.720623,26182.33962264151,3.3471730223319376e-10
1974-03-14T07:16:22.871566,26182.490566037737,2.5064819179178297e-10
1974-03-14T07:16:23.022509,26182.64150943396,6.555854979892644e-11
1974-03-14T07:16:23.475340,26183.094339622643,8.085326443450525e-11
1974-03-14T07:16:23.626283,26183.245283018867,2.461293594341666e-10
1974-03-14T07:16:23.777226,26183.39622641509,3.01271137314474e-10
1974-03-14T07:16:23.928170,26183.54716981132,1.938337089679714e-10
1974-03-14T07:16:25.437604,26185.056603773584,7.664798986914392e-11
1974-03-14T07:16:25.588547,26185.20754716981,1.570071030611605e-10
1974-03-14T07:16:25.739491,26185.35849056604,1.5479713081215354e-10
1974-03-14T07:16:25.890434,26185.509433962263,8.787902742631153e-11
1974-03-14T07:16:26.041377,26185.66037735849,1.4096713605516034e-11
1974-03-14T07:16:26.343264,26185.962264150945,3.0743308199642805e-11
1974-03-14T07:16:26.494208,26186.11320754717,1.06435168719634e-10
1974-03-14T07:16:26.645151,26186.2641509434,1.709692098904777e-10
1974-03-14T07:16:26.796094,26186.415094339623,2.0011909593527343e-10
1974-03-14T07:16:26.947038,26186.56603773585,2.0309196191316496e-10
1974-03-14T07:16:27.097981,26186.716981132075,2.0171063490754962e-10
1974-03-14T07:16:27.248925,26186.867924528306,2.006310987845739e-10
1974-03-14T07:16:27.399868,26187.01886792453,1.795566004597897e-10
1974-03-14T07:16:27.550811,26187.169811320757,1.1612721764323615e-10
1974-03-14T07:16:27.701755,26187.32075471698,1.7182504930990028e-11
1974-03-14T07:16:28.305528,26187.924528301886,6.7669776839556266e-12
1974-03-14T07:16:28.456472,26188.075471698117,5.3324755989542016e-11
1974-03-14T07:16:28.607415,26188.22641509434,3.21513361319078e-11
1974-03-14T07:16:30.418736,26190.03773584905,2.1137096819810808e-10
1974-03-14T07:16:30.569679,26190.18867924528,2.7886573944888625e-10
1974-03-14T07:16:30.720623,26190.33962264151,1.6340754045983486e-10
1974-03-14T07:16:31.324396,26190.943396226416,4.912058554000363e-12
1974-03-14T07:16:31.475340,26191.094339622643,2.0783312625046362e-10
1974-03-14T07:16:31.626283,26191.245283018867,3.108553370175005e-10
1974-03-14T07:16:31.777226,26191.39622641509,2.6061644609972407e-10
1974-03-14T07:16:31.928170,26191.54716981132,1.1377935986695838e-10
1974-03-14T07:16:32.381000,26192.0,3.159537890932922e-11
1974-03-14T07:16:32.531943,26192.150943396227,1.1302078740111624e-10
1974-03-14T07:16:32.682887,26192.30188679245,1.1828871441372794e-10
1974-03-14T07:16:32.833830,26192.45283018868,3.0495861594845004e-11
1974-03-14T07:16:33.437604,26193.056603773584,4.5099719413515166e-11
1974-03-14T07:16:33.588547,26193.20754716981,1.0680743180690219e-10
1974-03-14T07:16:33.739491,26193.35849056604,3.7328738135707416e-11
1974-03-14T07:16:34.494208,26194.11320754717,1.548008803446485e-10
1974-03-14T07:16:34.645151,26194.2641509434,3.854694615125306e-10
1974-03-14T07:16:34.796094,26194.415094339623,4.172355426566623e-10
1974-03-14T07:16:34.947038,26194.56603773585,2.413244122859142e-10
1974-03-14T07:16:35.550811,26195.169811320757,4.5141698676568507e-11
1974-03-14T07:16:35.701755,26195.32075471698,1.9568247819651874e-10
1974-03-14T07:16:35.852698,26195.471698113208,1.6681340062979907e-10
1974-03-14T07:16:36.758358,26196.377358490565,9.391566964690943e-11
1974-03-14T07:16:36.909302,26196.528301886792,2.7405994071179546e-10
1974-03-14T07:16:37.060245,26196.67924528302,2.4876807649633955e-10
1974-03-14T07:16:37.211189,26196.830188679247,9.245733657830939e-11
1974-03-14T07:16:37.664019,26197.283018867925,1.6038548073879897e-11
1974-03-14T07:16:37.814962,26197.43396226415,9.83103713572933e-11
1974-03-14T07:16:37.965906,26197.584905660377,8.383268726039925e-11
1974-03-14T07:16:38.569679,26198.18867924528,8.181798605991158e-11
1974-03-14T07:16:38.720623,26198.33962264151,3.1134106351548855e-10
1974-03-14T07:16:38.871566,26198.490566037737,4.281288311006253e-10
1974-03-14T07:16:39.022509,26198.64150943396,3.3005833065637366e-10
1974-03-14T07:16:39.173453,26198.79245283019,5.978399955411073e-11
1974-03-14T07:16:39.777226,26199.39622641509,3.1031844520896796e-11
1974-03-14T07:16:39.928170,26199.54716981132,2.1504790853134847e-10
